,app_cut_1,app_cut_2,app_cut_3,app_cut_4,app_cut_5,app_cut_6,app_cut_7,app_cut_8,app_cut_9,app_cut_10
prog_cut_1,0.4926670408357717,0.38109982512885,0.11625042867651222,0.008341838485801336,0.0016408668730650156,0.0,0.0,0.0,0.0,0.0
prog_cut_2,0.4722497263036188,0.4007021961752813,0.11672309699488113,0.00925660445784285,0.0010683760683760683,0.0,0.0,0.0,0.0,0.0
prog_cut_3,0.28019507015455825,0.2898030474865595,0.25329742749874146,0.13374511472572714,0.04244651962159324,0.0005128205128205128,0.0,0.0,0.0,0.0
prog_cut_4,0.14032130833735448,0.21627990229787403,0.32710914015342774,0.21975454550037352,0.09350393839931707,0.0025433604336043357,0.0004878048780487805,0.0,0.0,0.0
prog_cut_5,0.13818876123036813,0.195211025206117,0.31427184719988466,0.22086016891880367,0.12002092240591827,0.009920959249434673,0.0015263157894736842,0.0,0.0,0.0
prog_cut_6,0.0,0.0,0.1245484916422015,0.3423816089714677,0.40473005066458206,0.10498230897460681,0.0233575397471418,0.0,0.0,0.0
prog_cut_7,0.0,0.0,0.12465625151311929,0.3337104174665151,0.4143103057705113,0.10825325136108192,0.01906977388877261,0.0,0.0,0.0
prog_cut_8,0.0,0.0,0.05090790741368406,0.13261122527682218,0.1885988535686867,0.3100882312647396,0.2620631675914089,0.05573061488465854,0.0,0.0
prog_cut_9,0.0,0.0,0.0,0.0,0.0,0.4606804509371901,0.44322082048333633,0.09609872857947313,0.0,0.0
prog_cut_10,0.0,0.0,0.0,0.0,0.0,0.4397478745373482,0.45462062119956864,0.10563150426308324,0.0,0.0
