app_cut,prop_unmatched
1,0.0
2,0.0
3,0.00013245033112582781
4,0.0017275747508305643
5,0.0266887417218543
6,0.1974834437086092
7,0.7955481727574748
8,0.9996026490066225
9,1.0
10,1.0
