app_cut,prop_unmatched
1,0.6927272727272725
2,0.7163636363636363
3,0.7127272727272725
4,0.7490909090909089
5,0.7345454545454541
6,0.6999999999999997
7,0.7127272727272728
8,0.6436363636363638
9,0.6054545454545454
10,0.6418181818181818
