,app_cut_1,app_cut_2,app_cut_3,app_cut_4,app_cut_5,app_cut_6,app_cut_7,app_cut_8,app_cut_9,app_cut_10
prog_cut_1,0.9013333333333334,0.08866666666666667,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_2,0.8753333333333334,0.11466666666666668,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_3,0.8413333333333334,0.14800000000000002,0.010666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_4,0.77,0.20833333333333331,0.021666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_5,0.606,0.3673333333333333,0.02666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_6,0.5633333333333335,0.38599999999999995,0.037333333333333336,0.013333333333333332,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_7,0.3583333333333333,0.59,0.04666666666666667,0.005,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_8,0.31200000000000006,0.5846666666666669,0.1,0.003333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_9,0.21533333333333332,0.5920000000000001,0.17799999999999996,0.014666666666666666,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_10,0.10333333333333332,0.6566666666666666,0.225,0.015,0.0,0.0,0.0,0.0,0.0,0.0
