,app_cut_1,app_cut_2,app_cut_3,app_cut_4,app_cut_5,app_cut_6,app_cut_7,app_cut_8,app_cut_9,app_cut_10
prog_cut_1,0.8655462631623624,0.131639884023785,0.002813852813852814,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_2,0.43471391025032174,0.5112834743217028,0.05205023447559453,0.0019523809523809524,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_3,0.12500799681914238,0.5310849628527646,0.3199879243563455,0.023919115971747548,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_4,0.02633658120345427,0.21238890005763073,0.5826078252672681,0.16892787673283027,0.006881673881673881,0.002857142857142857,0.0,0.0,0.0,0.0
prog_cut_5,0.006825163398692811,0.05387478500171998,0.3595847093223253,0.5115817853457174,0.06813355693154452,0.0,0.0,0.0,0.0,0.0
prog_cut_6,0.0009523809523809524,0.0147034681565574,0.09490742666944041,0.5488725766986637,0.3229139944723468,0.015697772098229767,0.0019523809523809524,0.0,0.0,0.0
prog_cut_7,0.0,0.0,0.02998049490928748,0.21943207388250457,0.5580836696693476,0.18342439645949538,0.009079365079365078,0.0,0.0,0.0
prog_cut_8,0.0,0.0,0.0022500000000000003,0.051716972398086945,0.3908185994432125,0.5084754776527224,0.04673895050597837,0.0,0.0,0.0
prog_cut_9,0.0,0.0,0.0,0.010115440115440116,0.15648912379330335,0.5358778140504147,0.28653790000848833,0.010979722032353612,0.0,0.0
prog_cut_10,0.0,0.0,0.0,0.0015384615384615385,0.03759366364629522,0.3623887399150557,0.5307216000373898,0.0637190733243365,0.0040384615384615385,0.0
