app_cut,prop_unmatched
1,0.6587258687258687
2,0.6551644100580272
3,0.6461508704061893
4,0.6476982591876209
5,0.6471953578336557
6,0.6355984555984557
7,0.638375241779497
8,0.6353191489361703
9,0.619110251450677
10,0.620348162475822
