,app_cut_1,app_cut_2,app_cut_3,app_cut_4,app_cut_5,app_cut_6,app_cut_7,app_cut_8,app_cut_9,app_cut_10
prog_cut_1,0.32735458434854536,0.33454093201210255,0.19830116236457523,0.06990425429175595,0.06989906698302088,0.0,0.0,0.0,0.0,0.0
prog_cut_2,0.3224799573483408,0.32834411237762523,0.1986209138616355,0.07870031569067,0.07185470072172852,0.0,0.0,0.0,0.0,0.0
prog_cut_3,0.1806439940397606,0.17538051348718117,0.18566546949071153,0.17823628322753254,0.1814576587089585,0.041466004058457094,0.04069344670871361,0.016456630278685075,0.0,0.0
prog_cut_4,0.05624046543669299,0.05682701381747248,0.16566631941044374,0.26155944976706935,0.2600909048230705,0.08125593351027366,0.08032135596781136,0.038038557267165755,0.0,0.0
prog_cut_5,0.057143807210591736,0.056572201678587494,0.1601233523321883,0.255248955381884,0.26076566947838375,0.08091598005624397,0.08431313126925585,0.04491690259286483,0.0,0.0
prog_cut_6,0.0,0.0,0.027564895041141978,0.05375193065870475,0.05652852889034476,0.2693730277293593,0.2715276596524303,0.1699499582539939,0.0747043234182578,0.07659967635576712
prog_cut_7,0.0,0.0,0.03133499292846023,0.05520474548688128,0.05712382998014424,0.26470313306098897,0.26023161791169147,0.16924846045698452,0.07800350865772074,0.08414971151712856
prog_cut_8,0.0,0.0,0.014899605566045441,0.030314372397169328,0.026672019573489757,0.15086876686997017,0.14849548541112034,0.18606717660202368,0.22640737792626717,0.2162751956539142
prog_cut_9,0.0,0.0,0.0,0.0,0.0,0.05844049697588741,0.0522142166598405,0.19237378338053698,0.35184288375340494,0.3451286192303302
prog_cut_10,0.0,0.0,0.0,0.0,0.0,0.06489372289217962,0.06450591373431422,0.19825564029179835,0.3335374260551612,0.3388072970265466
