app_cut,prop_unmatched
1,0.7027848101265819
2,0.7017948717948715
3,0.7025641025641026
4,0.6902564102564103
5,0.6969230769230771
6,0.6913924050632915
7,0.6902564102564104
8,0.673076923076923
9,0.682820512820513
10,0.6989743589743589
