,app_cut_1,app_cut_2,app_cut_3,app_cut_4,app_cut_5,app_cut_6,app_cut_7,app_cut_8,app_cut_9,app_cut_10
prog_cut_1,0.8518257210335909,0.14392906823843973,0.004245210727969348,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_2,0.5580220548948025,0.40440140471731134,0.03540722821857416,0.0021693121693121694,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_3,0.23154232523542873,0.5951935693935694,0.16242364953054608,0.009301994301994302,0.0,0.0015384615384615385,0.0,0.0,0.0,0.0
prog_cut_4,0.06875358090185676,0.4126799840006737,0.45773823137271413,0.057808260704812445,0.00301994301994302,0.0,0.0,0.0,0.0,0.0
prog_cut_5,0.02194773413049275,0.1631381261139882,0.5781857269167614,0.2276047661151109,0.009123646723646723,0.0,0.0,0.0,0.0,0.0
prog_cut_6,0.00301994301994302,0.056937199203383845,0.34892710631765134,0.5148226762608298,0.07255884646396328,0.003734228734228734,0.0,0.0,0.0,0.0
prog_cut_7,0.0015692307692307694,0.011789458689458689,0.12806164372026438,0.5431571751364854,0.3002192763813453,0.01448892958892959,0.0007142857142857143,0.0,0.0,0.0
prog_cut_8,0.0,0.0021711366538952745,0.04292080504314386,0.30611344736667084,0.5345317781890497,0.11126934475375254,0.0029934879934879932,0.0,0.0,0.0
prog_cut_9,0.0,0.0,0.007336851232503406,0.12793263904178445,0.5173951669797247,0.3204070046173495,0.02692833812863798,0.0,0.0,0.0
prog_cut_10,0.0,0.0,0.0,0.03124950422888907,0.2948197767214863,0.5665607673003824,0.10157965783263265,0.005790293916609706,0.0,0.0
