app_cut,prop_unmatched
1,0.0
2,0.0
3,0.0021428571428571425
4,0.001379310344827586
5,0.2114285714285714
6,0.004137931034482759
7,0.2703448275862069
8,0.8828571428571428
9,1.0
10,1.0
