Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
unmatched_applicants,1010.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,960.0,967.0,969.0,977.0,980.0,974.0,973.0,976.0,974.0,971.0,982.0,992.0,996.0,987.0,995.0,1000.0,1002.0,995.0,994.0,998.0,999.0
unmatched_applicants,1006.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,961.0,963.0,970.0,973.0,970.0,972.0,975.0,971.0,982.0,987.0,990.0,990.0,995.0,988.0,999.0,1000.0,993.0,995.0,1008.0,1003.0
unmatched_applicants,1008.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,958.0,963.0,976.0,976.0,977.0,976.0,971.0,976.0,969.0,982.0,981.0,986.0,997.0,999.0,993.0,994.0,988.0,998.0,1002.0,1001.0,1004.0
unmatched_applicants,1009.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,970.0,972.0,973.0,969.0,971.0,969.0,974.0,974.0,978.0,992.0,1000.0,996.0,1003.0,995.0,982.0,993.0,995.0,994.0,1011.0
unmatched_applicants,1002.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,959.0,964.0,968.0,975.0,977.0,972.0,974.0,971.0,972.0,978.0,991.0,995.0,993.0,991.0,995.0,993.0,1002.0,998.0,1004.0,995.0,1003.0
unmatched_applicants,1010.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,965.0,966.0,973.0,972.0,973.0,981.0,973.0,977.0,982.0,991.0,992.0,997.0,1005.0,994.0,998.0,991.0,999.0,997.0,998.0,996.0
unmatched_applicants,1002.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,969.0,973.0,977.0,975.0,979.0,971.0,980.0,979.0,978.0,992.0,993.0,992.0,997.0,995.0,994.0,995.0,997.0,991.0,997.0
unmatched_applicants,1003.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,958.0,960.0,968.0,968.0,968.0,977.0,976.0,975.0,976.0,981.0,982.0,993.0,994.0,993.0,990.0,998.0,999.0,1000.0,999.0,1007.0,1002.0
unmatched_applicants,1005.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,959.0,958.0,965.0,975.0,971.0,973.0,973.0,968.0,970.0,982.0,981.0,985.0,993.0,988.0,1001.0,990.0,1008.0,993.0,994.0,1000.0,1000.0
unmatched_applicants,1007.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,960.0,961.0,968.0,978.0,969.0,975.0,971.0,972.0,972.0,978.0,991.0,995.0,998.0,997.0,992.0,1005.0,998.0,1002.0,993.0,996.0,1001.0
unmatched_applicants,1011.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,959.0,961.0,967.0,978.0,969.0,975.0,978.0,966.0,968.0,976.0,986.0,989.0,994.0,991.0,989.0,998.0,998.0,998.0,1001.0,1016.0,1001.0
unmatched_applicants,1015.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,973.0,971.0,976.0,972.0,972.0,967.0,980.0,982.0,990.0,991.0,991.0,995.0,988.0,995.0,999.0,996.0,996.0,996.0,996.0
unmatched_applicants,1004.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,958.0,962.0,969.0,976.0,971.0,971.0,971.0,973.0,972.0,976.0,989.0,986.0,998.0,993.0,998.0,992.0,997.0,993.0,995.0,1001.0,998.0
unmatched_applicants,1004.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,959.0,963.0,969.0,971.0,973.0,969.0,971.0,973.0,973.0,978.0,983.0,995.0,1002.0,995.0,1006.0,999.0,997.0,999.0,992.0,995.0,999.0
unmatched_applicants,1007.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,958.0,964.0,973.0,976.0,971.0,967.0,969.0,976.0,973.0,976.0,992.0,993.0,993.0,1002.0,992.0,997.0,995.0,992.0,1002.0,1001.0,1006.0
