,app_cut_1,app_cut_2,app_cut_3,app_cut_4,app_cut_5,app_cut_6,app_cut_7,app_cut_8,app_cut_9,app_cut_10
prog_cut_1,0.8309256383731431,0.16791862896225018,0.0011557326646070539,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_2,0.388134991149791,0.5547067313463285,0.057074243890435195,8.403361344537815e-05,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_3,0.11218042225340705,0.4451928521409078,0.4268331290717061,0.015711292007230135,8.23045267489712e-05,0.0,0.0,0.0,0.0,0.0
prog_cut_4,0.026809182706311354,0.1527996962697145,0.5655555399831343,0.2527239949348133,0.0021115861060265863,0.0,0.0,0.0,0.0,0.0
prog_cut_5,0.005072718203646445,0.0386324328473391,0.2404154897155151,0.6088077944147875,0.10631312581154428,0.0007584390071676395,0.0,0.0,0.0,0.0
prog_cut_6,0.0010710156014511188,0.010383145441966175,0.0667874109219238,0.3609064748517619,0.523660597776486,0.037027083666547445,0.00016427173986372528,0.0,0.0,0.0
prog_cut_7,8.438818565400843e-05,0.0014379027016572668,0.013533437376295605,0.10465133453450245,0.4985020662314137,0.3730966852500615,0.008694185720415276,0.0,0.0,0.0
prog_cut_8,0.0,0.00016632088520055326,0.0024158752564836803,0.02868897609061518,0.17643543306188503,0.5880932005570813,0.20078896885926484,0.0034112252894697415,0.0,0.0
prog_cut_9,0.0,0.0,0.0005403083268099763,0.004708780327395811,0.04892068160236938,0.2835645562407577,0.5902817099880618,0.07162846001237595,0.00035550350222948057,0.0
prog_cut_10,0.0,0.0,0.0,0.000910242228119966,0.011074868060189641,0.09341896359766806,0.46071920005071476,0.42052216524866,0.013354560814647452,0.0
