signal,n_sims,match_rate_mean,match_rate_ci_low,match_rate_ci_high,fill_rate_mean,fill_rate_ci_low,fill_rate_ci_high,applicant_pref_rank_mean,applicant_pref_rank_ci_low,applicant_pref_rank_ci_high,program_pref_rank_mean,program_pref_rank_ci_low,program_pref_rank_ci_high,matched_app_quality_mean,matched_app_quality_ci_low,matched_app_quality_ci_high,matched_prog_quality_mean,matched_prog_quality_ci_low,matched_prog_quality_ci_high
11,50,0.7154204715823905,0.7147923745824791,0.7160485685823019,0.9798469292514466,0.9789866814096788,0.9807071770932143,0.4496240848150305,0.4488664668665266,0.45038170276353445,0.44064979720356623,0.4400751870464651,0.44122440736066737,0.3601456664563651,0.35981357814902926,0.3604777547637009,0.491051700591356,0.4905446834182046,0.4915587177645074
12,50,0.6979555676707099,0.6971740549347257,0.698737080406694,0.9559268247153259,0.954856457169327,0.9569971922613247,0.4410294871198929,0.440379928171118,0.44167904606866787,0.46620340760113504,0.4653733624740198,0.4670334527282503,0.35091455740509053,0.35052004278465426,0.3513090720255268,0.48065479859978133,0.48011227897413017,0.4811973182254325
13,50,0.6769524328744718,0.675956980731104,0.6779478850178396,0.9271607242859808,0.9257973432189863,0.9285241053529754,0.430835800383901,0.4300551910560909,0.4316164097117111,0.4867271380131926,0.4857774817813548,0.4876767942450304,0.34010302498474076,0.3395933960271156,0.34061265394236595,0.46878735392643667,0.46801139357778604,0.4695633142750873
14,50,0.6507946026986506,0.6499049024026177,0.6516843029946836,0.891334702258727,0.8901161599641603,0.8925532445532938,0.4159681037343102,0.41515694398948505,0.41677926347913535,0.5011763725469432,0.5003069680704741,0.5020457770234124,0.3267442514278014,0.32629299360732605,0.32719550924827673,0.4533476283236697,0.4526800943793719,0.4540151622679675
15,50,0.6234046613057109,0.622490879029685,0.6243184435817368,0.8538211685644952,0.8525696433527719,0.8550726937762185,0.4001707084061317,0.39945934648625614,0.4008820703260073,0.5116613638468812,0.5107447480509758,0.5125779796427866,0.31287543883372154,0.31241166014860444,0.31333921751883864,0.43691078884116236,0.43605422587022497,0.43776735181209975
16,50,0.5981627368134115,0.5972987592624032,0.5990267143644198,0.8192495799887998,0.818066267819349,0.8204328921582505,0.38567263899680193,0.384938596268246,0.38640668172535786,0.5211137263031691,0.52028269246404,0.5219447601422982,0.30010053533196845,0.2996660702153429,0.300535000448594,0.4223434668090827,0.4214717703277773,0.4232151632903881
17,50,0.5722011721412021,0.5710815214079072,0.573320822874497,0.7836923651297368,0.7821588804498443,0.7852258498096294,0.36994854285863693,0.3693743065451912,0.37052277917208265,0.5275889884004448,0.5264071391426016,0.5287708376582879,0.28699401234990546,0.2864208825095379,0.287567142190273,0.4069458584885421,0.4058898038554239,0.4080019131216603
18,50,0.5476434510017719,0.5466850972678161,0.5486018047357277,0.7500578682098188,0.7487452974900066,0.751370438929631,0.35510233448481443,0.35434925701519326,0.3558554119544356,0.5331454393549871,0.5319720728024815,0.5343188059074928,0.27459356626584297,0.2741040777127474,0.2750830548189385,0.3919117878766757,0.3909813270936901,0.3928422486596613
19,50,0.5254518195447732,0.5244269477986947,0.5264766912908516,0.7196639910397612,0.7182603165949268,0.7210676654845956,0.3410937934285409,0.3401563426005078,0.342031244256574,0.5380853363064103,0.5369020578349303,0.5392686147778903,0.26344349649470333,0.26291983948546627,0.2639671535039404,0.37884721313319014,0.3778438703877535,0.37985055587862676
20,50,0.5044377811094453,0.5035092211871282,0.5053663410317624,0.6908829568788503,0.6896111920571142,0.6921547217005863,0.3282785768670844,0.32746377543589983,0.32909337829826896,0.5428742049295476,0.5417885524792507,0.5439598573798445,0.2528800282927832,0.25240413127589983,0.2533559253096666,0.3658714143387523,0.3647829969392796,0.366959831738225
21,50,0.484732179364863,0.4839967293891672,0.4854676293405588,0.6638939705058801,0.6628866909703788,0.6649012500413813,0.3154098278675742,0.31427535797091466,0.31654429776423376,0.5465826323320205,0.5455846211711907,0.5475806434928504,0.2429890584538006,0.24260933977001622,0.24336877713758495,0.35422723778396603,0.3533293950295902,0.35512508053834185
22,50,0.46582526918359,0.4649082182449949,0.46674232012218514,0.6379988799701326,0.6367428779659376,0.6392548819743276,0.30480131569933994,0.3038677661585234,0.3057348652401565,0.5485724150204421,0.5472976292349468,0.5498472008059373,0.23343349601477054,0.23297324870944108,0.2338937433201,0.3428871843297048,0.34190129399299857,0.343873074666411
23,50,0.4490772795420472,0.44834955586048425,0.4498050032236101,0.6150606682844876,0.6140639707575831,0.616057365811392,0.2945607582984622,0.2936031296434764,0.29551838695344795,0.551745497711351,0.5506599479300929,0.552831047492609,0.2250351402321256,0.2246632651140043,0.22540701535024688,0.3328057728576463,0.3319298256384118,0.3336817200768808
24,50,0.43316341829085464,0.43238605441425115,0.43394078216745813,0.593264887063655,0.5922002018363561,0.5943295722909538,0.28215684705466904,0.28116128932728285,0.2831524047820552,0.5552195877979179,0.5539625009110548,0.556476674684781,0.2170521765399151,0.21665693909866163,0.21744741398116857,0.3231374130678865,0.32189035505841185,0.3243844710773612
25,50,0.4181927218209077,0.41734437324022894,0.4190410704015865,0.5727608736232966,0.5715989670456524,0.5739227802009409,0.27452389522677956,0.27322113028816836,0.27582666016539076,0.5563824781264378,0.5552933495708999,0.5574716066819757,0.20954143504792314,0.20911299493942148,0.2099698751564248,0.31417993442053893,0.31299160579685265,0.3153682630442252
26,50,0.403505519967289,0.4027465883461861,0.4042644515883919,0.5526451372036587,0.5516056969751666,0.5536845774321508,0.26442044144580323,0.26321047784860047,0.265630405043006,0.5587606485889366,0.5575769588366619,0.5599443383412113,0.2021623302142993,0.20177899879097969,0.20254566163761892,0.30460475994179037,0.30354451725300996,0.3056650026305708
27,50,0.39152787242742265,0.3906941700380955,0.3923615748167498,0.5362404330782155,0.535098586068603,0.5373822800878278,0.2571947051861052,0.2562163423713744,0.258173068000836,0.5615417631703865,0.5604257066824647,0.5626578196583083,0.196156532496026,0.195738301509963,0.196574763482089,0.2980296119051397,0.2966738170251042,0.2993854067851752
28,50,0.37794738994139293,0.3772341431734678,0.37866063670931804,0.5176404704125444,0.5166636006092465,0.5186173402158422,0.2478745050685318,0.24653350125666584,0.24921550888039773,0.5623193194627416,0.5612189926898139,0.5634196462356693,0.18932355732990405,0.1889577376786229,0.1896893769811852,0.2887774087943574,0.2876834863972996,0.2898713311914152
29,50,0.36628322202535096,0.3654857364445482,0.36708070760615374,0.5016651110696284,0.5005728669579335,0.5027573551813234,0.24127961387429359,0.23999924271913103,0.24255998502945614,0.5629802768556071,0.5614549216663881,0.5645056320448262,0.18348175459899213,0.18307479451577888,0.18388871468220538,0.2813313426498377,0.2801951416264478,0.28246754367322763
30,50,0.3560964972059425,0.35540564952320586,0.35678734488867914,0.4877132723539295,0.486767080558477,0.48865946414938194,0.23415320837306186,0.23293599944888055,0.23537041729724317,0.5654133513328123,0.5641667148240989,0.5666599878415258,0.17837112580961068,0.17801951560645554,0.1787227360127658,0.2757348929923737,0.27447769210132633,0.27699209388342105
31,50,0.34561537413111615,0.3450038100383661,0.3462269382238662,0.47335822288594365,0.4725206186767767,0.4741958270951106,0.22928424606034128,0.22800358880321275,0.23056490331746982,0.5660854289428859,0.5647785141476758,0.5673923437380961,0.17312907072240466,0.1728168519708841,0.17344128947392523,0.26865290290880695,0.26743339031434366,0.26987241550327024
32,50,0.33604743083003946,0.33538390983793953,0.3367109518221394,0.460253873436625,0.4593451085460076,0.4611626383272424,0.22183294884131438,0.2203711802845101,0.22329471739811865,0.5682336554825734,0.5671488016500711,0.5693185093150758,0.16832237538641384,0.1679892428144259,0.16865550795840178,0.26310492762629123,0.2619098508892779,0.2643000043633046
33,50,0.3263295624914815,0.32585917681155047,0.3267999481714125,0.44694418517827145,0.44629994031479303,0.44758843004174986,0.21633992239684247,0.2148992876045624,0.21778055718912254,0.5684499554074575,0.5673549528117792,0.5695449580031358,0.16343114785538515,0.1631939627718628,0.1636683329389075,0.2561047487430051,0.25497679153571823,0.25723270595029196
34,50,0.3179582935804825,0.3173805219726167,0.3185360651883483,0.43547881276834055,0.43468749107953875,0.43627013445714236,0.21112009020793562,0.2095995801804491,0.21264060023542214,0.5698809210625267,0.5688327343835436,0.5709291077415098,0.15924225225461014,0.15894944955124687,0.1595350549579734,0.2511002304965475,0.24993501805732482,0.2522654429357702
35,50,0.3094807141883604,0.30884531537483484,0.3101161130018859,0.4238678364756393,0.422997587997977,0.4247380849533016,0.20621642007692134,0.20466881804411538,0.2077640221097273,0.5703344930657747,0.5691081032501709,0.5715608828813784,0.15500205731137465,0.15467884244810182,0.15532527217464748,0.24532258372452678,0.24403112647161834,0.24661404097743522
36,50,0.30136568079596565,0.30068549964294483,0.30204586194898647,0.41275340675751354,0.411821823946292,0.41368498956873506,0.20029990076678897,0.1987317632978223,0.20186803823575564,0.5714062482146328,0.5699539089713221,0.5728585874579435,0.15090586271628548,0.150562250094271,0.15124947533829997,0.2403526892082504,0.2390816473948841,0.2416237310216167
37,50,0.2940220798691563,0.29338240889659173,0.29466175084172086,0.4026955385476947,0.401819438878905,0.4035716382164844,0.19593577106578894,0.194449741764923,0.19742180036665488,0.572848906655753,0.5716463575844475,0.5740514557270586,0.14724233309365062,0.1469132678922715,0.14757139829502974,0.23614422618199002,0.23485783605006805,0.237430616313912
38,50,0.28713370587433557,0.28654724246212177,0.28772016928654937,0.39326115363076347,0.3924579275610579,0.39406437970046904,0.19171908098312895,0.19029542992936344,0.19314273203689447,0.5734295860634571,0.5722459766667871,0.574613195460127,0.1437786315372778,0.1434777724082075,0.1440794906663481,0.23215670656903098,0.23097390342850208,0.23333950970955988
39,50,0.2796919721957203,0.27909968998466533,0.28028425440677524,0.3830688818368489,0.38225768628289886,0.38388007739079893,0.18626433521016456,0.18473327316804122,0.1877953972522879,0.5734003001893079,0.5719335386072174,0.5748670617713983,0.14005113820218207,0.13975003994919874,0.1403522364551654,0.22724074465749464,0.22593070387460895,0.22855078544038032
