app_cut,prop_unmatched
1,0.6872727272727271
2,0.689090909090909
3,0.7490909090909088
4,0.7109090909090906
5,0.7127272727272724
6,0.7018181818181816
7,0.7145454545454542
8,0.6636363636363636
9,0.6618181818181816
10,0.618181818181818
