Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
unmatched_applicants,618.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,563.0,562.0,566.0,568.0,567.0,578.0,574.0,590.0,595.0,600.0,605.0,605.0
unmatched_applicants,628.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,563.0,563.0,569.0,572.0,572.0,586.0,589.0,596.0,600.0,605.0
unmatched_applicants,624.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,565.0,579.0,579.0,588.0,589.0,592.0,599.0,605.0
unmatched_applicants,621.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,564.0,568.0,566.0,574.0,572.0,587.0,590.0,592.0,598.0,610.0
unmatched_applicants,616.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,563.0,562.0,562.0,562.0,564.0,566.0,566.0,573.0,581.0,584.0,586.0,592.0,598.0,598.0
unmatched_applicants,624.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,566.0,564.0,572.0,571.0,577.0,588.0,583.0,591.0,600.0,609.0
unmatched_applicants,627.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,567.0,568.0,571.0,577.0,587.0,590.0,593.0,602.0,599.0
unmatched_applicants,621.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,565.0,562.0,569.0,575.0,582.0,580.0,593.0,595.0,601.0,600.0
unmatched_applicants,624.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,563.0,563.0,566.0,574.0,579.0,579.0,594.0,598.0,592.0,602.0
unmatched_applicants,613.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,563.0,575.0,573.0,579.0,584.0,589.0,597.0,603.0,604.0
unfilled_spots,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,6.0,5.0,16.0,12.0,28.0,33.0,38.0,43.0,43.0
unfilled_spots,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,10.0,10.0,24.0,27.0,34.0,38.0,43.0
unfilled_spots,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,17.0,17.0,26.0,27.0,30.0,37.0,43.0
unfilled_spots,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,12.0,10.0,25.0,28.0,30.0,36.0,48.0
unfilled_spots,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,4.0,4.0,11.0,19.0,22.0,24.0,30.0,36.0,36.0
unfilled_spots,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,10.0,9.0,15.0,26.0,21.0,29.0,38.0,47.0
unfilled_spots,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,9.0,15.0,25.0,28.0,31.0,40.0,37.0
unfilled_spots,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,7.0,13.0,20.0,18.0,31.0,33.0,39.0,38.0
unfilled_spots,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,12.0,17.0,17.0,32.0,36.0,30.0,40.0
unfilled_spots,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,11.0,17.0,22.0,27.0,35.0,41.0,42.0
reviews_per_program,426.54545454545456,426.54545454545456,426.54545454545456,426.54545454545456,426.54545454545456,381.8909090909091,189.05454545454546,106.03636363636363,113.74545454545455,127.96363636363637,142.1818181818182,156.4,170.61818181818182,184.83636363636364,199.05454545454546,213.27272727272728,227.4909090909091,241.70909090909092,255.92727272727274,270.1454545454545,284.3636363636364,298.58181818181816,312.8,327.0181818181818,341.23636363636365,355.45454545454544,369.6727272727273,383.8909090909091
reviews_per_program,426.54545454545456,426.54545454545456,426.54545454545456,426.54545454545456,426.54545454545456,387.9818181818182,160.05454545454546,99.52727272727273,113.74545454545455,127.96363636363637,142.1818181818182,156.4,170.61818181818182,184.83636363636364,199.05454545454546,213.27272727272728,227.4909090909091,241.70909090909092,255.92727272727274,270.1454545454545,284.3636363636364,298.58181818181816,312.8,327.0181818181818,341.23636363636365,355.45454545454544,369.6727272727273,383.8909090909091
reviews_per_program,426.54545454545456,426.54545454545456,426.54545454545456,426.54545454545456,426.54545454545456,368.3636363636364,171.0,105.4,113.74545454545455,127.96363636363637,142.1818181818182,156.4,170.61818181818182,184.83636363636364,199.05454545454546,213.27272727272728,227.4909090909091,241.70909090909092,255.92727272727274,270.1454545454545,284.3636363636364,298.58181818181816,312.8,327.0181818181818,341.23636363636365,355.45454545454544,369.6727272727273,383.8909090909091
reviews_per_program,426.54545454545456,426.54545454545456,426.54545454545456,426.54545454545456,426.54545454545456,374.9818181818182,179.8,105.47272727272727,113.74545454545455,127.96363636363637,142.1818181818182,156.4,170.61818181818182,184.83636363636364,199.05454545454546,213.27272727272728,227.4909090909091,241.70909090909092,255.92727272727274,270.1454545454545,284.3636363636364,298.58181818181816,312.8,327.0181818181818,341.23636363636365,355.45454545454544,369.6727272727273,383.8909090909091
reviews_per_program,426.54545454545456,426.54545454545456,426.54545454545456,426.54545454545456,426.54545454545456,373.8909090909091,171.3272727272727,99.52727272727273,113.74545454545455,127.96363636363637,142.1818181818182,156.4,170.61818181818182,184.83636363636364,199.05454545454546,213.27272727272728,227.4909090909091,241.70909090909092,255.92727272727274,270.1454545454545,284.3636363636364,298.58181818181816,312.8,327.0181818181818,341.23636363636365,355.45454545454544,369.6727272727273,383.8909090909091
reviews_per_program,426.54545454545456,426.54545454545456,426.54545454545456,426.54545454545456,426.54545454545456,362.0,196.76363636363635,99.52727272727273,113.74545454545455,127.96363636363637,142.1818181818182,156.4,170.61818181818182,184.83636363636364,199.05454545454546,213.27272727272728,227.4909090909091,241.70909090909092,255.92727272727274,270.1454545454545,284.3636363636364,298.58181818181816,312.8,327.0181818181818,341.23636363636365,355.45454545454544,369.6727272727273,383.8909090909091
reviews_per_program,426.54545454545456,426.54545454545456,426.54545454545456,426.54545454545456,426.54545454545456,354.3090909090909,184.23636363636365,105.30909090909091,113.74545454545455,127.96363636363637,142.1818181818182,156.4,170.61818181818182,184.83636363636364,199.05454545454546,213.27272727272728,227.4909090909091,241.70909090909092,255.92727272727274,270.1454545454545,284.3636363636364,298.58181818181816,312.8,327.0181818181818,341.23636363636365,355.45454545454544,369.6727272727273,383.8909090909091
reviews_per_program,426.54545454545456,426.54545454545456,426.54545454545456,426.54545454545456,426.54545454545456,394.54545454545456,166.47272727272727,99.52727272727273,113.74545454545455,127.96363636363637,142.1818181818182,156.4,170.61818181818182,184.83636363636364,199.05454545454546,213.27272727272728,227.4909090909091,241.70909090909092,255.92727272727274,270.1454545454545,284.3636363636364,298.58181818181816,312.8,327.0181818181818,341.23636363636365,355.45454545454544,369.6727272727273,383.8909090909091
reviews_per_program,426.54545454545456,426.54545454545456,426.54545454545456,426.54545454545456,420.25454545454545,355.74545454545455,147.14545454545456,99.52727272727273,113.74545454545455,127.96363636363637,142.1818181818182,156.4,170.61818181818182,184.83636363636364,199.05454545454546,213.27272727272728,227.4909090909091,241.70909090909092,255.92727272727274,270.1454545454545,284.3636363636364,298.58181818181816,312.8,327.0181818181818,341.23636363636365,355.45454545454544,369.6727272727273,383.8909090909091
reviews_per_program,426.54545454545456,426.54545454545456,426.54545454545456,426.54545454545456,426.54545454545456,361.6,173.98181818181817,99.52727272727273,113.74545454545455,127.96363636363637,142.1818181818182,156.4,170.61818181818182,184.83636363636364,199.05454545454546,213.27272727272728,227.4909090909091,241.70909090909092,255.92727272727274,270.1454545454545,284.3636363636364,298.58181818181816,312.8,327.0181818181818,341.23636363636365,355.45454545454544,369.6727272727273,383.8909090909091
pct_interview_given_signal,0.0,1.0971867007672633,1.0728900255754477,1.0460358056265984,1.0297314578005115,1.0028132992327365,0.9249786871270247,0.803434417245159,0.7033248081841432,0.625177607274794,0.5626598465473146,0.5115089514066496,0.46888320545609546,0.43281526657485736,0.401899890390939,0.3751065643648764,0.3516624040920716,0.33097638032194976,0.312588803637397,0.2961367613406919,0.2813299232736573,0.26793326026062597,0.2557544757033248,0.24463471589013677,0.23444160272804773,0.22506393861892582,0.21640763328742868,0.20839253575826466
pct_interview_given_signal,0.0,1.0869565217391304,1.065217391304348,1.0434782608695652,1.024936061381074,1.0035805626598466,0.9179454390451833,0.803799780781878,0.7033248081841432,0.625177607274794,0.5626598465473146,0.5115089514066496,0.46888320545609546,0.43281526657485736,0.401899890390939,0.3751065643648764,0.3516624040920716,0.33097638032194976,0.312588803637397,0.2961367613406919,0.2813299232736573,0.26793326026062597,0.2557544757033248,0.24463471589013677,0.23444160272804773,0.22506393861892582,0.21640763328742868,0.20839253575826466
pct_interview_given_signal,0.0,1.0754475703324808,1.0620204603580563,1.0413469735720375,1.0258951406649617,1.0046035805626599,0.9232736572890026,0.80306905370844,0.7033248081841432,0.625177607274794,0.5626598465473146,0.5115089514066496,0.46888320545609546,0.43281526657485736,0.401899890390939,0.3751065643648764,0.3516624040920716,0.33097638032194976,0.312588803637397,0.2961367613406919,0.2813299232736573,0.26793326026062597,0.2557544757033248,0.24463471589013677,0.23444160272804773,0.22506393861892582,0.21640763328742868,0.20839253575826466
pct_interview_given_signal,0.0,1.0933503836317136,1.0671355498721227,1.0481670929241262,1.0274936061381075,1.0069053708439897,0.9190110826939472,0.8032517354767994,0.7033248081841432,0.625177607274794,0.5626598465473146,0.5115089514066496,0.46888320545609546,0.43281526657485736,0.401899890390939,0.3751065643648764,0.3516624040920716,0.33097638032194976,0.312588803637397,0.2961367613406919,0.2813299232736573,0.26793326026062597,0.2557544757033248,0.24463471589013677,0.23444160272804773,0.22506393861892582,0.21640763328742868,0.20839253575826466
pct_interview_given_signal,0.0,1.0703324808184143,1.0626598465473145,1.0537084398976981,1.026854219948849,1.0010230179028132,0.9217817561807332,0.803799780781878,0.7033248081841432,0.625177607274794,0.5626598465473146,0.5115089514066496,0.46888320545609546,0.43281526657485736,0.401899890390939,0.3751065643648764,0.3516624040920716,0.33097638032194976,0.312588803637397,0.2961367613406919,0.2813299232736573,0.26793326026062597,0.2557544757033248,0.24463471589013677,0.23444160272804773,0.22506393861892582,0.21640763328742868,0.20839253575826466
pct_interview_given_signal,0.0,1.081841432225064,1.067774936061381,1.0549872122762147,1.030690537084399,0.99923273657289,0.9245524296675192,0.803799780781878,0.7033248081841432,0.625177607274794,0.5626598465473146,0.5115089514066496,0.46888320545609546,0.43281526657485736,0.401899890390939,0.3751065643648764,0.3516624040920716,0.33097638032194976,0.312588803637397,0.2961367613406919,0.2813299232736573,0.26793326026062597,0.2557544757033248,0.24463471589013677,0.23444160272804773,0.22506393861892582,0.21640763328742868,0.20839253575826466
pct_interview_given_signal,0.0,1.0754475703324808,1.0716112531969308,1.0443307757885762,1.0255754475703325,0.9989769820971867,0.9175191815856778,0.8036170990135184,0.7033248081841432,0.625177607274794,0.5626598465473146,0.5115089514066496,0.46888320545609546,0.43281526657485736,0.401899890390939,0.3751065643648764,0.3516624040920716,0.33097638032194976,0.312588803637397,0.2961367613406919,0.2813299232736573,0.26793326026062597,0.2557544757033248,0.24463471589013677,0.23444160272804773,0.22506393861892582,0.21640763328742868,0.20839253575826466
pct_interview_given_signal,0.0,1.0895140664961638,1.0620204603580563,1.0430520034100597,1.0242966751918159,1.0069053708439897,0.9226342710997443,0.803799780781878,0.7033248081841432,0.625177607274794,0.5626598465473146,0.5115089514066496,0.46888320545609546,0.43281526657485736,0.401899890390939,0.3751065643648764,0.3516624040920716,0.33097638032194976,0.312588803637397,0.2961367613406919,0.2813299232736573,0.26793326026062597,0.2557544757033248,0.24463471589013677,0.23444160272804773,0.22506393861892582,0.21640763328742868,0.20839253575826466
pct_interview_given_signal,0.0,1.0907928388746804,1.065856777493606,1.0468883205456097,1.0242966751918159,1.005626598465473,0.9296675191815856,0.803799780781878,0.7033248081841432,0.625177607274794,0.5626598465473146,0.5115089514066496,0.46888320545609546,0.43281526657485736,0.401899890390939,0.3751065643648764,0.3516624040920716,0.33097638032194976,0.312588803637397,0.2961367613406919,0.2813299232736573,0.26793326026062597,0.2557544757033248,0.24463471589013677,0.23444160272804773,0.22506393861892582,0.21640763328742868,0.20839253575826466
pct_interview_given_signal,0.0,1.0869565217391304,1.0639386189258313,1.046462063086104,1.0278132992327367,1.007161125319693,0.922847399829497,0.803799780781878,0.7033248081841432,0.625177607274794,0.5626598465473146,0.5115089514066496,0.46888320545609546,0.43281526657485736,0.401899890390939,0.3751065643648764,0.3516624040920716,0.33097638032194976,0.312588803637397,0.2961367613406919,0.2813299232736573,0.26793326026062597,0.2557544757033248,0.24463471589013677,0.23444160272804773,0.22506393861892582,0.21640763328742868,0.20839253575826466
pct_interview_given_nosignal,0.1875532821824382,0.15618661257606492,0.12431494336865181,0.09216633513308706,0.05798740901042691,0.024501278772378517,0.00319693094629156,0.00011119759813188036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.1875532821824382,0.15653937737013845,0.12486298867373036,0.09245050677275742,0.058725162305724964,0.02434782608695652,0.004955242966751918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.1875532821824382,0.1569362377634712,0.12509134088417975,0.09268731647248271,0.058577611646665355,0.024143222506393863,0.0036231884057971015,0.0002223951962637607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.1875532821824382,0.1563188993738425,0.12472597734746073,0.09192952543336175,0.058331693881566005,0.023682864450127877,0.004688832054560955,0.00016679639719782054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.1875532821824382,0.15711262016050798,0.1250456704420899,0.09131382021407597,0.058430060987605746,0.02485933503836317,0.00399616368286445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.1875532821824382,0.15671575976717522,0.12468030690537084,0.09117173439424078,0.057839858351367304,0.025217391304347827,0.0033034953111679456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.1875532821824382,0.1569362377634712,0.12440628425283157,0.09235578289286729,0.05862679519968522,0.02526854219948849,0.005061807331628304,5.559879906594018e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.1875532821824382,0.15645118617162007,0.12509134088417975,0.09249786871270248,0.058823529411764705,0.023682864450127877,0.0037830349531116796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.1875532821824382,0.15640709057236088,0.12481731823164048,0.09207161125319693,0.058823529411764705,0.0239386189258312,0.0020247229326513213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.1875532821824382,0.15653937737013845,0.12495432955791012,0.092118973193142,0.05828251032854614,0.02363171355498721,0.0037297527706734866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_application,0.1875532821824382,0.1875532821824382,0.1875532821824382,0.1875532821824382,0.1875532821824382,0.1875532821824382,0.1875532821824382,0.1875532821824382,0.1875532821824382,0.1875532821824382,0.1875532821824382,0.1875532821824382,0.1875532821824382,0.1875532821824382,0.1875532821824382,0.1875532821824382,0.1875532821824382,0.1875532821824382,0.1875532821824382,0.1875532821824382,0.1875532821824382,0.1875532821824382,0.1875532821824382,0.1875532821824382,0.1875532821824382,0.1875532821824382,0.1875532821824382,0.1875532821824382
pct_interview_given_application,0.1875532821824382,0.1875532821824382,0.1875532821824382,0.1875532821824382,0.1875532821824382,0.1875532821824382,0.1875532821824382,0.1875532821824382,0.1875532821824382,0.1875532821824382,0.1875532821824382,0.1875532821824382,0.1875532821824382,0.1875532821824382,0.1875532821824382,0.1875532821824382,0.1875532821824382,0.1875532821824382,0.1875532821824382,0.1875532821824382,0.1875532821824382,0.1875532821824382,0.1875532821824382,0.1875532821824382,0.1875532821824382,0.1875532821824382,0.1875532821824382,0.1875532821824382
pct_interview_given_application,0.1875532821824382,0.1875532821824382,0.1875532821824382,0.1875532821824382,0.1875532821824382,0.1875532821824382,0.1875532821824382,0.1875532821824382,0.1875532821824382,0.1875532821824382,0.1875532821824382,0.1875532821824382,0.1875532821824382,0.1875532821824382,0.1875532821824382,0.1875532821824382,0.1875532821824382,0.1875532821824382,0.1875532821824382,0.1875532821824382,0.1875532821824382,0.1875532821824382,0.1875532821824382,0.1875532821824382,0.1875532821824382,0.1875532821824382,0.1875532821824382,0.1875532821824382
pct_interview_given_application,0.1875532821824382,0.1875532821824382,0.1875532821824382,0.1875532821824382,0.1875532821824382,0.1875532821824382,0.1875532821824382,0.1875532821824382,0.1875532821824382,0.1875532821824382,0.1875532821824382,0.1875532821824382,0.1875532821824382,0.1875532821824382,0.1875532821824382,0.1875532821824382,0.1875532821824382,0.1875532821824382,0.1875532821824382,0.1875532821824382,0.1875532821824382,0.1875532821824382,0.1875532821824382,0.1875532821824382,0.1875532821824382,0.1875532821824382,0.1875532821824382,0.1875532821824382
pct_interview_given_application,0.1875532821824382,0.1875532821824382,0.1875532821824382,0.1875532821824382,0.1875532821824382,0.1875532821824382,0.1875532821824382,0.1875532821824382,0.1875532821824382,0.1875532821824382,0.1875532821824382,0.1875532821824382,0.1875532821824382,0.1875532821824382,0.1875532821824382,0.1875532821824382,0.1875532821824382,0.1875532821824382,0.1875532821824382,0.1875532821824382,0.1875532821824382,0.1875532821824382,0.1875532821824382,0.1875532821824382,0.1875532821824382,0.1875532821824382,0.1875532821824382,0.1875532821824382
pct_interview_given_application,0.1875532821824382,0.1875532821824382,0.1875532821824382,0.1875532821824382,0.1875532821824382,0.1875532821824382,0.1875532821824382,0.1875532821824382,0.1875532821824382,0.1875532821824382,0.1875532821824382,0.1875532821824382,0.1875532821824382,0.1875532821824382,0.1875532821824382,0.1875532821824382,0.1875532821824382,0.1875532821824382,0.1875532821824382,0.1875532821824382,0.1875532821824382,0.1875532821824382,0.1875532821824382,0.1875532821824382,0.1875532821824382,0.1875532821824382,0.1875532821824382,0.1875532821824382
