Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
unmatched_applicants,107.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,96.0,95.0,95.0,95.0,96.0,95.0,99.0,98.0,100.0,102.0
unmatched_applicants,106.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,96.0,97.0,96.0,96.0,103.0,99.0
unmatched_applicants,105.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,96.0,97.0,98.0,98.0,101.0
unmatched_applicants,106.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,97.0,96.0,97.0,98.0,97.0,100.0
unmatched_applicants,107.0,96.0,96.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,96.0,97.0,97.0,96.0,98.0,101.0
unmatched_applicants,109.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,97.0,98.0,98.0,102.0,102.0
unmatched_applicants,108.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,96.0,96.0,95.0,97.0,98.0,101.0,103.0
unmatched_applicants,105.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,96.0,95.0,96.0,99.0,98.0,101.0
unmatched_applicants,107.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,97.0,97.0,98.0,102.0,102.0
unmatched_applicants,105.0,95.0,95.0,95.0,95.0,95.0,95.0,96.0,95.0,95.0,95.0,95.0,95.0,95.0,98.0,99.0,99.0,102.0
unfilled_spots,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,3.0,5.0,7.0
unfilled_spots,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,8.0,4.0
unfilled_spots,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,6.0
unfilled_spots,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,3.0,2.0,5.0
unfilled_spots,12.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,3.0,6.0
unfilled_spots,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,7.0,7.0
unfilled_spots,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,3.0,6.0,8.0
unfilled_spots,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,3.0,6.0
unfilled_spots,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,7.0,7.0
unfilled_spots,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,4.0,7.0
reviews_per_program,44.675324675324674,44.675324675324674,44.675324675324674,44.675324675324674,43.35064935064935,42.45454545454545,37.467532467532465,30.896103896103895,27.571428571428573,23.337662337662337,23.506493506493506,25.753246753246753,27.025974025974026,29.038961038961038,31.272727272727273,33.506493506493506,35.74025974025974,37.97402597402598
reviews_per_program,44.675324675324674,44.675324675324674,44.675324675324674,44.675324675324674,43.81818181818182,40.25974025974026,35.55844155844156,30.935064935064936,26.363636363636363,23.103896103896105,24.649350649350648,24.857142857142858,27.38961038961039,29.038961038961038,31.272727272727273,33.506493506493506,35.74025974025974,37.97402597402598
reviews_per_program,44.675324675324674,44.675324675324674,44.675324675324674,44.116883116883116,44.18181818181818,41.12987012987013,36.0,30.09090909090909,26.324675324675326,23.545454545454547,24.974025974025974,25.051948051948052,26.805194805194805,29.207792207792206,31.272727272727273,33.506493506493506,35.74025974025974,37.97402597402598
reviews_per_program,44.675324675324674,44.675324675324674,44.675324675324674,44.675324675324674,43.1948051948052,40.94805194805195,35.63636363636363,30.194805194805195,24.948051948051948,23.12987012987013,23.805194805194805,24.98701298701299,26.805194805194805,29.038961038961038,31.272727272727273,33.506493506493506,35.74025974025974,37.97402597402598
reviews_per_program,44.675324675324674,44.675324675324674,44.675324675324674,44.675324675324674,44.16883116883117,43.36363636363637,33.90909090909091,30.74025974025974,25.818181818181817,23.25974025974026,23.649350649350648,24.571428571428573,26.805194805194805,29.038961038961038,31.272727272727273,33.506493506493506,35.74025974025974,37.97402597402598
reviews_per_program,44.675324675324674,44.675324675324674,44.675324675324674,44.675324675324674,44.285714285714285,42.15584415584416,35.701298701298704,30.116883116883116,26.07792207792208,24.01298701298701,23.753246753246753,24.571428571428573,27.01298701298701,29.038961038961038,31.272727272727273,33.506493506493506,35.74025974025974,37.97402597402598
reviews_per_program,44.675324675324674,44.675324675324674,44.675324675324674,44.675324675324674,44.246753246753244,42.03896103896104,37.753246753246756,29.376623376623378,26.376623376623378,23.01298701298701,23.22077922077922,25.363636363636363,27.051948051948052,29.038961038961038,31.272727272727273,33.506493506493506,35.74025974025974,37.97402597402598
reviews_per_program,44.675324675324674,44.675324675324674,44.675324675324674,44.675324675324674,44.20779220779221,40.701298701298704,36.51948051948052,27.74025974025974,25.155844155844157,23.98701298701299,24.38961038961039,24.818181818181817,27.103896103896105,29.038961038961038,31.272727272727273,33.506493506493506,35.74025974025974,37.97402597402598
reviews_per_program,44.675324675324674,44.675324675324674,44.675324675324674,44.675324675324674,43.81818181818182,43.298701298701296,37.5974025974026,29.025974025974026,24.467532467532468,24.16883116883117,23.337662337662337,24.98701298701299,26.805194805194805,29.038961038961038,31.272727272727273,33.506493506493506,35.74025974025974,37.97402597402598
reviews_per_program,44.675324675324674,44.675324675324674,44.675324675324674,44.03896103896104,43.79220779220779,41.883116883116884,37.883116883116884,30.2987012987013,24.454545454545453,25.493506493506494,23.31168831168831,24.792207792207794,26.805194805194805,29.038961038961038,31.272727272727273,33.506493506493506,35.74025974025974,37.97402597402598
pct_interview_given_signal,0.0,1.0465116279069768,1.061046511627907,1.060077519379845,1.0174418604651163,1.0220930232558139,0.9777131782945736,0.9269102990033222,0.8459302325581395,0.7861757105943152,0.7127906976744186,0.645877378435518,0.5964147286821705,0.5509838998211091,0.5116279069767442,0.47751937984496123,0.4476744186046512,0.4213406292749658
