Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
unmatched_applicants,2085.0,1260.0,1260.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1260.0,1261.0,1306.0,1314.0,1369.0,1457.0,1501.0,1560.0,1612.0,1695.0,1743.0,1798.0,1822.0,1871.0,1906.0,1935.0
unmatched_applicants,2056.0,1258.0,1261.0,1260.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1262.0,1293.0,1346.0,1357.0,1443.0,1481.0,1551.0,1621.0,1677.0,1712.0,1794.0,1824.0,1866.0,1915.0,1959.0
unmatched_applicants,2072.0,1260.0,1265.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1263.0,1270.0,1307.0,1333.0,1362.0,1408.0,1511.0,1572.0,1614.0,1651.0,1727.0,1776.0,1845.0,1887.0,1925.0,1941.0
unmatched_applicants,2054.0,1264.0,1259.0,1259.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1274.0,1289.0,1330.0,1389.0,1424.0,1488.0,1550.0,1615.0,1685.0,1722.0,1744.0,1802.0,1858.0,1911.0,1966.0
unmatched_applicants,2087.0,1262.0,1259.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1261.0,1269.0,1299.0,1335.0,1376.0,1429.0,1506.0,1549.0,1612.0,1665.0,1739.0,1787.0,1851.0,1873.0,1903.0,1963.0
unmatched_applicants,2068.0,1267.0,1265.0,1260.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1259.0,1262.0,1286.0,1326.0,1396.0,1412.0,1501.0,1563.0,1633.0,1657.0,1726.0,1777.0,1815.0,1873.0,1930.0,1959.0
unmatched_applicants,2054.0,1268.0,1262.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1264.0,1270.0,1298.0,1336.0,1388.0,1431.0,1509.0,1584.0,1624.0,1668.0,1735.0,1780.0,1834.0,1873.0,1902.0,1983.0
unmatched_applicants,2061.0,1259.0,1259.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1261.0,1258.0,1258.0,1261.0,1270.0,1291.0,1323.0,1378.0,1449.0,1498.0,1569.0,1601.0,1669.0,1724.0,1772.0,1807.0,1869.0,1925.0,1954.0
unmatched_applicants,2096.0,1258.0,1260.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1262.0,1263.0,1281.0,1300.0,1320.0,1389.0,1445.0,1491.0,1553.0,1576.0,1669.0,1714.0,1767.0,1828.0,1860.0,1920.0,1968.0
unmatched_applicants,2070.0,1263.0,1259.0,1259.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1261.0,1264.0,1297.0,1316.0,1399.0,1445.0,1503.0,1545.0,1627.0,1666.0,1712.0,1790.0,1838.0,1875.0,1924.0,1940.0
unfilled_spots,827.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,48.0,56.0,111.0,199.0,243.0,302.0,354.0,437.0,485.0,540.0,564.0,613.0,648.0,677.0
unfilled_spots,798.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,35.0,88.0,99.0,185.0,223.0,293.0,363.0,419.0,454.0,536.0,566.0,608.0,657.0,701.0
unfilled_spots,814.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,49.0,75.0,104.0,150.0,253.0,314.0,356.0,393.0,469.0,518.0,587.0,629.0,667.0,683.0
unfilled_spots,796.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,31.0,72.0,131.0,166.0,230.0,292.0,357.0,427.0,464.0,486.0,544.0,600.0,653.0,708.0
unfilled_spots,829.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,41.0,77.0,118.0,171.0,248.0,291.0,354.0,407.0,481.0,529.0,593.0,615.0,645.0,705.0
unfilled_spots,810.0,9.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,28.0,68.0,138.0,154.0,243.0,305.0,375.0,399.0,468.0,519.0,557.0,615.0,672.0,701.0
unfilled_spots,796.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,40.0,78.0,130.0,173.0,251.0,326.0,366.0,410.0,477.0,522.0,576.0,615.0,644.0,725.0
unfilled_spots,803.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,12.0,33.0,65.0,120.0,191.0,240.0,311.0,343.0,411.0,466.0,514.0,549.0,611.0,667.0,696.0
unfilled_spots,838.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,23.0,42.0,62.0,131.0,187.0,233.0,295.0,318.0,411.0,456.0,509.0,570.0,602.0,662.0,710.0
unfilled_spots,812.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,39.0,58.0,141.0,187.0,245.0,287.0,369.0,408.0,454.0,532.0,580.0,617.0,666.0,682.0
reviews_per_program,251.52970297029702,251.52970297029702,251.52970297029702,251.52970297029702,251.52970297029702,251.52970297029702,251.52970297029702,251.52970297029702,245.33415841584159,213.50742574257427,156.63118811881188,113.76732673267327,101.97029702970298,105.48019801980197,113.9009900990099,121.70792079207921,129.82178217821783,137.93564356435644,146.04950495049505,154.16336633663366,162.27722772277227,170.3910891089109,178.5049504950495,186.61881188118812,194.73267326732673,202.84653465346534,210.96039603960395,219.0742574257426,227.1881188118812
reviews_per_program,251.52970297029702,251.52970297029702,251.52970297029702,251.52970297029702,251.52970297029702,251.52970297029702,251.52970297029702,251.09158415841586,247.04455445544554,213.15346534653466,153.95049504950495,112.20049504950495,101.15346534653466,106.16831683168317,113.5940594059406,121.70792079207921,129.82178217821783,137.93564356435644,146.04950495049505,154.16336633663366,162.27722772277227,170.3910891089109,178.5049504950495,186.61881188118812,194.73267326732673,202.84653465346534,210.96039603960395,219.0742574257426,227.1881188118812
reviews_per_program,251.52970297029702,251.52970297029702,251.52970297029702,251.52970297029702,251.52970297029702,251.52970297029702,251.52970297029702,251.04207920792078,245.95049504950495,211.89356435643563,156.12623762376236,113.58910891089108,99.25990099009901,105.48019801980197,113.5940594059406,121.70792079207921,129.82178217821783,137.93564356435644,146.04950495049505,154.16336633663366,162.27722772277227,170.3910891089109,178.5049504950495,186.61881188118812,194.73267326732673,202.84653465346534,210.96039603960395,219.0742574257426,227.1881188118812
reviews_per_program,251.52970297029702,251.52970297029702,251.52970297029702,251.52970297029702,251.52970297029702,251.52970297029702,251.52970297029702,251.0618811881188,245.31435643564356,206.8118811881188,153.08415841584159,113.4628712871287,104.73762376237623,105.81683168316832,113.5940594059406,121.70792079207921,129.82178217821783,137.93564356435644,146.04950495049505,154.16336633663366,162.27722772277227,170.3910891089109,178.5049504950495,186.61881188118812,194.73267326732673,202.84653465346534,210.96039603960395,219.0742574257426,227.1881188118812
