Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
unmatched_applicants,365.0,236.0,234.0,234.0,234.0,234.0,238.0,247.0,249.0,261.0,268.0,284.0,289.0,295.0,310.0,319.0,324.0,331.0,334.0,341.0,354.0
unmatched_applicants,365.0,236.0,235.0,234.0,234.0,234.0,239.0,237.0,249.0,262.0,273.0,276.0,289.0,295.0,309.0,319.0,322.0,332.0,337.0,345.0,348.0
unmatched_applicants,361.0,236.0,235.0,234.0,234.0,234.0,240.0,243.0,251.0,265.0,264.0,278.0,289.0,300.0,307.0,318.0,327.0,328.0,339.0,345.0,348.0
unmatched_applicants,358.0,238.0,235.0,234.0,234.0,234.0,237.0,242.0,248.0,253.0,269.0,286.0,293.0,299.0,307.0,319.0,329.0,333.0,338.0,344.0,346.0
unmatched_applicants,363.0,243.0,236.0,234.0,234.0,235.0,237.0,242.0,248.0,257.0,270.0,278.0,289.0,299.0,311.0,314.0,327.0,339.0,344.0,346.0,345.0
unmatched_applicants,360.0,237.0,236.0,234.0,234.0,237.0,238.0,242.0,250.0,259.0,272.0,282.0,285.0,294.0,309.0,319.0,324.0,329.0,343.0,345.0,349.0
unmatched_applicants,363.0,239.0,238.0,234.0,234.0,235.0,236.0,243.0,252.0,262.0,270.0,278.0,294.0,299.0,314.0,309.0,320.0,336.0,335.0,342.0,348.0
unmatched_applicants,357.0,237.0,234.0,234.0,234.0,236.0,238.0,244.0,259.0,265.0,271.0,277.0,294.0,302.0,309.0,319.0,327.0,326.0,337.0,343.0,349.0
unmatched_applicants,363.0,237.0,235.0,234.0,234.0,234.0,235.0,240.0,254.0,261.0,266.0,281.0,296.0,296.0,307.0,319.0,325.0,335.0,338.0,342.0,353.0
unmatched_applicants,364.0,236.0,235.0,234.0,234.0,234.0,236.0,248.0,251.0,262.0,269.0,280.0,290.0,294.0,309.0,316.0,325.0,329.0,339.0,343.0,353.0
unfilled_spots,131.0,2.0,0.0,0.0,0.0,0.0,4.0,13.0,15.0,27.0,34.0,50.0,55.0,61.0,76.0,85.0,90.0,97.0,100.0,107.0,120.0
unfilled_spots,131.0,2.0,1.0,0.0,0.0,0.0,5.0,3.0,15.0,28.0,39.0,42.0,55.0,61.0,75.0,85.0,88.0,98.0,103.0,111.0,114.0
unfilled_spots,127.0,2.0,1.0,0.0,0.0,0.0,6.0,9.0,17.0,31.0,30.0,44.0,55.0,66.0,73.0,84.0,93.0,94.0,105.0,111.0,114.0
unfilled_spots,124.0,4.0,1.0,0.0,0.0,0.0,3.0,8.0,14.0,19.0,35.0,52.0,59.0,65.0,73.0,85.0,95.0,99.0,104.0,110.0,112.0
unfilled_spots,129.0,9.0,2.0,0.0,0.0,1.0,3.0,8.0,14.0,23.0,36.0,44.0,55.0,65.0,77.0,80.0,93.0,105.0,110.0,112.0,111.0
unfilled_spots,126.0,3.0,2.0,0.0,0.0,3.0,4.0,8.0,16.0,25.0,38.0,48.0,51.0,60.0,75.0,85.0,90.0,95.0,109.0,111.0,115.0
unfilled_spots,129.0,5.0,4.0,0.0,0.0,1.0,2.0,9.0,18.0,28.0,36.0,44.0,60.0,65.0,80.0,75.0,86.0,102.0,101.0,108.0,114.0
