Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
unmatched_applicants,4490.0,3520.0,3520.0,3520.0,3520.0,3525.0,3530.0,3601.0,3695.0,3789.0,3908.0,3985.0,4081.0,4148.0,4211.0,4238.0,4307.0,4362.0,4400.0
unmatched_applicants,4500.0,3520.0,3520.0,3520.0,3520.0,3520.0,3543.0,3608.0,3681.0,3803.0,3909.0,3972.0,4050.0,4134.0,4230.0,4252.0,4313.0,4346.0,4408.0
unmatched_applicants,4477.0,3520.0,3520.0,3520.0,3520.0,3520.0,3546.0,3602.0,3690.0,3796.0,3930.0,3992.0,4059.0,4139.0,4206.0,4279.0,4326.0,4350.0,4407.0
unmatched_applicants,4493.0,3520.0,3520.0,3520.0,3520.0,3520.0,3533.0,3611.0,3696.0,3806.0,3923.0,4005.0,4068.0,4143.0,4198.0,4249.0,4312.0,4348.0,4399.0
unmatched_applicants,4499.0,3520.0,3520.0,3520.0,3520.0,3520.0,3550.0,3597.0,3713.0,3787.0,3912.0,3973.0,4055.0,4126.0,4196.0,4240.0,4304.0,4345.0,4395.0
unmatched_applicants,4482.0,3520.0,3520.0,3520.0,3520.0,3523.0,3543.0,3596.0,3703.0,3811.0,3898.0,3985.0,4079.0,4130.0,4202.0,4273.0,4306.0,4357.0,4394.0
unmatched_applicants,4502.0,3520.0,3520.0,3520.0,3520.0,3520.0,3552.0,3610.0,3693.0,3836.0,3908.0,4012.0,4085.0,4122.0,4186.0,4272.0,4314.0,4349.0,4402.0
unmatched_applicants,4496.0,3520.0,3520.0,3520.0,3520.0,3522.0,3553.0,3618.0,3695.0,3828.0,3916.0,3994.0,4073.0,4138.0,4217.0,4252.0,4302.0,4359.0,4403.0
unmatched_applicants,4502.0,3520.0,3520.0,3520.0,3520.0,3522.0,3538.0,3624.0,3682.0,3800.0,3912.0,3960.0,4063.0,4145.0,4204.0,4258.0,4323.0,4363.0,4387.0
unmatched_applicants,4503.0,3520.0,3520.0,3520.0,3520.0,3520.0,3550.0,3591.0,3700.0,3821.0,3916.0,3996.0,4063.0,4127.0,4205.0,4248.0,4299.0,4354.0,4382.0
unfilled_spots,970.0,0.0,0.0,0.0,0.0,5.0,10.0,81.0,175.0,269.0,388.0,465.0,561.0,628.0,691.0,718.0,787.0,842.0,880.0
unfilled_spots,980.0,0.0,0.0,0.0,0.0,0.0,23.0,88.0,161.0,283.0,389.0,452.0,530.0,614.0,710.0,732.0,793.0,826.0,888.0
unfilled_spots,957.0,0.0,0.0,0.0,0.0,0.0,26.0,82.0,170.0,276.0,410.0,472.0,539.0,619.0,686.0,759.0,806.0,830.0,887.0
unfilled_spots,973.0,0.0,0.0,0.0,0.0,0.0,13.0,91.0,176.0,286.0,403.0,485.0,548.0,623.0,678.0,729.0,792.0,828.0,879.0
unfilled_spots,979.0,0.0,0.0,0.0,0.0,0.0,30.0,77.0,193.0,267.0,392.0,453.0,535.0,606.0,676.0,720.0,784.0,825.0,875.0
unfilled_spots,962.0,0.0,0.0,0.0,0.0,3.0,23.0,76.0,183.0,291.0,378.0,465.0,559.0,610.0,682.0,753.0,786.0,837.0,874.0
unfilled_spots,982.0,0.0,0.0,0.0,0.0,0.0,32.0,90.0,173.0,316.0,388.0,492.0,565.0,602.0,666.0,752.0,794.0,829.0,882.0
unfilled_spots,976.0,0.0,0.0,0.0,0.0,2.0,33.0,98.0,175.0,308.0,396.0,474.0,553.0,618.0,697.0,732.0,782.0,839.0,883.0
unfilled_spots,982.0,0.0,0.0,0.0,0.0,2.0,18.0,104.0,162.0,280.0,392.0,440.0,543.0,625.0,684.0,738.0,803.0,843.0,867.0
unfilled_spots,983.0,0.0,0.0,0.0,0.0,0.0,30.0,71.0,180.0,301.0,396.0,476.0,543.0,607.0,685.0,728.0,779.0,834.0,862.0
reviews_per_program,460.22033898305085,460.22033898305085,370.1779661016949,69.11440677966101,87.66101694915254,109.57627118644068,131.4915254237288,153.40677966101694,175.32203389830508,197.23728813559322,219.15254237288136,241.0677966101695,262.9830508474576,284.89830508474574,306.8135593220339,328.728813559322,350.64406779661016,372.5593220338983,394.47457627118644
reviews_per_program,460.22033898305085,460.22033898305085,368.8220338983051,72.71610169491525,87.66101694915254,109.57627118644068,131.4915254237288,153.40677966101694,175.32203389830508,197.23728813559322,219.15254237288136,241.0677966101695,262.9830508474576,284.89830508474574,306.8135593220339,328.728813559322,350.64406779661016,372.5593220338983,394.47457627118644
reviews_per_program,460.22033898305085,460.22033898305085,365.43220338983053,70.70338983050847,87.66101694915254,109.57627118644068,131.4915254237288,153.40677966101694,175.32203389830508,197.23728813559322,219.15254237288136,241.0677966101695,262.9830508474576,284.89830508474574,306.8135593220339,328.728813559322,350.64406779661016,372.5593220338983,394.47457627118644
reviews_per_program,460.22033898305085,460.22033898305085,347.978813559322,69.1864406779661,87.66101694915254,109.57627118644068,131.4915254237288,153.40677966101694,175.32203389830508,197.23728813559322,219.15254237288136,241.0677966101695,262.9830508474576,284.89830508474574,306.8135593220339,328.728813559322,350.64406779661016,372.5593220338983,394.47457627118644
reviews_per_program,460.22033898305085,460.22033898305085,374.89830508474574,74.16101694915254,87.66101694915254,109.57627118644068,131.4915254237288,153.40677966101694,175.32203389830508,197.23728813559322,219.15254237288136,241.0677966101695,262.9830508474576,284.89830508474574,306.8135593220339,328.728813559322,350.64406779661016,372.5593220338983,394.47457627118644
reviews_per_program,460.22033898305085,460.22033898305085,361.1313559322034,69.0635593220339,87.66101694915254,109.57627118644068,131.4915254237288,153.40677966101694,175.32203389830508,197.23728813559322,219.15254237288136,241.0677966101695,262.9830508474576,284.89830508474574,306.8135593220339,328.728813559322,350.64406779661016,372.5593220338983,394.47457627118644
reviews_per_program,460.22033898305085,460.22033898305085,377.35593220338984,77.3177966101695,87.66101694915254,109.57627118644068,131.4915254237288,153.40677966101694,175.32203389830508,197.23728813559322,219.15254237288136,241.0677966101695,262.9830508474576,284.89830508474574,306.8135593220339,328.728813559322,350.64406779661016,372.5593220338983,394.47457627118644
reviews_per_program,460.22033898305085,460.22033898305085,368.1694915254237,75.62288135593221,87.66101694915254,109.57627118644068,131.4915254237288,153.40677966101694,175.32203389830508,197.23728813559322,219.15254237288136,241.0677966101695,262.9830508474576,284.89830508474574,306.8135593220339,328.728813559322,350.64406779661016,372.5593220338983,394.47457627118644
reviews_per_program,460.22033898305085,460.22033898305085,366.59322033898303,69.27118644067797,87.66101694915254,109.57627118644068,131.4915254237288,153.40677966101694,175.32203389830508,197.23728813559322,219.15254237288136,241.0677966101695,262.9830508474576,284.89830508474574,306.8135593220339,328.728813559322,350.64406779661016,372.5593220338983,394.47457627118644
reviews_per_program,460.22033898305085,460.22033898305085,365.20762711864404,72.42372881355932,87.66101694915254,109.57627118644068,131.4915254237288,153.40677966101694,175.32203389830508,197.23728813559322,219.15254237288136,241.0677966101695,262.9830508474576,284.89830508474574,306.8135593220339,328.728813559322,350.64406779661016,372.5593220338983,394.47457627118644
pct_interview_given_signal,0.0,1.0038669760247487,0.9835653518948183,0.7446506831657643,0.5589713843774169,0.4471771075019335,0.3726475895849446,0.3194122196442382,0.27948569218870845,0.24843172638996305,0.22358855375096676,0.20326232159178795,0.1863237947924723,0.17199119519305134,0.1597061098221191,0.14905903583397784,0.13974284609435422,0.13152267867703926,0.12421586319498153
pct_interview_given_signal,0.0,1.0042536736272236,0.9802784222737819,0.7445862335653519,0.5589713843774169,0.4471771075019335,0.3726475895849446,0.3194122196442382,0.27948569218870845,0.24843172638996305,0.22358855375096676,0.20326232159178795,0.1863237947924723,0.17199119519305134,0.1597061098221191,0.14905903583397784,0.13974284609435422,0.13152267867703926,0.12421586319498153
pct_interview_given_signal,0.0,1.0042536736272236,0.9811484918793504,0.7446506831657643,0.5589713843774169,0.4471771075019335,0.3726475895849446,0.3194122196442382,0.27948569218870845,0.24843172638996305,0.22358855375096676,0.20326232159178795,0.1863237947924723,0.17199119519305134,0.1597061098221191,0.14905903583397784,0.13974284609435422,0.13152267867703926,0.12421586319498153
pct_interview_given_signal,0.0,1.0056071152358856,0.9795050270688321,0.7449729311678268,0.5589713843774169,0.4471771075019335,0.3726475895849446,0.3194122196442382,0.27948569218870845,0.24843172638996305,0.22358855375096676,0.20326232159178795,0.1863237947924723,0.17199119519305134,0.1597061098221191,0.14905903583397784,0.13974284609435422,0.13152267867703926,0.12421586319498153
pct_interview_given_signal,0.0,1.0056071152358856,0.985015467904099,0.7441350863624645,0.5589713843774169,0.4471771075019335,0.3726475895849446,0.3194122196442382,0.27948569218870845,0.24843172638996305,0.22358855375096676,0.20326232159178795,0.1863237947924723,0.17199119519305134,0.1597061098221191,0.14905903583397784,0.13974284609435422,0.13152267867703926,0.12421586319498153
pct_interview_given_signal,0.0,1.0034802784222738,0.9791183294663574,0.7449084815674143,0.5589713843774169,0.4471771075019335,0.3726475895849446,0.3194122196442382,0.27948569218870845,0.24843172638996305,0.22358855375096676,0.20326232159178795,0.1863237947924723,0.17199119519305134,0.1597061098221191,0.14905903583397784,0.13974284609435422,0.13152267867703926,0.12421586319498153
pct_interview_given_signal,0.0,1.0038669760247487,0.9815351894818252,0.7438128383604021,0.5589713843774169,0.4471771075019335,0.3726475895849446,0.3194122196442382,0.27948569218870845,0.24843172638996305,0.22358855375096676,0.20326232159178795,0.1863237947924723,0.17199119519305134,0.1597061098221191,0.14905903583397784,0.13974284609435422,0.13152267867703926,0.12421586319498153
pct_interview_given_signal,0.0,1.0034802784222738,0.9834686774941995,0.7439417375612272,0.5589713843774169,0.4471771075019335,0.3726475895849446,0.3194122196442382,0.27948569218870845,0.24843172638996305,0.22358855375096676,0.20326232159178795,0.1863237947924723,0.17199119519305134,0.1597061098221191,0.14905903583397784,0.13974284609435422,0.13152267867703926,0.12421586319498153
pct_interview_given_signal,0.0,1.0052204176334107,0.9800850734725445,0.7447151327661768,0.5589713843774169,0.4471771075019335,0.3726475895849446,0.3194122196442382,0.27948569218870845,0.24843172638996305,0.22358855375096676,0.20326232159178795,0.1863237947924723,0.17199119519305134,0.1597061098221191,0.14905903583397784,0.13974284609435422,0.13152267867703926,0.12421586319498153
