Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
unmatched_applicants,99.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,92.0,93.0,93.0,94.0,94.0,95.0
unmatched_applicants,98.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,91.0,91.0,93.0,92.0,94.0,94.0,95.0,95.0
unmatched_applicants,100.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,91.0,90.0,90.0,90.0,91.0,92.0,92.0,94.0,93.0,94.0
unmatched_applicants,101.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,91.0,91.0,93.0,93.0,94.0,95.0
unmatched_applicants,100.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,93.0,95.0,94.0,94.0,95.0,96.0
unmatched_applicants,99.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,91.0,91.0,91.0,93.0,94.0,93.0,95.0,96.0
unmatched_applicants,98.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,91.0,91.0,92.0,92.0,94.0,94.0,94.0,95.0
unmatched_applicants,97.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,91.0,91.0,91.0,91.0,92.0,93.0,96.0,96.0
unmatched_applicants,98.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,91.0,92.0,94.0,92.0,93.0,92.0,98.0
unmatched_applicants,101.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,91.0,90.0,93.0,92.0,93.0,95.0,94.0,95.0
unfilled_spots,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,4.0,4.0,5.0
unfilled_spots,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,4.0,4.0,5.0,5.0
unfilled_spots,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,4.0,3.0,4.0
unfilled_spots,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,4.0,5.0
unfilled_spots,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,4.0,4.0,5.0,6.0
unfilled_spots,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,4.0,3.0,5.0,6.0
unfilled_spots,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,4.0,4.0,4.0,5.0
unfilled_spots,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,3.0,6.0,6.0
unfilled_spots,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,2.0,3.0,2.0,8.0
unfilled_spots,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,3.0,5.0,4.0,5.0
reviews_per_program,74.75,74.75,74.75,74.75,60.95,39.375,29.275,25.2,27.15,29.25,32.5,35.75,39.0,42.25,45.5,48.75,52.0,55.25,58.5,61.75,65.0
reviews_per_program,74.75,74.75,74.75,73.2,55.975,44.825,31.025,24.2,27.1,30.325,32.5,35.75,39.0,42.25,45.5,48.75,52.0,55.25,58.5,61.75,65.0
reviews_per_program,74.75,74.75,74.75,74.75,63.975,37.725,30.375,25.325,27.175,29.25,32.5,35.75,39.0,42.25,45.5,48.75,52.0,55.25,58.5,61.75,65.0
reviews_per_program,74.75,74.75,74.75,74.75,62.0,43.425,25.95,25.225,26.0,29.25,32.5,35.75,39.0,42.25,45.5,48.75,52.0,55.25,58.5,61.75,65.0
reviews_per_program,74.75,74.75,74.75,69.975,57.4,42.85,32.7,25.45,26.0,29.25,32.5,35.75,39.0,42.25,45.5,48.75,52.0,55.25,58.5,61.75,65.0
reviews_per_program,74.75,74.75,74.75,65.1,59.8,42.375,29.3,24.225,26.0,29.25,32.5,35.75,39.0,42.25,45.5,48.75,52.0,55.25,58.5,61.75,65.0
reviews_per_program,74.75,74.75,73.1,68.75,56.1,37.425,29.15,24.05,26.0,29.25,32.5,35.75,39.0,42.25,45.5,48.75,52.0,55.25,58.5,61.75,65.0
reviews_per_program,74.75,74.75,74.75,73.35,63.775,37.15,27.95,22.75,26.0,29.25,32.5,35.75,39.0,42.25,45.5,48.75,52.0,55.25,58.5,61.75,65.0
reviews_per_program,74.75,74.75,74.75,74.75,56.075,43.575,22.35,24.0,26.0,29.25,32.5,35.75,39.0,42.25,45.5,48.75,52.0,55.25,58.5,61.75,65.0
reviews_per_program,74.75,74.75,74.75,73.3,58.35,38.45,27.85,25.45,26.0,29.25,32.5,35.75,39.0,42.25,45.5,48.75,52.0,55.25,58.5,61.75,65.0
pct_interview_given_signal,0.0,1.1,1.05,1.0384615384615385,0.9923076923076923,0.9092307692307692,0.8064102564102564,0.701098901098901,0.6125,0.5470085470085471,0.49230769230769234,0.44755244755244755,0.41025641025641024,0.378698224852071,0.3516483516483517,0.3282051282051282,0.3076923076923077,0.2895927601809955,0.27350427350427353,0.2591093117408907,0.24615384615384617
pct_interview_given_signal,0.0,1.0769230769230769,1.0615384615384615,1.0435897435897437,0.9903846153846154,0.9215384615384615,0.7884615384615384,0.7,0.6125,0.5452991452991452,0.49230769230769234,0.44755244755244755,0.41025641025641024,0.378698224852071,0.3516483516483517,0.3282051282051282,0.3076923076923077,0.2895927601809955,0.27350427350427353,0.2591093117408907,0.24615384615384617
pct_interview_given_signal,0.0,1.0846153846153845,1.0461538461538462,1.0435897435897437,1.0076923076923077,0.9061538461538462,0.7961538461538461,0.701098901098901,0.614423076923077,0.5470085470085471,0.49230769230769234,0.44755244755244755,0.41025641025641024,0.378698224852071,0.3516483516483517,0.3282051282051282,0.3076923076923077,0.2895927601809955,0.27350427350427353,0.2591093117408907,0.24615384615384617
pct_interview_given_signal,0.0,1.1,1.0576923076923077,1.0384615384615385,1.001923076923077,0.9046153846153846,0.8064102564102564,0.701098901098901,0.6153846153846154,0.5470085470085471,0.49230769230769234,0.44755244755244755,0.41025641025641024,0.378698224852071,0.3516483516483517,0.3282051282051282,0.3076923076923077,0.2895927601809955,0.27350427350427353,0.2591093117408907,0.24615384615384617
pct_interview_given_signal,0.0,1.0846153846153845,1.0769230769230769,1.0307692307692307,0.9846153846153847,0.9076923076923077,0.7961538461538461,0.701098901098901,0.6153846153846154,0.5470085470085471,0.49230769230769234,0.44755244755244755,0.41025641025641024,0.378698224852071,0.3516483516483517,0.3282051282051282,0.3076923076923077,0.2895927601809955,0.27350427350427353,0.2591093117408907,0.24615384615384617
pct_interview_given_signal,0.0,1.1153846153846154,1.0538461538461539,1.0076923076923077,1.0057692307692307,0.8892307692307693,0.8012820512820513,0.701098901098901,0.6153846153846154,0.5470085470085471,0.49230769230769234,0.44755244755244755,0.41025641025641024,0.378698224852071,0.3516483516483517,0.3282051282051282,0.3076923076923077,0.2895927601809955,0.27350427350427353,0.2591093117408907,0.24615384615384617
pct_interview_given_signal,0.0,1.0923076923076922,1.073076923076923,1.0461538461538462,0.9942307692307693,0.9261538461538461,0.7923076923076923,0.7,0.6153846153846154,0.5470085470085471,0.49230769230769234,0.44755244755244755,0.41025641025641024,0.378698224852071,0.3516483516483517,0.3282051282051282,0.3076923076923077,0.2895927601809955,0.27350427350427353,0.2591093117408907,0.24615384615384617
pct_interview_given_signal,0.0,1.0769230769230769,1.0538461538461539,1.0461538461538462,0.9788461538461538,0.9092307692307692,0.8051282051282052,0.7032967032967034,0.6153846153846154,0.5470085470085471,0.49230769230769234,0.44755244755244755,0.41025641025641024,0.378698224852071,0.3516483516483517,0.3282051282051282,0.3076923076923077,0.2895927601809955,0.27350427350427353,0.2591093117408907,0.24615384615384617
pct_interview_given_signal,0.0,1.0846153846153845,1.073076923076923,1.041025641025641,0.9807692307692307,0.8830769230769231,0.8141025641025641,0.6989010989010989,0.6153846153846154,0.5470085470085471,0.49230769230769234,0.44755244755244755,0.41025641025641024,0.378698224852071,0.3516483516483517,0.3282051282051282,0.3076923076923077,0.2895927601809955,0.27350427350427353,0.2591093117408907,0.24615384615384617
pct_interview_given_signal,0.0,1.0923076923076922,1.0615384615384615,1.0333333333333334,0.9923076923076923,0.9230769230769231,0.8038461538461539,0.701098901098901,0.6153846153846154,0.5470085470085471,0.49230769230769234,0.44755244755244755,0.41025641025641024,0.378698224852071,0.3516483516483517,0.3282051282051282,0.3076923076923077,0.2895927601809955,0.27350427350427353,0.2591093117408907,0.24615384615384617
