Parameter,0,1,2,3,4
unmatched_applicants,273.0,272.0,272.0,272.0,272.0
unmatched_applicants,273.0,272.0,272.0,272.0,272.0
unmatched_applicants,272.0,272.0,272.0,272.0,273.0
unmatched_applicants,274.0,272.0,272.0,272.0,272.0
unmatched_applicants,273.0,272.0,272.0,272.0,272.0
unmatched_applicants,276.0,272.0,272.0,272.0,272.0
unmatched_applicants,274.0,272.0,272.0,272.0,272.0
unmatched_applicants,273.0,272.0,272.0,272.0,272.0
unmatched_applicants,274.0,272.0,272.0,272.0,272.0
unmatched_applicants,272.0,272.0,272.0,272.0,272.0
unfilled_spots,1.0,0.0,0.0,0.0,0.0
unfilled_spots,1.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,1.0
unfilled_spots,2.0,0.0,0.0,0.0,0.0
unfilled_spots,1.0,0.0,0.0,0.0,0.0
unfilled_spots,4.0,0.0,0.0,0.0,0.0
unfilled_spots,2.0,0.0,0.0,0.0,0.0
unfilled_spots,1.0,0.0,0.0,0.0,0.0
unfilled_spots,2.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0
reviews_per_program,55.370370370370374,12.518518518518519,22.14814814814815,33.22222222222222,44.2962962962963
reviews_per_program,55.370370370370374,13.074074074074074,22.14814814814815,33.22222222222222,44.2962962962963
reviews_per_program,55.370370370370374,14.518518518518519,22.14814814814815,33.22222222222222,44.2962962962963
reviews_per_program,55.370370370370374,11.074074074074074,22.14814814814815,33.22222222222222,44.2962962962963
reviews_per_program,55.370370370370374,11.074074074074074,22.14814814814815,33.22222222222222,44.2962962962963
reviews_per_program,55.370370370370374,11.074074074074074,22.14814814814815,33.22222222222222,44.2962962962963
reviews_per_program,55.370370370370374,12.814814814814815,22.14814814814815,33.22222222222222,44.2962962962963
reviews_per_program,55.370370370370374,12.814814814814815,22.14814814814815,33.22222222222222,44.2962962962963
reviews_per_program,55.370370370370374,11.074074074074074,22.14814814814815,33.22222222222222,44.2962962962963
reviews_per_program,55.370370370370374,11.074074074074074,22.14814814814815,33.22222222222222,44.2962962962963
pct_interview_given_signal,0.0,0.5384615384615384,0.2709030100334448,0.1806020066889632,0.1354515050167224
pct_interview_given_signal,0.0,0.5384615384615384,0.2709030100334448,0.1806020066889632,0.1354515050167224
pct_interview_given_signal,0.0,0.5351170568561873,0.2709030100334448,0.1806020066889632,0.1354515050167224
pct_interview_given_signal,0.0,0.5418060200668896,0.2709030100334448,0.1806020066889632,0.1354515050167224
pct_interview_given_signal,0.0,0.5418060200668896,0.2709030100334448,0.1806020066889632,0.1354515050167224
pct_interview_given_signal,0.0,0.5418060200668896,0.2709030100334448,0.1806020066889632,0.1354515050167224
pct_interview_given_signal,0.0,0.5351170568561873,0.2709030100334448,0.1806020066889632,0.1354515050167224
pct_interview_given_signal,0.0,0.5384615384615384,0.2709030100334448,0.1806020066889632,0.1354515050167224
pct_interview_given_signal,0.0,0.5418060200668896,0.2709030100334448,0.1806020066889632,0.1354515050167224
pct_interview_given_signal,0.0,0.5418060200668896,0.2709030100334448,0.1806020066889632,0.1354515050167224
pct_interview_given_nosignal,0.10836120401337793,0.0008361204013377926,0.0,0.0,0.0
pct_interview_given_nosignal,0.10836120401337793,0.0008361204013377926,0.0,0.0,0.0
pct_interview_given_nosignal,0.10836120401337793,0.0016722408026755853,0.0,0.0,0.0
pct_interview_given_nosignal,0.10836120401337793,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.10836120401337793,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.10836120401337793,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.10836120401337793,0.0016722408026755853,0.0,0.0,0.0
pct_interview_given_nosignal,0.10836120401337793,0.0008361204013377926,0.0,0.0,0.0
pct_interview_given_nosignal,0.10836120401337793,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.10836120401337793,0.0,0.0,0.0,0.0
pct_interview_given_application,0.10836120401337793,0.10836120401337793,0.10836120401337793,0.10836120401337793,0.10836120401337793
pct_interview_given_application,0.10836120401337793,0.10836120401337793,0.10836120401337793,0.10836120401337793,0.10836120401337793
pct_interview_given_application,0.10836120401337793,0.10836120401337793,0.10836120401337793,0.10836120401337793,0.10836120401337793
pct_interview_given_application,0.10836120401337793,0.10836120401337793,0.10836120401337793,0.10836120401337793,0.10836120401337793
pct_interview_given_application,0.10836120401337793,0.10836120401337793,0.10836120401337793,0.10836120401337793,0.10836120401337793
pct_interview_given_application,0.10836120401337793,0.10836120401337793,0.10836120401337793,0.10836120401337793,0.10836120401337793
pct_interview_given_application,0.10836120401337793,0.10836120401337793,0.10836120401337793,0.10836120401337793,0.10836120401337793
pct_interview_given_application,0.10836120401337793,0.10836120401337793,0.10836120401337793,0.10836120401337793,0.10836120401337793
pct_interview_given_application,0.10836120401337793,0.10836120401337793,0.10836120401337793,0.10836120401337793,0.10836120401337793
pct_interview_given_application,0.10836120401337793,0.10836120401337793,0.10836120401337793,0.10836120401337793,0.10836120401337793
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0
