Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
unmatched_applicants,2213.0,872.0,871.0,845.0,835.0,833.0,833.0,833.0,833.0,834.0,840.0,856.0,958.0,1042.0,1184.0,1268.0,1389.0,1495.0,1616.0,1694.0,1813.0,1853.0,1940.0,2054.0
unmatched_applicants,2244.0,869.0,876.0,857.0,837.0,833.0,833.0,833.0,833.0,833.0,833.0,879.0,910.0,1085.0,1181.0,1305.0,1390.0,1534.0,1633.0,1707.0,1818.0,1867.0,1964.0,2017.0
unmatched_applicants,2221.0,853.0,875.0,849.0,835.0,833.0,833.0,833.0,833.0,833.0,833.0,848.0,923.0,1022.0,1140.0,1316.0,1407.0,1512.0,1625.0,1712.0,1823.0,1883.0,1943.0,2039.0
unmatched_applicants,2236.0,865.0,872.0,842.0,835.0,833.0,833.0,833.0,833.0,834.0,833.0,861.0,932.0,1026.0,1157.0,1261.0,1384.0,1520.0,1605.0,1726.0,1807.0,1889.0,1963.0,2051.0
unmatched_applicants,2219.0,855.0,895.0,855.0,840.0,833.0,833.0,833.0,833.0,833.0,837.0,853.0,932.0,1036.0,1161.0,1273.0,1377.0,1499.0,1635.0,1708.0,1810.0,1868.0,2001.0,2027.0
unmatched_applicants,2215.0,873.0,896.0,856.0,836.0,834.0,833.0,833.0,833.0,833.0,839.0,896.0,911.0,1042.0,1155.0,1267.0,1406.0,1533.0,1611.0,1713.0,1786.0,1890.0,1957.0,2020.0
unmatched_applicants,2226.0,850.0,892.0,847.0,835.0,835.0,833.0,833.0,833.0,833.0,838.0,874.0,920.0,1033.0,1123.0,1277.0,1414.0,1514.0,1612.0,1744.0,1841.0,1903.0,1966.0,2037.0
unmatched_applicants,2225.0,876.0,870.0,850.0,835.0,833.0,833.0,833.0,833.0,833.0,833.0,880.0,927.0,1051.0,1133.0,1270.0,1399.0,1520.0,1630.0,1690.0,1814.0,1862.0,1950.0,2044.0
unmatched_applicants,2226.0,881.0,874.0,843.0,837.0,833.0,833.0,833.0,833.0,833.0,833.0,857.0,938.0,1055.0,1148.0,1257.0,1390.0,1511.0,1627.0,1747.0,1792.0,1890.0,1969.0,2055.0
unmatched_applicants,2224.0,875.0,861.0,846.0,837.0,833.0,833.0,833.0,833.0,836.0,833.0,865.0,912.0,1032.0,1181.0,1300.0,1425.0,1515.0,1639.0,1706.0,1788.0,1898.0,1953.0,2024.0
unfilled_spots,1380.0,39.0,38.0,12.0,2.0,0.0,0.0,0.0,0.0,1.0,7.0,23.0,125.0,209.0,351.0,435.0,556.0,662.0,783.0,861.0,980.0,1020.0,1107.0,1221.0
unfilled_spots,1411.0,36.0,43.0,24.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,77.0,252.0,348.0,472.0,557.0,701.0,800.0,874.0,985.0,1034.0,1131.0,1184.0
unfilled_spots,1388.0,20.0,42.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,90.0,189.0,307.0,483.0,574.0,679.0,792.0,879.0,990.0,1050.0,1110.0,1206.0
unfilled_spots,1403.0,32.0,39.0,9.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,28.0,99.0,193.0,324.0,428.0,551.0,687.0,772.0,893.0,974.0,1056.0,1130.0,1218.0
unfilled_spots,1386.0,22.0,62.0,22.0,7.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,99.0,203.0,328.0,440.0,544.0,666.0,802.0,875.0,977.0,1035.0,1168.0,1194.0
unfilled_spots,1382.0,40.0,63.0,23.0,3.0,1.0,0.0,0.0,0.0,0.0,6.0,63.0,78.0,209.0,322.0,434.0,573.0,700.0,778.0,880.0,953.0,1057.0,1124.0,1187.0
unfilled_spots,1393.0,17.0,59.0,14.0,2.0,2.0,0.0,0.0,0.0,0.0,5.0,41.0,87.0,200.0,290.0,444.0,581.0,681.0,779.0,911.0,1008.0,1070.0,1133.0,1204.0
unfilled_spots,1392.0,43.0,37.0,17.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,94.0,218.0,300.0,437.0,566.0,687.0,797.0,857.0,981.0,1029.0,1117.0,1211.0
unfilled_spots,1393.0,48.0,41.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,105.0,222.0,315.0,424.0,557.0,678.0,794.0,914.0,959.0,1057.0,1136.0,1222.0
unfilled_spots,1391.0,42.0,28.0,13.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,32.0,79.0,199.0,348.0,467.0,592.0,682.0,806.0,873.0,955.0,1065.0,1120.0,1191.0
