Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
unmatched_applicants,693.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,563.0,566.0,565.0,574.0,578.0,583.0,594.0,601.0,611.0,622.0,623.0,638.0,641.0,646.0,648.0,659.0,661.0,662.0,669.0,666.0,677.0,675.0,683.0,684.0
unmatched_applicants,695.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,564.0,562.0,562.0,567.0,585.0,587.0,593.0,604.0,615.0,613.0,621.0,630.0,635.0,640.0,655.0,655.0,657.0,669.0,665.0,672.0,681.0,681.0,686.0,685.0
unmatched_applicants,692.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,571.0,578.0,580.0,591.0,591.0,605.0,610.0,616.0,624.0,634.0,640.0,648.0,647.0,651.0,658.0,664.0,670.0,675.0,676.0,679.0,680.0,687.0
unmatched_applicants,692.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,564.0,564.0,573.0,574.0,580.0,595.0,605.0,614.0,613.0,622.0,629.0,641.0,639.0,648.0,656.0,663.0,668.0,669.0,671.0,674.0,674.0,683.0,688.0
unmatched_applicants,694.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,564.0,562.0,581.0,579.0,589.0,596.0,604.0,609.0,614.0,633.0,634.0,638.0,646.0,650.0,656.0,667.0,663.0,671.0,668.0,678.0,680.0,676.0,683.0
unmatched_applicants,696.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,565.0,565.0,569.0,575.0,591.0,601.0,608.0,613.0,616.0,622.0,628.0,634.0,646.0,651.0,657.0,657.0,661.0,666.0,675.0,679.0,678.0,683.0,686.0
unmatched_applicants,695.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,564.0,579.0,584.0,583.0,586.0,607.0,611.0,619.0,628.0,631.0,638.0,642.0,657.0,653.0,655.0,660.0,670.0,670.0,670.0,676.0,683.0,690.0
unmatched_applicants,692.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,563.0,565.0,572.0,572.0,585.0,601.0,604.0,611.0,614.0,623.0,630.0,639.0,649.0,653.0,657.0,659.0,669.0,669.0,671.0,674.0,677.0,683.0,691.0
unmatched_applicants,691.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,565.0,573.0,572.0,585.0,587.0,606.0,610.0,621.0,624.0,639.0,637.0,647.0,650.0,654.0,658.0,665.0,671.0,672.0,676.0,681.0,680.0,684.0
unmatched_applicants,691.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,563.0,569.0,578.0,589.0,599.0,602.0,608.0,619.0,614.0,631.0,635.0,646.0,654.0,654.0,653.0,663.0,671.0,673.0,675.0,677.0,679.0,685.0
unfilled_spots,131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,12.0,16.0,21.0,32.0,39.0,49.0,60.0,61.0,76.0,79.0,84.0,86.0,97.0,99.0,100.0,107.0,104.0,115.0,113.0,121.0,122.0
unfilled_spots,133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,23.0,25.0,31.0,42.0,53.0,51.0,59.0,68.0,73.0,78.0,93.0,93.0,95.0,107.0,103.0,110.0,119.0,119.0,124.0,123.0
unfilled_spots,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,16.0,18.0,29.0,29.0,43.0,48.0,54.0,62.0,72.0,78.0,86.0,85.0,89.0,96.0,102.0,108.0,113.0,114.0,117.0,118.0,125.0
unfilled_spots,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,11.0,12.0,18.0,33.0,43.0,52.0,51.0,60.0,67.0,79.0,77.0,86.0,94.0,101.0,106.0,107.0,109.0,112.0,112.0,121.0,126.0
unfilled_spots,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,19.0,17.0,27.0,34.0,42.0,47.0,52.0,71.0,72.0,76.0,84.0,88.0,94.0,105.0,101.0,109.0,106.0,116.0,118.0,114.0,121.0
