Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
unmatched_applicants,1971.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1321.0,1316.0,1338.0,1361.0,1408.0,1426.0,1492.0,1551.0,1579.0,1650.0,1678.0,1726.0,1760.0,1818.0,1837.0,1874.0
unmatched_applicants,1956.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1321.0,1332.0,1363.0,1402.0,1443.0,1494.0,1545.0,1596.0,1642.0,1709.0,1719.0,1758.0,1816.0,1838.0,1870.0
unmatched_applicants,1970.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1321.0,1336.0,1346.0,1410.0,1458.0,1480.0,1537.0,1573.0,1641.0,1692.0,1728.0,1753.0,1806.0,1847.0,1873.0
unmatched_applicants,1951.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1323.0,1336.0,1346.0,1385.0,1479.0,1478.0,1518.0,1587.0,1651.0,1675.0,1702.0,1779.0,1803.0,1839.0,1864.0
unmatched_applicants,1975.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1319.0,1316.0,1328.0,1357.0,1391.0,1451.0,1483.0,1547.0,1581.0,1650.0,1665.0,1710.0,1767.0,1794.0,1811.0,1881.0
unmatched_applicants,1960.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1323.0,1329.0,1326.0,1373.0,1405.0,1449.0,1481.0,1561.0,1589.0,1648.0,1660.0,1727.0,1760.0,1798.0,1832.0,1868.0
unmatched_applicants,1972.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1318.0,1322.0,1324.0,1356.0,1387.0,1446.0,1504.0,1535.0,1598.0,1652.0,1659.0,1736.0,1761.0,1796.0,1834.0,1890.0
unmatched_applicants,1948.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1324.0,1382.0,1361.0,1437.0,1507.0,1553.0,1605.0,1632.0,1694.0,1733.0,1789.0,1795.0,1823.0,1880.0
unmatched_applicants,1958.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1325.0,1336.0,1347.0,1401.0,1459.0,1503.0,1565.0,1590.0,1624.0,1670.0,1704.0,1757.0,1810.0,1826.0,1876.0
unmatched_applicants,1959.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1323.0,1344.0,1363.0,1422.0,1443.0,1491.0,1543.0,1616.0,1642.0,1662.0,1709.0,1760.0,1810.0,1849.0,1866.0
unfilled_spots,655.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,22.0,45.0,92.0,110.0,176.0,235.0,263.0,334.0,362.0,410.0,444.0,502.0,521.0,558.0
unfilled_spots,640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,16.0,47.0,86.0,127.0,178.0,229.0,280.0,326.0,393.0,403.0,442.0,500.0,522.0,554.0
unfilled_spots,654.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,20.0,30.0,94.0,142.0,164.0,221.0,257.0,325.0,376.0,412.0,437.0,490.0,531.0,557.0
unfilled_spots,635.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,20.0,30.0,69.0,163.0,162.0,202.0,271.0,335.0,359.0,386.0,463.0,487.0,523.0,548.0
unfilled_spots,659.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,12.0,41.0,75.0,135.0,167.0,231.0,265.0,334.0,349.0,394.0,451.0,478.0,495.0,565.0
unfilled_spots,644.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,13.0,10.0,57.0,89.0,133.0,165.0,245.0,273.0,332.0,344.0,411.0,444.0,482.0,516.0,552.0
unfilled_spots,656.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,8.0,40.0,71.0,130.0,188.0,219.0,282.0,336.0,343.0,420.0,445.0,480.0,518.0,574.0
unfilled_spots,632.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,66.0,45.0,121.0,191.0,237.0,289.0,316.0,378.0,417.0,473.0,479.0,507.0,564.0
