Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
unmatched_applicants,4836.0,3520.0,3520.0,3520.0,3540.0,3632.0,3729.0,3897.0,4001.0,4097.0,4210.0,4262.0,4328.0,4407.0,4437.0,4482.0,4517.0,4560.0,4594.0,4604.0,4632.0,4663.0,4685.0,4701.0,4735.0,4736.0,4765.0,4776.0,4777.0,4795.0,4813.0
unmatched_applicants,4825.0,3520.0,3520.0,3520.0,3544.0,3596.0,3776.0,3878.0,4025.0,4124.0,4199.0,4289.0,4335.0,4414.0,4442.0,4470.0,4513.0,4550.0,4585.0,4630.0,4643.0,4666.0,4681.0,4708.0,4719.0,4726.0,4761.0,4758.0,4783.0,4805.0,4803.0
unmatched_applicants,4841.0,3520.0,3520.0,3524.0,3529.0,3609.0,3741.0,3897.0,4034.0,4089.0,4202.0,4280.0,4331.0,4387.0,4443.0,4455.0,4519.0,4551.0,4582.0,4595.0,4634.0,4658.0,4694.0,4708.0,4716.0,4743.0,4755.0,4766.0,4765.0,4801.0,4804.0
unmatched_applicants,4835.0,3520.0,3520.0,3520.0,3525.0,3620.0,3747.0,3904.0,4021.0,4097.0,4191.0,4269.0,4320.0,4394.0,4441.0,4490.0,4521.0,4556.0,4588.0,4611.0,4644.0,4657.0,4692.0,4709.0,4730.0,4742.0,4746.0,4764.0,4780.0,4797.0,4795.0
unmatched_applicants,4828.0,3520.0,3520.0,3520.0,3531.0,3644.0,3769.0,3878.0,4007.0,4083.0,4209.0,4261.0,4324.0,4380.0,4442.0,4460.0,4536.0,4551.0,4572.0,4599.0,4643.0,4658.0,4680.0,4704.0,4720.0,4740.0,4770.0,4772.0,4777.0,4795.0,4799.0
unmatched_applicants,4838.0,3520.0,3520.0,3522.0,3543.0,3632.0,3721.0,3891.0,3999.0,4112.0,4198.0,4273.0,4333.0,4390.0,4439.0,4488.0,4501.0,4572.0,4573.0,4610.0,4641.0,4666.0,4683.0,4700.0,4714.0,4734.0,4759.0,4779.0,4777.0,4791.0,4815.0
unmatched_applicants,4840.0,3520.0,3520.0,3520.0,3555.0,3616.0,3746.0,3871.0,3994.0,4104.0,4179.0,4253.0,4342.0,4385.0,4431.0,4490.0,4522.0,4542.0,4593.0,4610.0,4637.0,4660.0,4687.0,4701.0,4732.0,4740.0,4752.0,4760.0,4783.0,4803.0,4810.0
unmatched_applicants,4839.0,3520.0,3520.0,3520.0,3543.0,3616.0,3775.0,3879.0,4015.0,4098.0,4198.0,4273.0,4330.0,4388.0,4434.0,4467.0,4540.0,4560.0,4578.0,4614.0,4642.0,4657.0,4684.0,4703.0,4707.0,4738.0,4761.0,4774.0,4789.0,4798.0,4795.0
unmatched_applicants,4846.0,3520.0,3520.0,3520.0,3542.0,3627.0,3759.0,3886.0,3999.0,4118.0,4205.0,4254.0,4350.0,4379.0,4447.0,4503.0,4534.0,4537.0,4589.0,4614.0,4636.0,4649.0,4695.0,4707.0,4718.0,4738.0,4743.0,4778.0,4787.0,4797.0,4798.0
unmatched_applicants,4837.0,3520.0,3520.0,3520.0,3542.0,3637.0,3742.0,3914.0,4032.0,4098.0,4170.0,4282.0,4329.0,4378.0,4454.0,4487.0,4514.0,4566.0,4598.0,4605.0,4635.0,4653.0,4684.0,4704.0,4723.0,4728.0,4749.0,4759.0,4773.0,4794.0,4811.0
unfilled_spots,1316.0,0.0,0.0,0.0,20.0,112.0,209.0,377.0,481.0,577.0,690.0,742.0,808.0,887.0,917.0,962.0,997.0,1040.0,1074.0,1084.0,1112.0,1143.0,1165.0,1181.0,1215.0,1216.0,1245.0,1256.0,1257.0,1275.0,1293.0
unfilled_spots,1305.0,0.0,0.0,0.0,24.0,76.0,256.0,358.0,505.0,604.0,679.0,769.0,815.0,894.0,922.0,950.0,993.0,1030.0,1065.0,1110.0,1123.0,1146.0,1161.0,1188.0,1199.0,1206.0,1241.0,1238.0,1263.0,1285.0,1283.0
unfilled_spots,1321.0,0.0,0.0,4.0,9.0,89.0,221.0,377.0,514.0,569.0,682.0,760.0,811.0,867.0,923.0,935.0,999.0,1031.0,1062.0,1075.0,1114.0,1138.0,1174.0,1188.0,1196.0,1223.0,1235.0,1246.0,1245.0,1281.0,1284.0
unfilled_spots,1315.0,0.0,0.0,0.0,5.0,100.0,227.0,384.0,501.0,577.0,671.0,749.0,800.0,874.0,921.0,970.0,1001.0,1036.0,1068.0,1091.0,1124.0,1137.0,1172.0,1189.0,1210.0,1222.0,1226.0,1244.0,1260.0,1277.0,1275.0
unfilled_spots,1308.0,0.0,0.0,0.0,11.0,124.0,249.0,358.0,487.0,563.0,689.0,741.0,804.0,860.0,922.0,940.0,1016.0,1031.0,1052.0,1079.0,1123.0,1138.0,1160.0,1184.0,1200.0,1220.0,1250.0,1252.0,1257.0,1275.0,1279.0
unfilled_spots,1318.0,0.0,0.0,2.0,23.0,112.0,201.0,371.0,479.0,592.0,678.0,753.0,813.0,870.0,919.0,968.0,981.0,1052.0,1053.0,1090.0,1121.0,1146.0,1163.0,1180.0,1194.0,1214.0,1239.0,1259.0,1257.0,1271.0,1295.0
unfilled_spots,1320.0,0.0,0.0,0.0,35.0,96.0,226.0,351.0,474.0,584.0,659.0,733.0,822.0,865.0,911.0,970.0,1002.0,1022.0,1073.0,1090.0,1117.0,1140.0,1167.0,1181.0,1212.0,1220.0,1232.0,1240.0,1263.0,1283.0,1290.0
unfilled_spots,1319.0,0.0,0.0,0.0,23.0,96.0,255.0,359.0,495.0,578.0,678.0,753.0,810.0,868.0,914.0,947.0,1020.0,1040.0,1058.0,1094.0,1122.0,1137.0,1164.0,1183.0,1187.0,1218.0,1241.0,1254.0,1269.0,1278.0,1275.0
unfilled_spots,1326.0,0.0,0.0,0.0,22.0,107.0,239.0,366.0,479.0,598.0,685.0,734.0,830.0,859.0,927.0,983.0,1014.0,1017.0,1069.0,1094.0,1116.0,1129.0,1175.0,1187.0,1198.0,1218.0,1223.0,1258.0,1267.0,1277.0,1278.0
unfilled_spots,1317.0,0.0,0.0,0.0,22.0,117.0,222.0,394.0,512.0,578.0,650.0,762.0,809.0,858.0,934.0,967.0,994.0,1046.0,1078.0,1085.0,1115.0,1133.0,1164.0,1184.0,1203.0,1208.0,1229.0,1239.0,1253.0,1274.0,1291.0
reviews_per_program,723.2033898305085,717.2796610169491,107.3135593220339,65.7457627118644,87.66101694915254,109.57627118644068,131.4915254237288,153.40677966101694,175.32203389830508,197.23728813559322,219.15254237288136,241.0677966101695,262.9830508474576,284.89830508474574,306.8135593220339,328.728813559322,350.64406779661016,372.5593220338983,394.47457627118644,416.3898305084746,438.3050847457627,460.22033898305085,482.135593220339,504.0508474576271,525.9661016949152,547.8813559322034,569.7966101694915,591.7118644067797,613.6271186440678,635.542372881356,657.457627118644
reviews_per_program,723.2033898305085,720.457627118644,89.44067796610169,65.7457627118644,87.66101694915254,109.57627118644068,131.4915254237288,153.40677966101694,175.32203389830508,197.23728813559322,219.15254237288136,241.0677966101695,262.9830508474576,284.89830508474574,306.8135593220339,328.728813559322,350.64406779661016,372.5593220338983,394.47457627118644,416.3898305084746,438.3050847457627,460.22033898305085,482.135593220339,504.0508474576271,525.9661016949152,547.8813559322034,569.7966101694915,591.7118644067797,613.6271186440678,635.542372881356,657.457627118644
reviews_per_program,723.2033898305085,720.4745762711865,96.29237288135593,65.7457627118644,87.66101694915254,109.57627118644068,131.4915254237288,153.40677966101694,175.32203389830508,197.23728813559322,219.15254237288136,241.0677966101695,262.9830508474576,284.89830508474574,306.8135593220339,328.728813559322,350.64406779661016,372.5593220338983,394.47457627118644,416.3898305084746,438.3050847457627,460.22033898305085,482.135593220339,504.0508474576271,525.9661016949152,547.8813559322034,569.7966101694915,591.7118644067797,613.6271186440678,635.542372881356,657.457627118644
reviews_per_program,723.2033898305085,717.521186440678,86.95762711864407,65.7457627118644,87.66101694915254,109.57627118644068,131.4915254237288,153.40677966101694,175.32203389830508,197.23728813559322,219.15254237288136,241.0677966101695,262.9830508474576,284.89830508474574,306.8135593220339,328.728813559322,350.64406779661016,372.5593220338983,394.47457627118644,416.3898305084746,438.3050847457627,460.22033898305085,482.135593220339,504.0508474576271,525.9661016949152,547.8813559322034,569.7966101694915,591.7118644067797,613.6271186440678,635.542372881356,657.457627118644
reviews_per_program,723.2033898305085,708.3771186440678,87.55508474576271,65.7457627118644,87.66101694915254,109.57627118644068,131.4915254237288,153.40677966101694,175.32203389830508,197.23728813559322,219.15254237288136,241.0677966101695,262.9830508474576,284.89830508474574,306.8135593220339,328.728813559322,350.64406779661016,372.5593220338983,394.47457627118644,416.3898305084746,438.3050847457627,460.22033898305085,482.135593220339,504.0508474576271,525.9661016949152,547.8813559322034,569.7966101694915,591.7118644067797,613.6271186440678,635.542372881356,657.457627118644
reviews_per_program,723.2033898305085,714.6610169491526,86.83474576271186,65.7457627118644,87.66101694915254,109.57627118644068,131.4915254237288,153.40677966101694,175.32203389830508,197.23728813559322,219.15254237288136,241.0677966101695,262.9830508474576,284.89830508474574,306.8135593220339,328.728813559322,350.64406779661016,372.5593220338983,394.47457627118644,416.3898305084746,438.3050847457627,460.22033898305085,482.135593220339,504.0508474576271,525.9661016949152,547.8813559322034,569.7966101694915,591.7118644067797,613.6271186440678,635.542372881356,657.457627118644
reviews_per_program,723.2033898305085,711.2245762711865,98.84745762711864,65.7457627118644,87.66101694915254,109.57627118644068,131.4915254237288,153.40677966101694,175.32203389830508,197.23728813559322,219.15254237288136,241.0677966101695,262.9830508474576,284.89830508474574,306.8135593220339,328.728813559322,350.64406779661016,372.5593220338983,394.47457627118644,416.3898305084746,438.3050847457627,460.22033898305085,482.135593220339,504.0508474576271,525.9661016949152,547.8813559322034,569.7966101694915,591.7118644067797,613.6271186440678,635.542372881356,657.457627118644
reviews_per_program,723.2033898305085,714.1567796610169,96.02118644067797,65.7457627118644,87.66101694915254,109.57627118644068,131.4915254237288,153.40677966101694,175.32203389830508,197.23728813559322,219.15254237288136,241.0677966101695,262.9830508474576,284.89830508474574,306.8135593220339,328.728813559322,350.64406779661016,372.5593220338983,394.47457627118644,416.3898305084746,438.3050847457627,460.22033898305085,482.135593220339,504.0508474576271,525.9661016949152,547.8813559322034,569.7966101694915,591.7118644067797,613.6271186440678,635.542372881356,657.457627118644
