Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
unmatched_applicants,673.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,494.0,505.0,514.0,518.0,531.0,537.0,567.0,580.0,589.0,602.0,623.0,634.0
unmatched_applicants,684.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,495.0,497.0,502.0,508.0,502.0,541.0,554.0,560.0,581.0,597.0,607.0,630.0,632.0
unmatched_applicants,684.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,494.0,493.0,495.0,498.0,511.0,522.0,527.0,539.0,561.0,580.0,582.0,612.0,621.0,640.0
unmatched_applicants,672.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,498.0,497.0,508.0,524.0,530.0,545.0,557.0,571.0,594.0,602.0,634.0,634.0
unmatched_applicants,676.0,493.0,494.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,496.0,495.0,510.0,507.0,530.0,548.0,564.0,583.0,595.0,599.0,621.0,634.0
unmatched_applicants,684.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,498.0,510.0,512.0,525.0,543.0,558.0,586.0,594.0,600.0,627.0,640.0
unmatched_applicants,673.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,494.0,493.0,495.0,513.0,525.0,517.0,548.0,563.0,581.0,597.0,606.0,619.0,625.0
unmatched_applicants,677.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,496.0,501.0,501.0,514.0,528.0,542.0,559.0,578.0,594.0,604.0,630.0,633.0
unmatched_applicants,671.0,493.0,494.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,498.0,494.0,501.0,513.0,524.0,548.0,564.0,578.0,591.0,610.0,618.0,632.0
unmatched_applicants,677.0,495.0,494.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,496.0,493.0,501.0,530.0,531.0,544.0,570.0,579.0,603.0,604.0,624.0,634.0
unfilled_spots,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,21.0,25.0,38.0,44.0,74.0,87.0,96.0,109.0,130.0,141.0
unfilled_spots,191.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,9.0,15.0,9.0,48.0,61.0,67.0,88.0,104.0,114.0,137.0,139.0
unfilled_spots,191.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,5.0,18.0,29.0,34.0,46.0,68.0,87.0,89.0,119.0,128.0,147.0
unfilled_spots,179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,15.0,31.0,37.0,52.0,64.0,78.0,101.0,109.0,141.0,141.0
unfilled_spots,183.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,17.0,14.0,37.0,55.0,71.0,90.0,102.0,106.0,128.0,141.0
unfilled_spots,191.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,17.0,19.0,32.0,50.0,65.0,93.0,101.0,107.0,134.0,147.0
unfilled_spots,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,20.0,32.0,24.0,55.0,70.0,88.0,104.0,113.0,126.0,132.0
unfilled_spots,184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,8.0,21.0,35.0,49.0,66.0,85.0,101.0,111.0,137.0,140.0
unfilled_spots,178.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,8.0,20.0,31.0,55.0,71.0,85.0,98.0,117.0,125.0,139.0
unfilled_spots,184.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,8.0,37.0,38.0,51.0,77.0,86.0,110.0,111.0,131.0,141.0
reviews_per_program,145.42857142857142,145.42857142857142,145.42857142857142,145.42857142857142,145.42857142857142,144.7942857142857,130.96571428571428,99.36571428571429,68.18857142857142,58.78285714285714,59.674285714285716,64.42285714285714,69.80571428571429,75.62285714285714,81.44,87.25714285714285,93.07428571428571,98.89142857142858,104.70857142857143,110.52571428571429,116.34285714285714,122.16,127.97714285714285
reviews_per_program,145.42857142857142,145.42857142857142,145.42857142857142,145.42857142857142,145.42857142857142,143.38857142857142,131.41714285714286,100.73714285714286,66.12571428571428,59.074285714285715,58.17142857142857,64.34857142857143,69.80571428571429,75.62285714285714,81.44,87.25714285714285,93.07428571428571,98.89142857142858,104.70857142857143,110.52571428571429,116.34285714285714,122.16,127.97714285714285
reviews_per_program,145.42857142857142,145.42857142857142,145.42857142857142,145.42857142857142,145.42857142857142,144.78285714285715,135.0,101.28,67.08571428571429,58.27428571428572,58.645714285714284,64.46285714285715,69.80571428571429,75.62285714285714,81.44,87.25714285714285,93.07428571428571,98.89142857142858,104.70857142857143,110.52571428571429,116.34285714285714,122.16,127.97714285714285
reviews_per_program,145.42857142857142,145.42857142857142,145.42857142857142,145.42857142857142,145.42857142857142,143.46285714285713,133.24,94.48,70.58285714285714,58.50857142857143,59.21142857142857,63.988571428571426,69.80571428571429,75.62285714285714,81.44,87.25714285714285,93.07428571428571,98.89142857142858,104.70857142857143,110.52571428571429,116.34285714285714,122.16,127.97714285714285
reviews_per_program,145.42857142857142,145.42857142857142,145.42857142857142,145.42857142857142,145.42857142857142,142.61714285714285,133.93714285714285,95.33714285714285,68.41142857142857,56.76,59.61714285714286,63.988571428571426,69.80571428571429,75.62285714285714,81.44,87.25714285714285,93.07428571428571,98.89142857142858,104.70857142857143,110.52571428571429,116.34285714285714,122.16,127.97714285714285
reviews_per_program,145.42857142857142,145.42857142857142,145.42857142857142,145.42857142857142,145.42857142857142,143.44,135.89714285714285,98.72571428571429,72.33142857142857,59.29714285714286,58.63428571428572,64.38857142857142,69.80571428571429,75.62285714285714,81.44,87.25714285714285,93.07428571428571,98.89142857142858,104.70857142857143,110.52571428571429,116.34285714285714,122.16,127.97714285714285
reviews_per_program,145.42857142857142,145.42857142857142,145.42857142857142,145.42857142857142,145.42857142857142,144.05714285714285,134.61142857142858,97.21714285714286,68.66857142857143,57.90857142857143,58.17142857142857,63.988571428571426,69.80571428571429,75.62285714285714,81.44,87.25714285714285,93.07428571428571,98.89142857142858,104.70857142857143,110.52571428571429,116.34285714285714,122.16,127.97714285714285
reviews_per_program,145.42857142857142,145.42857142857142,145.42857142857142,145.42857142857142,145.42857142857142,142.72571428571428,130.1942857142857,99.69714285714285,68.66285714285715,58.27428571428572,59.56,63.988571428571426,70.20571428571428,75.62285714285714,81.44,87.25714285714285,93.07428571428571,98.89142857142858,104.70857142857143,110.52571428571429,116.34285714285714,122.16,127.97714285714285
reviews_per_program,145.42857142857142,145.42857142857142,145.42857142857142,145.42857142857142,145.42857142857142,144.85714285714286,134.30285714285714,102.44571428571429,68.67428571428572,56.6,58.66285714285714,63.988571428571426,69.80571428571429,75.62285714285714,81.44,87.25714285714285,93.07428571428571,98.89142857142858,104.70857142857143,110.52571428571429,116.34285714285714,122.16,127.97714285714285
reviews_per_program,145.42857142857142,145.42857142857142,145.42857142857142,145.42857142857142,145.42857142857142,143.29714285714286,135.10857142857142,103.23428571428572,67.92571428571429,56.565714285714286,59.10285714285714,64.52571428571429,69.80571428571429,75.62285714285714,81.44,87.25714285714285,93.07428571428571,98.89142857142858,104.70857142857143,110.52571428571429,116.34285714285714,122.16,127.97714285714285
pct_interview_given_signal,0.0,1.031434184675835,1.0275049115913557,1.0222658808120497,1.012770137524558,1.0113948919449902,0.9985265225933202,0.9545326971653101,0.8808939096267191,0.7965509714036236,0.7215127701375246,0.6562779067690659,0.6016699410609038,0.5553876379023727,0.5157170923379175,0.481335952848723,0.4512524557956778,0.4247081936900497,0.4011132940406025,0.38000206803846553,0.3610019646365422,0.343811394891945,0.3281836042150384
pct_interview_given_signal,0.0,1.0275049115913557,1.0230844793713163,1.0255402750491158,1.0179273084479372,1.0137524557956779,0.9929600523903078,0.9625315745158575,0.8802799607072691,0.7976424361493124,0.7220039292730844,0.6562779067690659,0.6016699410609038,0.5553876379023727,0.5157170923379175,0.481335952848723,0.4512524557956778,0.4247081936900497,0.4011132940406025,0.38000206803846553,0.3610019646365422,0.343811394891945,0.3281836042150384
pct_interview_given_signal,0.0,1.036345776031434,1.0240667976424362,1.0225933202357564,1.0171905697445973,1.0110019646365422,0.9957432874918141,0.9576199831602582,0.8854371316306483,0.797969875573019,0.7219056974459725,0.656188605108055,0.6016699410609038,0.5553876379023727,0.5157170923379175,0.481335952848723,0.4512524557956778,0.4247081936900497,0.4011132940406025,0.38000206803846553,0.3610019646365422,0.343811394891945,0.3281836042150384
pct_interview_given_signal,0.0,1.0324165029469548,1.0368369351669942,1.0255402750491158,1.0152259332023577,1.01237721021611,0.99950884086444,0.9538310412573674,0.8794204322200393,0.7984064614712945,0.7217092337917486,0.6563672084300768,0.6016699410609038,0.5553876379023727,0.5157170923379175,0.481335952848723,0.4512524557956778,0.4247081936900497,0.4011132940406025,0.38000206803846553,0.3610019646365422,0.343811394891945,0.3281836042150384
pct_interview_given_signal,0.0,1.038310412573674,1.0255402750491158,1.0199738048461036,1.0154715127701375,1.0092337917485266,1.0,0.9543923659837216,0.881262278978389,0.8000436585898275,0.7216110019646366,0.6563672084300768,0.6016699410609038,0.5553876379023727,0.5157170923379175,0.481335952848723,0.4512524557956778,0.4247081936900497,0.4011132940406025,0.38000206803846553,0.3610019646365422,0.343811394891945,0.3281836042150384
pct_interview_given_signal,0.0,1.0402750491159136,1.0265225933202358,1.0242305173542894,1.0174361493123771,1.0133595284872299,1.003765553372626,0.9535503788941903,0.8807711198428291,0.7966601178781926,0.7218074656188606,0.6562779067690659,0.6016699410609038,0.5553876379023727,0.5157170923379175,0.481335952848723,0.4512524557956778,0.4247081936900497,0.4011132940406025,0.38000206803846553,0.3610019646365422,0.343811394891945,0.3281836042150384
pct_interview_given_signal,0.0,1.0412573673870333,1.0294695481335954,1.0232481990831697,1.0176817288801572,1.0104125736738703,0.997871643745907,0.9616895874263262,0.8862966601178782,0.7982973149967256,0.7220039292730844,0.6563672084300768,0.6016699410609038,0.5553876379023727,0.5157170923379175,0.481335952848723,0.4512524557956778,0.4247081936900497,0.4011132940406025,0.38000206803846553,0.3610019646365422,0.343811394891945,0.3281836042150384
pct_interview_given_signal,0.0,1.030451866404715,1.030943025540275,1.0311067452521283,1.0186640471512771,1.0133595284872299,0.9990176817288802,0.9545326971653101,0.8808939096267191,0.7987339008950011,0.7216110019646366,0.6563672084300768,0.6015880812049771,0.5553876379023727,0.5157170923379175,0.481335952848723,0.4512524557956778,0.4247081936900497,0.4011132940406025,0.38000206803846553,0.3610019646365422,0.343811394891945,0.3281836042150384
pct_interview_given_signal,0.0,1.0353634577603144,1.0294695481335954,1.0206286836935168,1.0171905697445973,1.012180746561886,0.9973804846103471,0.9580409767050239,0.8854371316306483,0.7989521938441388,0.7219056974459725,0.6563672084300768,0.6016699410609038,0.5553876379023727,0.5157170923379175,0.481335952848723,0.4512524557956778,0.4247081936900497,0.4011132940406025,0.38000206803846553,0.3610019646365422,0.343811394891945,0.3281836042150384
pct_interview_given_signal,0.0,1.024557956777996,1.025049115913556,1.0265225933202358,1.0164538310412574,1.0104125736738703,1.0016371971185332,0.9535503788941903,0.8844548133595285,0.7993887797424143,0.7209233791748526,0.6560993034470441,0.6016699410609038,0.5553876379023727,0.5157170923379175,0.481335952848723,0.4512524557956778,0.4247081936900497,0.4011132940406025,0.38000206803846553,0.3610019646365422,0.343811394891945,0.3281836042150384
pct_interview_given_nosignal,0.2888015717092338,0.25785854616895876,0.2245664986760058,0.18878371137703162,0.15090279726821967,0.10815324165029469,0.06467790300899597,0.02990613403187077,0.01016988327747602,0.0031925343811394892,0.0003274394237066143,7.01655907942745e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.2888015717092338,0.25802226588081206,0.224950884086444,0.18833720307197713,0.14992047899709982,0.1075638506876228,0.06643573570468411,0.026795459506657935,0.01045880041604068,0.0025785854616895876,0.0,7.01655907942745e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.2888015717092338,0.2576538965291421,0.22486546510634664,0.18873906054652617,0.15006081017868836,0.10825147347740668,0.06555681935684003,0.028705522811613184,0.008031896452097538,0.0023944007858546167,6.548788474132285e-05,0.000140331181588549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.2888015717092338,0.2578176162409954,0.22375501836508072,0.18833720307197713,0.1504350266629245,0.10790766208251473,0.06436769723916864,0.03017900021829295,0.010863284410031203,0.0021488212180746564,0.00019646365422396856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.2888015717092338,0.25757203667321543,0.22473733663620057,0.18909626719056974,0.150388249602395,0.1086935166994106,0.06421259435425498,0.029960707269155205,0.009996532994337224,0.0012278978388998035,0.0002619515389652914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.2888015717092338,0.2574901768172888,0.22465191765610318,0.18851580639399892,0.15001403311815886,0.10766208251473477,0.0630234722365836,0.030288146692861822,0.010227666705188952,0.003131139489194499,0.0001309757694826457,7.01655907942745e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.2888015717092338,0.25744924688932547,0.22439566071581105,0.18864975888551527,0.14996725605762934,0.10839882121807466,0.06488470685554751,0.02712289893036455,0.007627412458107015,0.0022102161100196463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.2888015717092338,0.25789947609692204,0.22426753224566498,0.18757813895338454,0.14978014781551127,0.10766208251473477,0.0645228001240823,0.02990613403187077,0.01016988327747602,0.0019646365422396855,0.0002619515389652914,0.0,7.55629439322956e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.2888015717092338,0.25769482645710545,0.22439566071581105,0.18900696552955884,0.15006081017868836,0.10795677799607073,0.06503980974046117,0.02854180309975988,0.008031896452097538,0.0018418467583497054,6.548788474132285e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.2888015717092338,0.25814505566470203,0.22478004612624924,0.1882032505804608,0.15020114136027693,0.10839882121807466,0.06369558473787612,0.030288146692861822,0.008494163873800994,0.0015962671905697446,0.0007203667321545515,0.00021049677238282346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_application,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338
pct_interview_given_application,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338
pct_interview_given_application,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338
pct_interview_given_application,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338
pct_interview_given_application,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338
pct_interview_given_application,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338
pct_interview_given_application,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338
pct_interview_given_application,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338
pct_interview_given_application,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338
pct_interview_given_application,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338,0.2888015717092338
pct_of_app_match_via_signal_given_matched,0.0,0.9619047619047619,0.9980952380952381,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9771428571428571,0.9980952380952381,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9733333333333334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9580952380952381,0.9980952380952381,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9676190476190476,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9733333333333334,0.9980952380952381,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9561904761904761,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9619047619047619,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9733333333333334,0.9980916030534351,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9636711281070746,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
