Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13
unmatched_applicants,1186.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0
unmatched_applicants,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0
unmatched_applicants,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0
unmatched_applicants,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0
unmatched_applicants,1188.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0
unmatched_applicants,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0
unmatched_applicants,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0
unmatched_applicants,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0
unmatched_applicants,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0
unmatched_applicants,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0
unfilled_spots,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
reviews_per_program,136.64367816091954,136.64367816091954,136.64367816091954,136.64367816091954,136.64367816091954,136.64367816091954,136.64367816091954,136.64367816091954,129.0536398467433,112.97318007662835,97.67816091954023,97.63984674329502,102.98084291187739,111.02298850574712
reviews_per_program,136.64367816091954,136.64367816091954,136.64367816091954,136.64367816091954,136.64367816091954,136.64367816091954,136.64367816091954,136.0191570881226,130.24521072796935,114.53639846743295,98.24521072796935,96.1800766283525,102.88505747126437,111.02298850574712
reviews_per_program,136.64367816091954,136.64367816091954,136.64367816091954,136.64367816091954,136.64367816091954,136.64367816091954,136.64367816091954,135.75862068965517,131.5785440613027,115.41379310344827,99.80076628352491,95.91570881226053,102.84674329501915,111.13409961685824
reviews_per_program,136.64367816091954,136.64367816091954,136.64367816091954,136.64367816091954,136.64367816091954,136.64367816091954,136.64367816091954,136.64367816091954,131.67816091954023,113.46360153256705,100.04597701149426,95.84674329501915,102.76628352490421,111.02298850574712
reviews_per_program,136.64367816091954,136.64367816091954,136.64367816091954,136.64367816091954,136.64367816091954,136.64367816091954,136.64367816091954,136.31417624521072,131.60153256704982,115.9463601532567,98.81226053639847,96.14942528735632,102.73563218390805,111.09578544061303
reviews_per_program,136.64367816091954,136.64367816091954,136.64367816091954,136.64367816091954,136.64367816091954,136.64367816091954,136.64367816091954,136.64367816091954,131.22988505747125,115.29885057471265,97.68199233716476,96.35249042145594,102.62068965517241,111.02298850574712
reviews_per_program,136.64367816091954,136.64367816091954,136.64367816091954,136.64367816091954,136.64367816091954,136.64367816091954,136.64367816091954,136.35249042145594,128.3448275862069,115.6896551724138,97.44444444444444,96.59770114942529,102.69731800766283,111.02298850574712
reviews_per_program,136.64367816091954,136.64367816091954,136.64367816091954,136.64367816091954,136.64367816091954,136.64367816091954,136.64367816091954,135.77777777777777,131.98850574712642,114.84674329501915,99.04980842911877,96.79693486590038,102.63984674329502,111.02298850574712
reviews_per_program,136.64367816091954,136.64367816091954,136.64367816091954,136.64367816091954,136.64367816091954,136.64367816091954,136.64367816091954,136.11494252873564,132.3256704980843,111.99233716475096,99.09961685823755,96.88888888888889,102.70498084291188,111.02298850574712
reviews_per_program,136.64367816091954,136.64367816091954,136.64367816091954,136.64367816091954,136.64367816091954,136.64367816091954,136.64367816091954,136.31034482758622,131.37164750957854,114.03448275862068,100.63218390804597,96.7816091954023,102.80076628352491,111.02298850574712
