Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
unmatched_applicants,667.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,495.0,500.0,504.0,511.0,516.0,543.0,537.0,564.0,561.0,578.0,596.0,603.0,609.0,629.0,628.0
unmatched_applicants,668.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,495.0,493.0,500.0,514.0,503.0,515.0,527.0,551.0,563.0,571.0,578.0,590.0,604.0,609.0,629.0,643.0
unmatched_applicants,667.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,495.0,499.0,505.0,503.0,519.0,526.0,534.0,555.0,561.0,572.0,583.0,594.0,608.0,619.0,620.0,637.0
unmatched_applicants,674.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,494.0,494.0,497.0,498.0,503.0,512.0,524.0,532.0,545.0,559.0,566.0,585.0,602.0,599.0,609.0,617.0,635.0
unmatched_applicants,664.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,494.0,493.0,496.0,498.0,509.0,513.0,524.0,531.0,545.0,564.0,571.0,594.0,588.0,597.0,623.0,628.0,635.0
unmatched_applicants,662.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,496.0,497.0,501.0,506.0,523.0,529.0,544.0,548.0,566.0,585.0,590.0,607.0,617.0,624.0,643.0
unmatched_applicants,659.0,493.0,495.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,499.0,497.0,508.0,514.0,531.0,534.0,539.0,559.0,567.0,571.0,591.0,615.0,614.0,617.0,628.0
unmatched_applicants,665.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,498.0,495.0,498.0,507.0,518.0,539.0,533.0,543.0,554.0,567.0,579.0,596.0,611.0,614.0,622.0,638.0
unmatched_applicants,665.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,494.0,497.0,498.0,502.0,512.0,528.0,543.0,549.0,557.0,572.0,578.0,587.0,599.0,623.0,621.0,642.0
unmatched_applicants,662.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,495.0,495.0,494.0,502.0,505.0,515.0,510.0,546.0,544.0,563.0,576.0,578.0,595.0,599.0,609.0,619.0,619.0
unfilled_spots,174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,11.0,18.0,23.0,50.0,44.0,71.0,68.0,85.0,103.0,110.0,116.0,136.0,135.0
unfilled_spots,175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,21.0,10.0,22.0,34.0,58.0,70.0,78.0,85.0,97.0,111.0,116.0,136.0,150.0
unfilled_spots,174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,12.0,10.0,26.0,33.0,41.0,62.0,68.0,79.0,90.0,101.0,115.0,126.0,127.0,144.0
