Parameter,0,1,2,3,4
unmatched_applicants,85.0,84.0,84.0,84.0,84.0
unmatched_applicants,86.0,84.0,84.0,84.0,84.0
unmatched_applicants,84.0,84.0,84.0,84.0,84.0
unmatched_applicants,85.0,84.0,84.0,84.0,84.0
unmatched_applicants,86.0,84.0,84.0,84.0,84.0
unmatched_applicants,84.0,84.0,84.0,84.0,85.0
unmatched_applicants,84.0,84.0,84.0,84.0,84.0
unmatched_applicants,84.0,84.0,84.0,84.0,84.0
unmatched_applicants,85.0,84.0,84.0,84.0,84.0
unmatched_applicants,85.0,84.0,84.0,84.0,84.0
unfilled_spots,1.0,0.0,0.0,0.0,0.0
unfilled_spots,2.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0
unfilled_spots,1.0,0.0,0.0,0.0,0.0
unfilled_spots,2.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,1.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0
unfilled_spots,1.0,0.0,0.0,0.0,0.0
unfilled_spots,1.0,0.0,0.0,0.0,0.0
reviews_per_program,59.23076923076923,59.23076923076923,30.0,25.384615384615383,33.84615384615385
reviews_per_program,59.23076923076923,59.23076923076923,33.53846153846154,27.76923076923077,33.84615384615385
reviews_per_program,59.23076923076923,59.23076923076923,29.076923076923077,25.384615384615383,33.84615384615385
reviews_per_program,59.23076923076923,59.23076923076923,35.84615384615385,25.384615384615383,33.84615384615385
reviews_per_program,59.23076923076923,59.23076923076923,29.384615384615383,25.384615384615383,33.84615384615385
reviews_per_program,59.23076923076923,59.23076923076923,33.53846153846154,25.384615384615383,33.84615384615385
reviews_per_program,59.23076923076923,59.23076923076923,32.46153846153846,25.384615384615383,33.84615384615385
reviews_per_program,59.23076923076923,59.23076923076923,30.384615384615383,25.384615384615383,33.84615384615385
reviews_per_program,59.23076923076923,59.23076923076923,26.307692307692307,28.153846153846153,33.84615384615385
reviews_per_program,59.23076923076923,59.23076923076923,33.0,25.384615384615383,33.84615384615385
pct_interview_given_signal,0.0,1.0545454545454545,0.8818181818181818,0.6303030303030303,0.4727272727272727
pct_interview_given_signal,0.0,1.0727272727272728,0.8772727272727273,0.6272727272727273,0.4727272727272727
pct_interview_given_signal,0.0,1.0545454545454545,0.9136363636363637,0.6303030303030303,0.4727272727272727
pct_interview_given_signal,0.0,1.0727272727272728,0.8772727272727273,0.6303030303030303,0.4727272727272727
pct_interview_given_signal,0.0,1.0363636363636364,0.9045454545454545,0.6303030303030303,0.4727272727272727
pct_interview_given_signal,0.0,1.0545454545454545,0.8818181818181818,0.6303030303030303,0.4727272727272727
pct_interview_given_signal,0.0,1.0727272727272728,0.8818181818181818,0.6303030303030303,0.4727272727272727
pct_interview_given_signal,0.0,1.0545454545454545,0.8681818181818182,0.6303030303030303,0.4727272727272727
pct_interview_given_signal,0.0,1.0727272727272728,0.9045454545454545,0.6272727272727273,0.4727272727272727
pct_interview_given_signal,0.0,1.0545454545454545,0.8909090909090909,0.6303030303030303,0.4727272727272727
pct_interview_given_nosignal,0.2701298701298701,0.1393939393939394,0.025454545454545455,0.0,0.0
pct_interview_given_nosignal,0.2701298701298701,0.13636363636363635,0.02727272727272727,0.0022727272727272726,0.0
pct_interview_given_nosignal,0.2701298701298701,0.1393939393939394,0.012727272727272728,0.0,0.0
pct_interview_given_nosignal,0.2701298701298701,0.13636363636363635,0.02727272727272727,0.0,0.0
pct_interview_given_nosignal,0.2701298701298701,0.14242424242424243,0.016363636363636365,0.0,0.0
pct_interview_given_nosignal,0.2701298701298701,0.1393939393939394,0.025454545454545455,0.0,0.0
pct_interview_given_nosignal,0.2701298701298701,0.13636363636363635,0.025454545454545455,0.0,0.0
pct_interview_given_nosignal,0.2701298701298701,0.1393939393939394,0.03090909090909091,0.0,0.0
pct_interview_given_nosignal,0.2701298701298701,0.13636363636363635,0.016363636363636365,0.0022727272727272726,0.0
pct_interview_given_nosignal,0.2701298701298701,0.1393939393939394,0.02181818181818182,0.0,0.0
pct_interview_given_application,0.2701298701298701,0.2701298701298701,0.2701298701298701,0.2701298701298701,0.2701298701298701
pct_interview_given_application,0.2701298701298701,0.2701298701298701,0.2701298701298701,0.2701298701298701,0.2701298701298701
pct_interview_given_application,0.2701298701298701,0.2701298701298701,0.2701298701298701,0.2701298701298701,0.2701298701298701
pct_interview_given_application,0.2701298701298701,0.2701298701298701,0.2701298701298701,0.2701298701298701,0.2701298701298701
pct_interview_given_application,0.2701298701298701,0.2701298701298701,0.2701298701298701,0.2701298701298701,0.2701298701298701
pct_interview_given_application,0.2701298701298701,0.2701298701298701,0.2701298701298701,0.2701298701298701,0.2701298701298701
