Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
unmatched_applicants,1430.0,981.0,981.0,981.0,981.0,981.0,981.0,981.0,981.0,981.0,981.0,981.0,981.0,981.0,981.0,981.0,981.0,981.0,988.0,991.0,986.0,1024.0,1046.0,1071.0,1074.0,1112.0,1118.0,1142.0,1161.0,1169.0,1189.0,1216.0,1221.0,1231.0,1254.0,1267.0,1285.0,1287.0,1298.0,1312.0,1329.0
unmatched_applicants,1441.0,981.0,981.0,981.0,981.0,981.0,981.0,981.0,981.0,981.0,981.0,981.0,981.0,981.0,981.0,981.0,983.0,981.0,987.0,992.0,1004.0,1019.0,1046.0,1052.0,1083.0,1093.0,1116.0,1137.0,1147.0,1170.0,1191.0,1208.0,1220.0,1222.0,1241.0,1254.0,1272.0,1279.0,1311.0,1305.0,1325.0
unmatched_applicants,1435.0,981.0,981.0,981.0,981.0,981.0,981.0,981.0,981.0,981.0,981.0,981.0,981.0,981.0,981.0,981.0,981.0,983.0,989.0,1000.0,1008.0,1025.0,1056.0,1045.0,1086.0,1111.0,1125.0,1127.0,1165.0,1168.0,1191.0,1208.0,1228.0,1246.0,1254.0,1263.0,1278.0,1282.0,1306.0,1323.0,1331.0
unmatched_applicants,1432.0,981.0,981.0,981.0,981.0,981.0,981.0,981.0,981.0,981.0,981.0,981.0,981.0,981.0,981.0,981.0,981.0,986.0,987.0,998.0,1005.0,1017.0,1049.0,1061.0,1073.0,1101.0,1111.0,1129.0,1159.0,1173.0,1190.0,1208.0,1232.0,1233.0,1246.0,1261.0,1288.0,1289.0,1299.0,1320.0,1327.0
unmatched_applicants,1429.0,981.0,981.0,981.0,981.0,981.0,981.0,981.0,981.0,981.0,981.0,981.0,981.0,981.0,981.0,981.0,981.0,981.0,981.0,999.0,1013.0,1013.0,1031.0,1063.0,1082.0,1105.0,1116.0,1132.0,1172.0,1175.0,1187.0,1199.0,1229.0,1242.0,1240.0,1270.0,1280.0,1281.0,1291.0,1313.0,1322.0
unmatched_applicants,1437.0,981.0,981.0,981.0,981.0,981.0,981.0,981.0,981.0,981.0,981.0,981.0,981.0,981.0,981.0,981.0,981.0,981.0,990.0,993.0,999.0,1035.0,1030.0,1069.0,1070.0,1103.0,1125.0,1140.0,1155.0,1175.0,1189.0,1214.0,1220.0,1238.0,1251.0,1269.0,1277.0,1293.0,1296.0,1320.0,1320.0
unmatched_applicants,1438.0,981.0,981.0,981.0,981.0,981.0,981.0,981.0,981.0,981.0,981.0,981.0,981.0,981.0,981.0,981.0,981.0,981.0,988.0,1002.0,1002.0,1014.0,1033.0,1057.0,1072.0,1102.0,1117.0,1152.0,1158.0,1184.0,1190.0,1208.0,1218.0,1239.0,1264.0,1263.0,1280.0,1290.0,1313.0,1311.0,1313.0
unmatched_applicants,1440.0,981.0,981.0,981.0,981.0,981.0,981.0,981.0,981.0,981.0,981.0,981.0,981.0,981.0,981.0,981.0,984.0,981.0,981.0,992.0,1006.0,1023.0,1031.0,1061.0,1081.0,1098.0,1116.0,1135.0,1159.0,1174.0,1182.0,1210.0,1223.0,1242.0,1255.0,1259.0,1271.0,1292.0,1291.0,1315.0,1320.0
unmatched_applicants,1436.0,981.0,981.0,981.0,981.0,981.0,981.0,981.0,981.0,981.0,981.0,981.0,981.0,981.0,981.0,981.0,981.0,981.0,989.0,996.0,1005.0,1040.0,1036.0,1058.0,1079.0,1110.0,1122.0,1136.0,1163.0,1177.0,1191.0,1204.0,1226.0,1236.0,1253.0,1261.0,1283.0,1289.0,1309.0,1305.0,1326.0
unmatched_applicants,1441.0,981.0,981.0,981.0,981.0,981.0,981.0,981.0,981.0,981.0,981.0,981.0,981.0,981.0,981.0,981.0,981.0,981.0,985.0,993.0,1005.0,1028.0,1037.0,1062.0,1080.0,1093.0,1113.0,1147.0,1154.0,1162.0,1196.0,1214.0,1221.0,1234.0,1267.0,1264.0,1278.0,1276.0,1303.0,1317.0,1327.0
unfilled_spots,449.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,5.0,43.0,65.0,90.0,93.0,131.0,137.0,161.0,180.0,188.0,208.0,235.0,240.0,250.0,273.0,286.0,304.0,306.0,317.0,331.0,348.0
unfilled_spots,460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,11.0,23.0,38.0,65.0,71.0,102.0,112.0,135.0,156.0,166.0,189.0,210.0,227.0,239.0,241.0,260.0,273.0,291.0,298.0,330.0,324.0,344.0
unfilled_spots,454.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,19.0,27.0,44.0,75.0,64.0,105.0,130.0,144.0,146.0,184.0,187.0,210.0,227.0,247.0,265.0,273.0,282.0,297.0,301.0,325.0,342.0,350.0
unfilled_spots,451.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,17.0,24.0,36.0,68.0,80.0,92.0,120.0,130.0,148.0,178.0,192.0,209.0,227.0,251.0,252.0,265.0,280.0,307.0,308.0,318.0,339.0,346.0
unfilled_spots,448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,32.0,32.0,50.0,82.0,101.0,124.0,135.0,151.0,191.0,194.0,206.0,218.0,248.0,261.0,259.0,289.0,299.0,300.0,310.0,332.0,341.0
unfilled_spots,456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,12.0,18.0,54.0,49.0,88.0,89.0,122.0,144.0,159.0,174.0,194.0,208.0,233.0,239.0,257.0,270.0,288.0,296.0,312.0,315.0,339.0,339.0
unfilled_spots,457.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,21.0,21.0,33.0,52.0,76.0,91.0,121.0,136.0,171.0,177.0,203.0,209.0,227.0,237.0,258.0,283.0,282.0,299.0,309.0,332.0,330.0,332.0
unfilled_spots,459.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,11.0,25.0,42.0,50.0,80.0,100.0,117.0,135.0,154.0,178.0,193.0,201.0,229.0,242.0,261.0,274.0,278.0,290.0,311.0,310.0,334.0,339.0
unfilled_spots,455.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,15.0,24.0,59.0,55.0,77.0,98.0,129.0,141.0,155.0,182.0,196.0,210.0,223.0,245.0,255.0,272.0,280.0,302.0,308.0,328.0,324.0,345.0
unfilled_spots,460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,24.0,47.0,56.0,81.0,99.0,112.0,132.0,166.0,173.0,181.0,215.0,233.0,240.0,253.0,286.0,283.0,297.0,295.0,322.0,336.0,346.0
reviews_per_program,603.1698113207547,603.1698113207547,603.1698113207547,603.1698113207547,603.1698113207547,603.1698113207547,603.1698113207547,603.1698113207547,541.5094339622641,327.8993710691824,172.9685534591195,138.06289308176102,134.03773584905662,145.20754716981133,156.37735849056602,167.54716981132074,178.71698113207546,189.88679245283018,201.0566037735849,212.22641509433961,223.39622641509433,234.56603773584905,245.73584905660377,256.9056603773585,268.07547169811323,279.24528301886795,290.41509433962267,301.58490566037733,312.75471698113205,323.92452830188677,335.0943396226415,346.2641509433962,357.4339622641509,368.60377358490564,379.77358490566036,390.9433962264151,402.1132075471698,413.2830188679245,424.45283018867923,435.62264150943395,446.79245283018867
reviews_per_program,603.1698113207547,603.1698113207547,603.1698113207547,603.1698113207547,603.1698113207547,603.1698113207547,603.1698113207547,599.8930817610063,551.6540880503145,344.0503144654088,167.52201257861634,125.84276729559748,134.03773584905662,145.20754716981133,156.37735849056602,167.54716981132074,178.71698113207546,189.88679245283018,201.0566037735849,212.22641509433961,223.39622641509433,234.56603773584905,245.73584905660377,256.9056603773585,268.07547169811323,279.24528301886795,290.41509433962267,301.58490566037733,312.75471698113205,323.92452830188677,335.0943396226415,346.2641509433962,357.4339622641509,368.60377358490564,379.77358490566036,390.9433962264151,402.1132075471698,413.2830188679245,424.45283018867923,435.62264150943395,446.79245283018867
