Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
unmatched_applicants,819.0,494.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,498.0,505.0,518.0,527.0,559.0,572.0,587.0,598.0,624.0,635.0,657.0,664.0,679.0,692.0,698.0,721.0,737.0,735.0,742.0,747.0,760.0,769.0,773.0,779.0,781.0,791.0,799.0
unmatched_applicants,817.0,496.0,494.0,493.0,493.0,493.0,493.0,493.0,493.0,495.0,499.0,504.0,531.0,529.0,552.0,573.0,582.0,601.0,624.0,626.0,645.0,666.0,681.0,690.0,704.0,718.0,724.0,730.0,745.0,746.0,759.0,762.0,772.0,778.0,788.0,787.0,796.0
unmatched_applicants,816.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,495.0,497.0,511.0,518.0,537.0,553.0,564.0,580.0,594.0,617.0,643.0,650.0,666.0,676.0,694.0,694.0,706.0,718.0,729.0,741.0,748.0,759.0,765.0,778.0,775.0,783.0,788.0,799.0
unmatched_applicants,811.0,495.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,494.0,503.0,512.0,518.0,534.0,558.0,578.0,586.0,608.0,615.0,642.0,653.0,665.0,678.0,690.0,699.0,713.0,722.0,735.0,746.0,738.0,753.0,771.0,767.0,785.0,787.0,788.0,801.0
unmatched_applicants,816.0,494.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,495.0,502.0,508.0,522.0,540.0,548.0,578.0,580.0,604.0,624.0,640.0,657.0,676.0,676.0,679.0,709.0,710.0,727.0,734.0,741.0,747.0,754.0,760.0,775.0,778.0,780.0,781.0,795.0
unmatched_applicants,815.0,493.0,494.0,493.0,493.0,493.0,493.0,493.0,493.0,494.0,498.0,508.0,518.0,543.0,554.0,574.0,590.0,611.0,612.0,639.0,655.0,662.0,681.0,686.0,708.0,712.0,725.0,731.0,743.0,749.0,763.0,767.0,764.0,782.0,781.0,793.0,794.0
unmatched_applicants,811.0,494.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,497.0,497.0,509.0,519.0,540.0,553.0,575.0,582.0,601.0,624.0,636.0,651.0,659.0,682.0,701.0,710.0,711.0,726.0,738.0,740.0,750.0,761.0,761.0,764.0,781.0,783.0,778.0,798.0
unmatched_applicants,815.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,497.0,498.0,503.0,522.0,533.0,550.0,574.0,585.0,606.0,619.0,650.0,640.0,662.0,684.0,690.0,703.0,716.0,721.0,735.0,734.0,754.0,758.0,760.0,775.0,775.0,777.0,781.0,795.0
unmatched_applicants,815.0,494.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,494.0,500.0,503.0,515.0,531.0,551.0,572.0,583.0,603.0,627.0,636.0,647.0,657.0,674.0,697.0,706.0,711.0,717.0,737.0,740.0,751.0,755.0,766.0,769.0,781.0,789.0,783.0,806.0
unmatched_applicants,809.0,495.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,496.0,500.0,505.0,518.0,530.0,553.0,567.0,590.0,617.0,618.0,636.0,652.0,666.0,680.0,690.0,703.0,713.0,722.0,723.0,750.0,748.0,754.0,761.0,768.0,780.0,786.0,793.0,796.0
