Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
unmatched_applicants,100.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,91.0,90.0,92.0,92.0,92.0,93.0,95.0,97.0,98.0
unmatched_applicants,100.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,91.0,90.0,92.0,90.0,93.0,94.0,94.0,98.0
unmatched_applicants,100.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,91.0,90.0,92.0,95.0,93.0,94.0,96.0,96.0
unmatched_applicants,101.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,92.0,90.0,91.0,92.0,92.0,94.0,97.0,99.0
unmatched_applicants,100.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,91.0,91.0,90.0,93.0,93.0,95.0,97.0,98.0
unmatched_applicants,103.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,91.0,91.0,90.0,93.0,94.0,94.0,96.0,98.0
unmatched_applicants,100.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,91.0,90.0,94.0,93.0,95.0,95.0,97.0,98.0
unmatched_applicants,101.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,91.0,94.0,93.0,95.0,97.0,97.0
unmatched_applicants,100.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,91.0,92.0,92.0,94.0,94.0,97.0,97.0,96.0
unmatched_applicants,101.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,91.0,92.0,91.0,91.0,91.0,94.0,94.0,96.0,96.0
unfilled_spots,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,3.0,5.0,7.0,8.0
unfilled_spots,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,3.0,4.0,4.0,8.0
unfilled_spots,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,5.0,3.0,4.0,6.0,6.0
unfilled_spots,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,2.0,4.0,7.0,9.0
unfilled_spots,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,3.0,5.0,7.0,8.0
unfilled_spots,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,4.0,4.0,6.0,8.0
unfilled_spots,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,3.0,5.0,5.0,7.0,8.0
unfilled_spots,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,5.0,7.0,7.0
unfilled_spots,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,4.0,4.0,7.0,7.0,6.0
unfilled_spots,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,4.0,4.0,6.0,6.0
reviews_per_program,61.75,61.75,60.025,49.375,30.8,22.0,20.5,22.75,26.0,29.25,32.5,35.75,39.0,42.25,45.5,48.75,52.0
reviews_per_program,61.75,61.75,60.2,47.6,24.25,20.45,20.65,23.7,26.0,29.25,32.5,35.75,39.0,42.25,45.5,48.75,52.0
reviews_per_program,61.75,61.75,60.4,47.375,31.1,21.325,20.575,22.75,26.0,29.25,32.5,35.75,39.0,42.25,45.5,48.75,52.0
reviews_per_program,61.75,61.75,58.825,45.175,29.25,21.975,21.375,22.75,26.0,29.25,32.5,35.75,39.0,42.25,45.5,48.75,52.0
reviews_per_program,61.75,61.75,60.225,47.575,28.15,20.85,20.575,22.75,26.0,29.25,32.5,35.75,39.0,42.25,45.5,48.75,52.0
reviews_per_program,61.75,61.75,61.75,48.575,28.525,21.0,19.5,22.75,26.0,29.25,32.5,35.75,39.0,42.25,45.5,48.75,52.0
reviews_per_program,61.75,61.75,56.225,46.55,26.5,24.95,19.5,22.75,26.0,29.25,32.5,35.75,39.0,42.25,45.5,48.75,52.0
reviews_per_program,61.75,61.75,61.75,47.85,33.725,19.6,21.475,22.75,26.0,29.25,32.5,35.75,39.0,42.25,45.5,48.75,52.0
reviews_per_program,61.75,61.75,61.75,47.225,32.55,18.3,20.5,22.75,26.0,29.25,32.5,35.75,39.0,42.25,45.5,48.75,52.0
reviews_per_program,61.75,61.75,61.75,47.35,28.025,20.4,19.5,22.75,26.0,29.25,32.5,35.75,39.0,42.25,45.5,48.75,52.0
pct_interview_given_signal,0.0,1.0769230769230769,1.0384615384615385,0.9717948717948718,0.8519230769230769,0.7292307692307692,0.6141025641025641,0.5274725274725275,0.46153846153846156,0.41025641025641024,0.36923076923076925,0.3356643356643357,0.3076923076923077,0.28402366863905326,0.26373626373626374,0.24615384615384617,0.23076923076923078
pct_interview_given_signal,0.0,1.0769230769230769,1.0269230769230768,0.9794871794871794,0.8884615384615384,0.7261538461538461,0.6115384615384616,0.5263736263736264,0.46153846153846156,0.41025641025641024,0.36923076923076925,0.3356643356643357,0.3076923076923077,0.28402366863905326,0.26373626373626374,0.24615384615384617,0.23076923076923078
pct_interview_given_signal,0.0,1.0615384615384615,1.0384615384615385,0.9769230769230769,0.8576923076923076,0.7261538461538461,0.6128205128205129,0.5274725274725275,0.46153846153846156,0.41025641025641024,0.36923076923076925,0.3356643356643357,0.3076923076923077,0.28402366863905326,0.26373626373626374,0.24615384615384617,0.23076923076923078
pct_interview_given_signal,0.0,1.0538461538461539,1.0192307692307692,0.9564102564102565,0.8634615384615385,0.7323076923076923,0.6089743589743589,0.5274725274725275,0.46153846153846156,0.41025641025641024,0.36923076923076925,0.3356643356643357,0.3076923076923077,0.28402366863905326,0.26373626373626374,0.24615384615384617,0.23076923076923078
pct_interview_given_signal,0.0,1.0923076923076922,1.0461538461538462,0.9897435897435898,0.8653846153846154,0.7246153846153847,0.6141025641025641,0.5274725274725275,0.46153846153846156,0.41025641025641024,0.36923076923076925,0.3356643356643357,0.3076923076923077,0.28402366863905326,0.26373626373626374,0.24615384615384617,0.23076923076923078
