Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
unmatched_applicants,4682.0,2516.0,2472.0,2441.0,2435.0,2435.0,2435.0,2435.0,2436.0,2450.0,2502.0,2659.0,2797.0,2997.0,3282.0,3380.0,3584.0,3769.0,3942.0,4074.0,4250.0,4327.0
unmatched_applicants,4675.0,2537.0,2467.0,2436.0,2435.0,2435.0,2435.0,2435.0,2439.0,2448.0,2517.0,2608.0,2848.0,3009.0,3254.0,3423.0,3582.0,3804.0,3955.0,4057.0,4236.0,4369.0
unmatched_applicants,4678.0,2551.0,2455.0,2443.0,2435.0,2435.0,2435.0,2436.0,2435.0,2449.0,2523.0,2640.0,2838.0,2997.0,3218.0,3414.0,3605.0,3755.0,3934.0,4089.0,4228.0,4322.0
unmatched_applicants,4661.0,2542.0,2473.0,2438.0,2435.0,2435.0,2435.0,2435.0,2439.0,2456.0,2516.0,2635.0,2818.0,3021.0,3195.0,3420.0,3605.0,3772.0,3961.0,4075.0,4212.0,4339.0
unmatched_applicants,4666.0,2527.0,2464.0,2441.0,2437.0,2435.0,2435.0,2435.0,2441.0,2449.0,2518.0,2636.0,2795.0,3025.0,3245.0,3464.0,3582.0,3776.0,3931.0,4098.0,4225.0,4341.0
unmatched_applicants,4686.0,2521.0,2456.0,2439.0,2435.0,2435.0,2435.0,2435.0,2436.0,2450.0,2510.0,2644.0,2807.0,3009.0,3236.0,3433.0,3602.0,3827.0,3922.0,4081.0,4209.0,4367.0
unmatched_applicants,4713.0,2541.0,2466.0,2437.0,2435.0,2435.0,2435.0,2435.0,2435.0,2475.0,2530.0,2650.0,2819.0,3020.0,3253.0,3437.0,3640.0,3774.0,3971.0,4045.0,4202.0,4337.0
unmatched_applicants,4639.0,2543.0,2461.0,2444.0,2436.0,2435.0,2435.0,2435.0,2435.0,2437.0,2508.0,2629.0,2837.0,3015.0,3243.0,3450.0,3599.0,3791.0,3917.0,4100.0,4242.0,4355.0
unmatched_applicants,4663.0,2530.0,2459.0,2439.0,2435.0,2435.0,2435.0,2435.0,2437.0,2449.0,2515.0,2608.0,2782.0,3040.0,3233.0,3388.0,3623.0,3765.0,3967.0,4103.0,4247.0,4339.0
unmatched_applicants,4678.0,2554.0,2470.0,2439.0,2436.0,2435.0,2435.0,2435.0,2435.0,2465.0,2541.0,2629.0,2815.0,3035.0,3240.0,3439.0,3618.0,3757.0,3923.0,4073.0,4174.0,4345.0
unfilled_spots,2247.0,81.0,37.0,6.0,0.0,0.0,0.0,0.0,1.0,15.0,67.0,224.0,362.0,562.0,847.0,945.0,1149.0,1334.0,1507.0,1639.0,1815.0,1892.0
unfilled_spots,2240.0,102.0,32.0,1.0,0.0,0.0,0.0,0.0,4.0,13.0,82.0,173.0,413.0,574.0,819.0,988.0,1147.0,1369.0,1520.0,1622.0,1801.0,1934.0
unfilled_spots,2243.0,116.0,20.0,8.0,0.0,0.0,0.0,1.0,0.0,14.0,88.0,205.0,403.0,562.0,783.0,979.0,1170.0,1320.0,1499.0,1654.0,1793.0,1887.0
unfilled_spots,2226.0,107.0,38.0,3.0,0.0,0.0,0.0,0.0,4.0,21.0,81.0,200.0,383.0,586.0,760.0,985.0,1170.0,1337.0,1526.0,1640.0,1777.0,1904.0
unfilled_spots,2231.0,92.0,29.0,6.0,2.0,0.0,0.0,0.0,6.0,14.0,83.0,201.0,360.0,590.0,810.0,1029.0,1147.0,1341.0,1496.0,1663.0,1790.0,1906.0
unfilled_spots,2251.0,86.0,21.0,4.0,0.0,0.0,0.0,0.0,1.0,15.0,75.0,209.0,372.0,574.0,801.0,998.0,1167.0,1392.0,1487.0,1646.0,1774.0,1932.0
unfilled_spots,2278.0,106.0,31.0,2.0,0.0,0.0,0.0,0.0,0.0,40.0,95.0,215.0,384.0,585.0,818.0,1002.0,1205.0,1339.0,1536.0,1610.0,1767.0,1902.0
unfilled_spots,2204.0,108.0,26.0,9.0,1.0,0.0,0.0,0.0,0.0,2.0,73.0,194.0,402.0,580.0,808.0,1015.0,1164.0,1356.0,1482.0,1665.0,1807.0,1920.0
unfilled_spots,2228.0,95.0,24.0,4.0,0.0,0.0,0.0,0.0,2.0,14.0,80.0,173.0,347.0,605.0,798.0,953.0,1188.0,1330.0,1532.0,1668.0,1812.0,1904.0
unfilled_spots,2243.0,119.0,35.0,4.0,1.0,0.0,0.0,0.0,0.0,30.0,106.0,194.0,380.0,600.0,805.0,1004.0,1183.0,1322.0,1488.0,1638.0,1739.0,1910.0
reviews_per_program,215.52998776009792,215.52998776009792,215.52998776009792,215.52998776009792,215.52998776009792,215.15544675642596,207.04651162790697,159.3390452876377,104.65605875152998,84.90085679314565,90.43451652386781,98.78457772337822,107.76499388004896,116.7454100367197,125.72582619339045,134.7062423500612,143.68665850673196,152.6670746634027,161.64749082007344,170.62790697674419,179.60832313341493,188.58873929008567
reviews_per_program,215.52998776009792,215.52998776009792,215.52998776009792,215.52998776009792,215.52998776009792,215.11995104039167,206.1003671970624,160.30966952264382,106.82864137086904,84.97552019583843,90.27172582619339,98.78457772337822,107.76499388004896,116.7454100367197,125.72582619339045,134.7062423500612,143.68665850673196,152.6670746634027,161.64749082007344,170.62790697674419,179.60832313341493,188.58873929008567
reviews_per_program,215.52998776009792,215.52998776009792,215.52998776009792,215.52998776009792,215.52998776009792,215.31578947368422,205.29008567931456,160.91921664626682,104.76499388004896,85.62913096695226,90.72460220318237,98.78457772337822,107.76499388004896,116.7454100367197,125.72582619339045,134.7062423500612,143.68665850673196,152.6670746634027,161.64749082007344,170.62790697674419,179.60832313341493,188.58873929008567
reviews_per_program,215.52998776009792,215.52998776009792,215.52998776009792,215.52998776009792,215.52998776009792,215.09424724602204,205.79804161566707,160.05385556915544,102.77845777233782,86.12484700122398,89.94124847001224,98.78457772337822,107.76499388004896,116.7454100367197,125.72582619339045,134.7062423500612,143.68665850673196,152.6670746634027,161.64749082007344,170.62790697674419,179.60832313341493,188.58873929008567
reviews_per_program,215.52998776009792,215.52998776009792,215.52998776009792,215.52998776009792,215.52998776009792,214.92288861689107,206.74908200734393,159.97674418604652,103.61321909424724,86.47490820073439,89.80416156670746,98.9608323133415,107.76499388004896,116.7454100367197,125.72582619339045,134.7062423500612,143.68665850673196,152.6670746634027,161.64749082007344,170.62790697674419,179.60832313341493,188.58873929008567
reviews_per_program,215.52998776009792,215.52998776009792,215.52998776009792,215.52998776009792,215.52998776009792,215.124847001224,204.21297429620563,162.0673194614443,103.42839657282742,87.57772337821298,90.5826193390453,98.78457772337822,107.76499388004896,116.7454100367197,125.72582619339045,134.7062423500612,143.68665850673196,152.6670746634027,161.64749082007344,170.62790697674419,179.60832313341493,188.58873929008567
