Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
unmatched_applicants,2011.0,998.0,1001.0,998.0,999.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,1000.0,1029.0,1057.0,1148.0,1236.0,1325.0,1412.0,1462.0,1567.0,1628.0,1769.0,1803.0,1846.0
unmatched_applicants,2034.0,998.0,1017.0,1002.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,999.0,1006.0,1037.0,1045.0,1150.0,1222.0,1294.0,1405.0,1509.0,1571.0,1653.0,1733.0,1816.0,1867.0
unmatched_applicants,2034.0,998.0,1005.0,999.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,1029.0,1064.0,1110.0,1236.0,1283.0,1368.0,1496.0,1538.0,1674.0,1740.0,1778.0,1862.0
unmatched_applicants,2061.0,998.0,1007.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,1008.0,1044.0,1103.0,1162.0,1205.0,1328.0,1391.0,1474.0,1608.0,1661.0,1733.0,1785.0,1872.0
unmatched_applicants,2055.0,998.0,1006.0,998.0,1001.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,1003.0,1027.0,1070.0,1138.0,1240.0,1310.0,1392.0,1479.0,1560.0,1654.0,1733.0,1824.0,1859.0
unmatched_applicants,2070.0,998.0,999.0,999.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,1005.0,1040.0,1076.0,1109.0,1236.0,1330.0,1403.0,1492.0,1558.0,1621.0,1745.0,1799.0,1866.0
unmatched_applicants,2032.0,998.0,1002.0,998.0,999.0,1000.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,1004.0,1026.0,1058.0,1132.0,1227.0,1301.0,1379.0,1487.0,1587.0,1647.0,1739.0,1813.0,1893.0
unmatched_applicants,2062.0,998.0,1007.0,999.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,1005.0,1033.0,1067.0,1154.0,1234.0,1319.0,1413.0,1493.0,1605.0,1627.0,1739.0,1803.0,1884.0
unmatched_applicants,2084.0,998.0,1000.0,1000.0,1000.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,1000.0,998.0,1034.0,1101.0,1143.0,1235.0,1313.0,1413.0,1474.0,1574.0,1662.0,1726.0,1783.0,1878.0
unmatched_applicants,2071.0,998.0,1007.0,1001.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,1003.0,1010.0,1024.0,1074.0,1155.0,1234.0,1315.0,1404.0,1483.0,1577.0,1646.0,1737.0,1789.0,1881.0
