Parameter,0,1,2,3,4,5,6,7,8,9,10,11
unmatched_applicants,608.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,569.0,571.0,580.0
unmatched_applicants,606.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,563.0,568.0,577.0,583.0
unmatched_applicants,614.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,572.0,567.0,578.0
unmatched_applicants,610.0,562.0,562.0,562.0,562.0,562.0,562.0,566.0,562.0,572.0,569.0,584.0
unmatched_applicants,612.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,566.0,573.0,576.0
unmatched_applicants,620.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,563.0,566.0,568.0,579.0
unmatched_applicants,610.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,563.0,565.0,565.0,575.0
unmatched_applicants,603.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,572.0,586.0
unmatched_applicants,605.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,574.0,583.0
unmatched_applicants,613.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,564.0,570.0,564.0,585.0
unfilled_spots,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,9.0,18.0
unfilled_spots,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,15.0,21.0
unfilled_spots,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0,16.0
unfilled_spots,48.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,10.0,7.0,22.0
unfilled_spots,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,14.0
unfilled_spots,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,6.0,17.0
unfilled_spots,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,13.0
unfilled_spots,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,24.0
unfilled_spots,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,21.0
unfilled_spots,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,2.0,23.0
reviews_per_program,199.05454545454546,199.05454545454546,195.94545454545454,102.25454545454545,59.236363636363635,71.0909090909091,85.30909090909091,99.52727272727273,113.74545454545455,127.96363636363637,142.1818181818182,156.4
reviews_per_program,199.05454545454546,199.05454545454546,199.05454545454546,90.0,56.872727272727275,71.0909090909091,85.30909090909091,99.52727272727273,113.74545454545455,127.96363636363637,142.1818181818182,156.4
reviews_per_program,199.05454545454546,199.05454545454546,192.9090909090909,85.38181818181818,59.4,71.0909090909091,85.30909090909091,99.52727272727273,113.74545454545455,127.96363636363637,142.1818181818182,156.4
reviews_per_program,199.05454545454546,199.05454545454546,195.61818181818182,91.6,56.872727272727275,71.0909090909091,85.30909090909091,99.52727272727273,113.74545454545455,127.96363636363637,142.1818181818182,156.4
reviews_per_program,199.05454545454546,199.05454545454546,199.05454545454546,95.89090909090909,56.872727272727275,71.0909090909091,85.30909090909091,99.52727272727273,113.74545454545455,127.96363636363637,142.1818181818182,156.4
reviews_per_program,199.05454545454546,199.05454545454546,195.98181818181817,90.25454545454545,59.74545454545454,71.0909090909091,85.30909090909091,99.52727272727273,113.74545454545455,127.96363636363637,142.1818181818182,156.4
reviews_per_program,199.05454545454546,199.05454545454546,195.9090909090909,96.98181818181818,56.872727272727275,71.0909090909091,85.30909090909091,99.52727272727273,113.74545454545455,127.96363636363637,142.1818181818182,156.4
reviews_per_program,199.05454545454546,199.05454545454546,189.98181818181817,87.47272727272727,59.527272727272724,71.0909090909091,85.30909090909091,99.52727272727273,113.74545454545455,127.96363636363637,142.1818181818182,156.4
reviews_per_program,199.05454545454546,199.05454545454546,192.96363636363637,90.34545454545454,56.872727272727275,71.0909090909091,85.30909090909091,99.52727272727273,113.74545454545455,127.96363636363637,142.1818181818182,156.4
reviews_per_program,199.05454545454546,199.05454545454546,199.05454545454546,93.58181818181818,56.872727272727275,71.0909090909091,85.30909090909091,99.52727272727273,113.74545454545455,127.96363636363637,142.1818181818182,156.4
pct_interview_given_signal,0.0,1.0319693094629157,1.0179028132992327,0.9053708439897699,0.7026854219948849,0.5626598465473146,0.46888320545609546,0.401899890390939,0.3516624040920716,0.312588803637397,0.2813299232736573,0.2557544757033248
pct_interview_given_signal,0.0,1.0383631713554988,1.010230179028133,0.896845694799659,0.7033248081841432,0.5626598465473146,0.46888320545609546,0.401899890390939,0.3516624040920716,0.312588803637397,0.2813299232736573,0.2557544757033248
pct_interview_given_signal,0.0,1.0230179028132993,1.0115089514066495,0.9092071611253197,0.7014066496163683,0.5626598465473146,0.46888320545609546,0.401899890390939,0.3516624040920716,0.312588803637397,0.2813299232736573,0.2557544757033248
pct_interview_given_signal,0.0,1.0255754475703325,1.0153452685421995,0.9083546462063086,0.7033248081841432,0.5626598465473146,0.46888320545609546,0.401899890390939,0.3516624040920716,0.312588803637397,0.2813299232736573,0.2557544757033248
pct_interview_given_signal,0.0,1.040920716112532,1.0108695652173914,0.9053708439897699,0.7033248081841432,0.5626598465473146,0.46888320545609546,0.401899890390939,0.3516624040920716,0.312588803637397,0.2813299232736573,0.2557544757033248
pct_interview_given_signal,0.0,1.0319693094629157,1.0134271099744245,0.8947144075021313,0.7026854219948849,0.5626598465473146,0.46888320545609546,0.401899890390939,0.3516624040920716,0.312588803637397,0.2813299232736573,0.2557544757033248
pct_interview_given_signal,0.0,1.0294117647058822,1.0217391304347827,0.9100596760443308,0.7033248081841432,0.5626598465473146,0.46888320545609546,0.401899890390939,0.3516624040920716,0.312588803637397,0.2813299232736573,0.2557544757033248
pct_interview_given_signal,0.0,1.026854219948849,1.0127877237851663,0.9057971014492754,0.7026854219948849,0.5626598465473146,0.46888320545609546,0.401899890390939,0.3516624040920716,0.312588803637397,0.2813299232736573,0.2557544757033248
