Parameter,0,1,2,3,4
unmatched_applicants,3521.0,3520.0,3520.0,3520.0,3520.0
unmatched_applicants,3522.0,3520.0,3520.0,3520.0,3520.0
unmatched_applicants,3522.0,3520.0,3520.0,3520.0,3520.0
unmatched_applicants,3520.0,3520.0,3520.0,3520.0,3520.0
unmatched_applicants,3520.0,3520.0,3520.0,3520.0,3520.0
unmatched_applicants,3526.0,3520.0,3520.0,3520.0,3520.0
unmatched_applicants,3521.0,3520.0,3520.0,3520.0,3520.0
unmatched_applicants,3520.0,3520.0,3520.0,3520.0,3520.0
unmatched_applicants,3524.0,3520.0,3520.0,3520.0,3520.0
unmatched_applicants,3522.0,3520.0,3520.0,3520.0,3520.0
unfilled_spots,1.0,0.0,0.0,0.0,0.0
unfilled_spots,2.0,0.0,0.0,0.0,0.0
unfilled_spots,2.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0
unfilled_spots,6.0,0.0,0.0,0.0,0.0
unfilled_spots,1.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0
unfilled_spots,4.0,0.0,0.0,0.0,0.0
unfilled_spots,2.0,0.0,0.0,0.0,0.0
reviews_per_program,109.57627118644068,109.57627118644068,96.01694915254237,66.50847457627118,87.66101694915254
reviews_per_program,109.57627118644068,109.57627118644068,90.82203389830508,66.3135593220339,87.66101694915254
reviews_per_program,109.57627118644068,109.57627118644068,94.0,66.13983050847457,87.66101694915254
reviews_per_program,109.57627118644068,109.57627118644068,92.4322033898305,66.85593220338983,87.66101694915254
reviews_per_program,109.57627118644068,109.57627118644068,94.72881355932203,66.09745762711864,87.66101694915254
reviews_per_program,109.57627118644068,109.57627118644068,94.39830508474576,66.36016949152543,87.66101694915254
reviews_per_program,109.57627118644068,109.57627118644068,91.11864406779661,66.28389830508475,87.66101694915254
reviews_per_program,109.57627118644068,109.57627118644068,94.45762711864407,66.29237288135593,87.66101694915254
reviews_per_program,109.57627118644068,109.57627118644068,94.89830508474576,66.07203389830508,87.66101694915254
reviews_per_program,109.57627118644068,109.57627118644068,95.0042372881356,65.7457627118644,87.66101694915254
pct_interview_given_signal,0.0,1.0046403712296983,0.9837587006960556,0.7442639855632895,0.5589713843774169
pct_interview_given_signal,0.0,1.0048337200309359,0.9837587006960556,0.7449729311678268,0.5589713843774169
pct_interview_given_signal,0.0,1.0046403712296983,0.9789249806651199,0.7449084815674143,0.5589713843774169
pct_interview_given_signal,0.0,1.005413766434648,0.9810518174787316,0.7434261407579273,0.5589713843774169
pct_interview_given_signal,0.0,1.0050270688321732,0.9800850734725445,0.7448440319670018,0.5589713843774169
pct_interview_given_signal,0.0,1.0052204176334107,0.9776682134570766,0.7445862335653519,0.5589713843774169
pct_interview_given_signal,0.0,1.0046403712296983,0.9790216550657386,0.7447795823665894,0.5589713843774169
pct_interview_given_signal,0.0,1.005413766434648,0.9826952822892498,0.7445217839649394,0.5589713843774169
pct_interview_given_signal,0.0,1.005413766434648,0.9811484918793504,0.7451018303686517,0.5589713843774169
pct_interview_given_signal,0.0,1.0050270688321732,0.9815351894818252,0.7452951791698892,0.5589713843774169
pct_interview_given_nosignal,0.4471771075019335,0.30781129156999226,0.0894560453725187,0.0015467904098994587,0.0
pct_interview_given_nosignal,0.4471771075019335,0.30776295436968293,0.0894560453725187,0.0004833720030935808,0.0
pct_interview_given_nosignal,0.4471771075019335,0.30781129156999226,0.09267852539314256,0.000580046403712297,0.0
pct_interview_given_nosignal,0.4471771075019335,0.3076179427687548,0.09126063418406806,0.002803557617942769,0.0
pct_interview_given_nosignal,0.4471771075019335,0.30771461716937354,0.09190513018819284,0.0006767208043310132,0.0
pct_interview_given_nosignal,0.4471771075019335,0.3076662799690642,0.09351637019850477,0.0010634184068058778,0.0
pct_interview_given_nosignal,0.4471771075019335,0.30781129156999226,0.09261407579273008,0.0007733952049497294,0.0
pct_interview_given_nosignal,0.4471771075019335,0.3076179427687548,0.09016499097705594,0.001160092807424594,0.0
