Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
unmatched_applicants,2493.0,998.0,1013.0,1012.0,1003.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,1042.0,1091.0,1161.0,1272.0,1377.0,1446.0,1590.0,1684.0,1807.0,1877.0,1933.0,2005.0,2093.0,2155.0,2247.0,2285.0,2325.0,2375.0
unmatched_applicants,2520.0,998.0,1012.0,1002.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,1002.0,1027.0,1068.0,1211.0,1279.0,1375.0,1463.0,1578.0,1727.0,1784.0,1873.0,1940.0,2007.0,2119.0,2165.0,2238.0,2247.0,2315.0,2371.0
unmatched_applicants,2495.0,998.0,1018.0,1002.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,1003.0,1037.0,1077.0,1189.0,1277.0,1383.0,1479.0,1598.0,1696.0,1749.0,1872.0,1944.0,1982.0,2070.0,2150.0,2202.0,2262.0,2347.0,2398.0
unmatched_applicants,2507.0,998.0,1005.0,1002.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,1002.0,1030.0,1105.0,1181.0,1275.0,1389.0,1464.0,1611.0,1664.0,1751.0,1858.0,1968.0,2006.0,2108.0,2158.0,2219.0,2255.0,2343.0,2382.0
unmatched_applicants,2508.0,998.0,1015.0,1004.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,1035.0,1087.0,1199.0,1271.0,1381.0,1503.0,1576.0,1696.0,1775.0,1853.0,1980.0,2037.0,2108.0,2166.0,2223.0,2271.0,2338.0,2376.0
unmatched_applicants,2505.0,998.0,1002.0,1001.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,1000.0,1023.0,1086.0,1174.0,1264.0,1381.0,1482.0,1649.0,1666.0,1815.0,1878.0,1942.0,2011.0,2116.0,2154.0,2204.0,2289.0,2320.0,2350.0
unmatched_applicants,2527.0,998.0,1002.0,1004.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,1000.0,1016.0,1032.0,1114.0,1193.0,1285.0,1426.0,1476.0,1589.0,1714.0,1809.0,1886.0,1942.0,2025.0,2103.0,2134.0,2216.0,2281.0,2328.0,2369.0
unmatched_applicants,2521.0,999.0,999.0,1001.0,1001.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,1003.0,1002.0,1027.0,1081.0,1168.0,1246.0,1395.0,1465.0,1615.0,1706.0,1769.0,1852.0,1957.0,2036.0,2097.0,2165.0,2211.0,2249.0,2317.0,2353.0
unmatched_applicants,2522.0,998.0,1022.0,1002.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,1005.0,1044.0,1083.0,1145.0,1281.0,1361.0,1477.0,1631.0,1705.0,1782.0,1851.0,1952.0,2012.0,2071.0,2150.0,2219.0,2251.0,2344.0,2363.0
unmatched_applicants,2519.0,998.0,1014.0,1002.0,1003.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,999.0,1017.0,1067.0,1191.0,1276.0,1415.0,1479.0,1578.0,1647.0,1792.0,1890.0,1937.0,2030.0,2120.0,2156.0,2243.0,2267.0,2316.0,2372.0
