Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
unmatched_applicants,1943.0,1260.0,1264.0,1260.0,1259.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1259.0,1270.0,1295.0,1339.0,1381.0,1456.0,1502.0,1601.0,1653.0,1704.0,1765.0
unmatched_applicants,1944.0,1259.0,1260.0,1259.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1262.0,1271.0,1288.0,1342.0,1381.0,1443.0,1531.0,1584.0,1646.0,1715.0,1806.0
unmatched_applicants,1929.0,1264.0,1261.0,1259.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1259.0,1264.0,1304.0,1367.0,1378.0,1458.0,1527.0,1593.0,1672.0,1724.0,1778.0
unmatched_applicants,1933.0,1269.0,1261.0,1261.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1265.0,1270.0,1279.0,1323.0,1392.0,1452.0,1500.0,1589.0,1643.0,1706.0,1791.0
unmatched_applicants,1944.0,1261.0,1259.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1271.0,1291.0,1335.0,1371.0,1445.0,1495.0,1582.0,1641.0,1722.0,1794.0
unmatched_applicants,1927.0,1264.0,1260.0,1259.0,1259.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1264.0,1263.0,1293.0,1324.0,1402.0,1439.0,1529.0,1593.0,1674.0,1706.0,1744.0
unmatched_applicants,1928.0,1260.0,1259.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1263.0,1296.0,1327.0,1400.0,1443.0,1534.0,1583.0,1660.0,1731.0,1765.0
unmatched_applicants,1935.0,1263.0,1264.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1269.0,1265.0,1309.0,1342.0,1391.0,1440.0,1542.0,1597.0,1666.0,1721.0,1788.0
unmatched_applicants,1938.0,1262.0,1264.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1260.0,1272.0,1291.0,1329.0,1410.0,1462.0,1522.0,1575.0,1641.0,1726.0,1764.0
unmatched_applicants,1940.0,1260.0,1262.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1266.0,1263.0,1267.0,1309.0,1343.0,1399.0,1493.0,1503.0,1583.0,1646.0,1717.0,1790.0
unfilled_spots,685.0,2.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,37.0,81.0,123.0,198.0,244.0,343.0,395.0,446.0,507.0
