Parameter,0,1,2,3,4
unmatched_applicants,676.0,676.0,676.0,676.0,677.0
unmatched_applicants,676.0,676.0,676.0,676.0,676.0
unmatched_applicants,676.0,676.0,676.0,676.0,676.0
unmatched_applicants,676.0,676.0,676.0,676.0,676.0
unmatched_applicants,676.0,676.0,676.0,676.0,676.0
unmatched_applicants,676.0,676.0,676.0,676.0,676.0
unmatched_applicants,676.0,676.0,676.0,676.0,676.0
unmatched_applicants,676.0,676.0,676.0,676.0,676.0
unmatched_applicants,676.0,676.0,676.0,676.0,676.0
unmatched_applicants,676.0,676.0,676.0,676.0,676.0
unfilled_spots,0.0,0.0,0.0,0.0,1.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0
reviews_per_program,43.74915254237288,43.74915254237288,43.74915254237288,43.74915254237288,43.74915254237288
reviews_per_program,43.74915254237288,43.74915254237288,43.74915254237288,43.74915254237288,43.74915254237288
reviews_per_program,43.74915254237288,43.74915254237288,43.74915254237288,43.74915254237288,43.74915254237288
reviews_per_program,43.74915254237288,43.74915254237288,43.74915254237288,43.74915254237288,43.74915254237288
reviews_per_program,43.74915254237288,43.74915254237288,43.74915254237288,43.74915254237288,43.74915254237288
reviews_per_program,43.74915254237288,43.74915254237288,43.74915254237288,43.74915254237288,43.74915254237288
reviews_per_program,43.74915254237288,43.74915254237288,43.74915254237288,43.74915254237288,43.74915254237288
reviews_per_program,43.74915254237288,43.74915254237288,43.74915254237288,43.74915254237288,43.74915254237288
reviews_per_program,43.74915254237288,43.74915254237288,43.74915254237288,43.74915254237288,43.74915254237288
reviews_per_program,43.74915254237288,43.74915254237288,43.74915254237288,43.74915254237288,43.74915254237288
pct_interview_given_signal,0.0,1.01348210134821,1.0137145513714552,1.00883310088331,1.00511390051139
pct_interview_given_signal,0.0,1.01906090190609,1.01348210134821,1.0106927010692701,1.006276150627615
pct_interview_given_signal,0.0,1.0218503021850303,1.011390051139005,1.0119324345265768,1.0066248256624826
pct_interview_given_signal,0.0,1.0139470013947,1.0127847512784751,1.0080582674724934,1.005811250581125
pct_interview_given_signal,0.0,1.0162715016271502,1.0095304509530452,1.00836820083682,1.0074384007438402
pct_interview_given_signal,0.0,1.01441190144119,1.012319851231985,1.0099178676584535,1.0066248256624826
pct_interview_given_signal,0.0,1.0172013017201302,1.01348210134821,1.0108476677514335,1.0073221757322175
pct_interview_given_signal,0.0,1.0116225011622502,1.01348210134821,1.0110026344335967,1.00557880055788
pct_interview_given_signal,0.0,1.0176662017666203,1.0158066015806602,1.0091430342476368,1.007205950720595
pct_interview_given_signal,0.0,1.0227801022780103,1.016039051603905,1.0082132341546568,1.005346350534635
pct_interview_given_nosignal,1.0,0.997303579730358,0.9931427243142724,0.9911668991166899,0.9897721989772199
pct_interview_given_nosignal,1.0,0.996187819618782,0.993258949325895,0.9893072989307299,0.9872152487215249
pct_interview_given_nosignal,1.0,0.995629939562994,0.9943049744304975,0.9880675654734232,0.9867503486750349
pct_interview_given_nosignal,1.0,0.99721059972106,0.9936076243607624,0.9919417325275066,0.9883774988377498
pct_interview_given_nosignal,1.0,0.9967456996745699,0.9952347745234774,0.9916317991631799,0.9851231985123199
pct_interview_given_nosignal,1.0,0.9971176197117619,0.9938400743840075,0.9900821323415465,0.9867503486750349
pct_interview_given_nosignal,1.0,0.996559739655974,0.993258949325895,0.9891523322485666,0.9853556485355649
pct_interview_given_nosignal,1.0,0.99767549976755,0.993258949325895,0.9889973655664033,0.9888423988842399
pct_interview_given_nosignal,1.0,0.996466759646676,0.9920966992096699,0.9908569657523633,0.9855880985588099
pct_interview_given_nosignal,1.0,0.995443979544398,0.9919804741980475,0.9917867658453432,0.9893072989307299
pct_interview_given_application,1.0,1.0,1.0,1.0,1.0
pct_interview_given_application,1.0,1.0,1.0,1.0,0.9999225166589183
pct_interview_given_application,1.0,1.0,1.0,1.0,1.0
pct_interview_given_application,1.0,1.0,1.0,1.0,1.0
pct_interview_given_application,1.0,1.0,1.0,1.0,1.0
pct_interview_given_application,1.0,1.0,1.0,1.0,1.0
pct_interview_given_application,1.0,1.0,1.0,1.0,1.0
pct_interview_given_application,1.0,1.0,1.0,1.0,1.0
pct_interview_given_application,1.0,1.0,1.0,1.0,1.0
pct_interview_given_application,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9498305084745763,0.9911864406779661,0.9986440677966102,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9498305084745763,0.9877966101694915,0.9986440677966102,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9586440677966102,0.9857627118644068,0.9986440677966102,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9484745762711865,0.9891525423728813,0.9966101694915255,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9423728813559322,0.9925423728813559,0.9979661016949153,0.9993220338983051
pct_of_app_match_via_signal_given_matched,0.0,0.9552542372881356,0.9877966101694915,0.9959322033898305,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9450847457627118,0.9850847457627119,0.9966101694915255,0.9986440677966102
pct_of_app_match_via_signal_given_matched,0.0,0.9477966101694916,0.9891525423728813,0.9952542372881356,0.9993220338983051
pct_of_app_match_via_signal_given_matched,0.0,0.9566101694915254,0.9877966101694915,0.9966101694915255,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9613559322033899,0.9898305084745763,0.9986440677966102,0.9993220338983051
