Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
unmatched_applicants,1361.0,734.0,729.0,726.0,727.0,735.0,785.0,834.0,899.0,945.0,971.0,1021.0,1075.0,1084.0,1130.0,1140.0,1175.0,1194.0,1225.0,1229.0,1246.0,1268.0,1270.0,1290.0,1288.0,1308.0,1318.0,1322.0,1333.0
unmatched_applicants,1360.0,737.0,727.0,727.0,729.0,747.0,785.0,836.0,876.0,932.0,980.0,1024.0,1070.0,1106.0,1125.0,1152.0,1176.0,1196.0,1216.0,1232.0,1240.0,1251.0,1270.0,1294.0,1305.0,1317.0,1316.0,1319.0,1336.0
unmatched_applicants,1357.0,731.0,727.0,726.0,726.0,744.0,782.0,835.0,886.0,937.0,977.0,1036.0,1062.0,1088.0,1126.0,1158.0,1186.0,1194.0,1218.0,1229.0,1249.0,1257.0,1273.0,1287.0,1307.0,1309.0,1321.0,1324.0,1335.0
unmatched_applicants,1361.0,728.0,729.0,726.0,730.0,740.0,782.0,829.0,889.0,932.0,985.0,1038.0,1059.0,1098.0,1119.0,1146.0,1185.0,1210.0,1209.0,1220.0,1253.0,1262.0,1268.0,1276.0,1293.0,1303.0,1320.0,1332.0,1337.0
unmatched_applicants,1364.0,736.0,727.0,726.0,728.0,740.0,781.0,839.0,873.0,943.0,969.0,1018.0,1057.0,1092.0,1124.0,1157.0,1166.0,1196.0,1223.0,1233.0,1252.0,1260.0,1279.0,1294.0,1298.0,1325.0,1317.0,1327.0,1328.0
unmatched_applicants,1355.0,735.0,726.0,726.0,728.0,742.0,777.0,838.0,895.0,933.0,980.0,1021.0,1074.0,1089.0,1128.0,1151.0,1172.0,1196.0,1214.0,1241.0,1247.0,1258.0,1271.0,1295.0,1299.0,1311.0,1321.0,1323.0,1329.0
unmatched_applicants,1366.0,729.0,727.0,726.0,728.0,747.0,777.0,815.0,886.0,947.0,988.0,1011.0,1061.0,1102.0,1121.0,1147.0,1180.0,1197.0,1214.0,1235.0,1254.0,1261.0,1276.0,1286.0,1301.0,1307.0,1325.0,1331.0,1342.0
unmatched_applicants,1357.0,737.0,727.0,726.0,728.0,742.0,772.0,822.0,889.0,922.0,990.0,1026.0,1063.0,1104.0,1128.0,1149.0,1182.0,1189.0,1205.0,1232.0,1251.0,1269.0,1277.0,1285.0,1295.0,1303.0,1313.0,1335.0,1337.0
unmatched_applicants,1360.0,733.0,728.0,727.0,731.0,739.0,779.0,830.0,880.0,943.0,980.0,1022.0,1048.0,1080.0,1134.0,1138.0,1167.0,1199.0,1217.0,1228.0,1234.0,1251.0,1279.0,1283.0,1300.0,1314.0,1320.0,1337.0,1333.0
unmatched_applicants,1356.0,736.0,727.0,726.0,728.0,737.0,769.0,835.0,872.0,951.0,980.0,1021.0,1073.0,1092.0,1128.0,1145.0,1197.0,1189.0,1205.0,1227.0,1259.0,1256.0,1275.0,1289.0,1301.0,1308.0,1319.0,1331.0,1337.0
unfilled_spots,635.0,8.0,3.0,0.0,1.0,9.0,59.0,108.0,173.0,219.0,245.0,295.0,349.0,358.0,404.0,414.0,449.0,468.0,499.0,503.0,520.0,542.0,544.0,564.0,562.0,582.0,592.0,596.0,607.0
unfilled_spots,634.0,11.0,1.0,1.0,3.0,21.0,59.0,110.0,150.0,206.0,254.0,298.0,344.0,380.0,399.0,426.0,450.0,470.0,490.0,506.0,514.0,525.0,544.0,568.0,579.0,591.0,590.0,593.0,610.0
unfilled_spots,631.0,5.0,1.0,0.0,0.0,18.0,56.0,109.0,160.0,211.0,251.0,310.0,336.0,362.0,400.0,432.0,460.0,468.0,492.0,503.0,523.0,531.0,547.0,561.0,581.0,583.0,595.0,598.0,609.0
unfilled_spots,635.0,2.0,3.0,0.0,4.0,14.0,56.0,103.0,163.0,206.0,259.0,312.0,333.0,372.0,393.0,420.0,459.0,484.0,483.0,494.0,527.0,536.0,542.0,550.0,567.0,577.0,594.0,606.0,611.0
unfilled_spots,638.0,10.0,1.0,0.0,2.0,14.0,55.0,113.0,147.0,217.0,243.0,292.0,331.0,366.0,398.0,431.0,440.0,470.0,497.0,507.0,526.0,534.0,553.0,568.0,572.0,599.0,591.0,601.0,602.0
unfilled_spots,629.0,9.0,0.0,0.0,2.0,16.0,51.0,112.0,169.0,207.0,254.0,295.0,348.0,363.0,402.0,425.0,446.0,470.0,488.0,515.0,521.0,532.0,545.0,569.0,573.0,585.0,595.0,597.0,603.0
