Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
unmatched_applicants,3181.0,1019.0,1011.0,1001.0,1003.0,998.0,1023.0,1145.0,1347.0,1512.0,1708.0,1891.0,2036.0,2165.0,2308.0,2412.0,2488.0,2574.0,2655.0,2727.0,2775.0,2798.0,2886.0,2907.0,2941.0,2982.0,3039.0,3060.0,3081.0
unmatched_applicants,3171.0,1007.0,1022.0,1003.0,998.0,999.0,1016.0,1154.0,1344.0,1513.0,1731.0,1903.0,2011.0,2172.0,2304.0,2395.0,2467.0,2581.0,2634.0,2704.0,2781.0,2816.0,2878.0,2936.0,2970.0,2999.0,3034.0,3076.0,3098.0
unmatched_applicants,3169.0,1027.0,1018.0,1000.0,998.0,998.0,1011.0,1154.0,1332.0,1539.0,1741.0,1889.0,2039.0,2170.0,2253.0,2389.0,2494.0,2529.0,2643.0,2710.0,2763.0,2821.0,2851.0,2901.0,2952.0,2997.0,3024.0,3052.0,3101.0
unmatched_applicants,3167.0,1031.0,1006.0,1011.0,999.0,998.0,1008.0,1110.0,1353.0,1550.0,1706.0,1855.0,1999.0,2196.0,2333.0,2365.0,2462.0,2554.0,2651.0,2699.0,2765.0,2819.0,2873.0,2925.0,2972.0,3002.0,3019.0,3075.0,3091.0
unmatched_applicants,3188.0,1006.0,1017.0,998.0,1003.0,998.0,1019.0,1136.0,1363.0,1489.0,1697.0,1894.0,2043.0,2184.0,2298.0,2397.0,2476.0,2575.0,2656.0,2697.0,2803.0,2819.0,2882.0,2920.0,2936.0,3011.0,3027.0,3065.0,3112.0
unmatched_applicants,3177.0,1028.0,1017.0,1008.0,1002.0,998.0,1018.0,1136.0,1317.0,1491.0,1714.0,1890.0,2033.0,2197.0,2247.0,2389.0,2459.0,2546.0,2608.0,2681.0,2768.0,2832.0,2866.0,2917.0,2973.0,3002.0,3036.0,3072.0,3093.0
unmatched_applicants,3191.0,1022.0,1016.0,998.0,998.0,998.0,1038.0,1158.0,1339.0,1542.0,1736.0,1888.0,2032.0,2150.0,2246.0,2379.0,2496.0,2546.0,2642.0,2701.0,2779.0,2817.0,2860.0,2928.0,2952.0,2996.0,3016.0,3054.0,3089.0
unmatched_applicants,3168.0,1034.0,1019.0,1006.0,998.0,1003.0,1028.0,1154.0,1346.0,1550.0,1740.0,1911.0,2025.0,2151.0,2302.0,2389.0,2483.0,2573.0,2642.0,2707.0,2771.0,2804.0,2870.0,2895.0,2960.0,2999.0,3041.0,3062.0,3102.0
unmatched_applicants,3179.0,1017.0,1020.0,1002.0,998.0,999.0,1030.0,1146.0,1343.0,1508.0,1740.0,1904.0,2033.0,2183.0,2270.0,2388.0,2479.0,2591.0,2649.0,2725.0,2769.0,2827.0,2860.0,2939.0,2955.0,3001.0,3028.0,3056.0,3114.0
unmatched_applicants,3173.0,1014.0,1029.0,1001.0,998.0,1002.0,1028.0,1174.0,1311.0,1577.0,1717.0,1922.0,2046.0,2174.0,2287.0,2357.0,2463.0,2558.0,2628.0,2689.0,2771.0,2850.0,2875.0,2922.0,2966.0,2998.0,3030.0,3078.0,3095.0
unfilled_spots,2183.0,21.0,13.0,3.0,5.0,0.0,25.0,147.0,349.0,514.0,710.0,893.0,1038.0,1167.0,1310.0,1414.0,1490.0,1576.0,1657.0,1729.0,1777.0,1800.0,1888.0,1909.0,1943.0,1984.0,2041.0,2062.0,2083.0
unfilled_spots,2173.0,9.0,24.0,5.0,0.0,1.0,18.0,156.0,346.0,515.0,733.0,905.0,1013.0,1174.0,1306.0,1397.0,1469.0,1583.0,1636.0,1706.0,1783.0,1818.0,1880.0,1938.0,1972.0,2001.0,2036.0,2078.0,2100.0
unfilled_spots,2171.0,29.0,20.0,2.0,0.0,0.0,13.0,156.0,334.0,541.0,743.0,891.0,1041.0,1172.0,1255.0,1391.0,1496.0,1531.0,1645.0,1712.0,1765.0,1823.0,1853.0,1903.0,1954.0,1999.0,2026.0,2054.0,2103.0
unfilled_spots,2169.0,33.0,8.0,13.0,1.0,0.0,10.0,112.0,355.0,552.0,708.0,857.0,1001.0,1198.0,1335.0,1367.0,1464.0,1556.0,1653.0,1701.0,1767.0,1821.0,1875.0,1927.0,1974.0,2004.0,2021.0,2077.0,2093.0
unfilled_spots,2190.0,8.0,19.0,0.0,5.0,0.0,21.0,138.0,365.0,491.0,699.0,896.0,1045.0,1186.0,1300.0,1399.0,1478.0,1577.0,1658.0,1699.0,1805.0,1821.0,1884.0,1922.0,1938.0,2013.0,2029.0,2067.0,2114.0
unfilled_spots,2179.0,30.0,19.0,10.0,4.0,0.0,20.0,138.0,319.0,493.0,716.0,892.0,1035.0,1199.0,1249.0,1391.0,1461.0,1548.0,1610.0,1683.0,1770.0,1834.0,1868.0,1919.0,1975.0,2004.0,2038.0,2074.0,2095.0
unfilled_spots,2193.0,24.0,18.0,0.0,0.0,0.0,40.0,160.0,341.0,544.0,738.0,890.0,1034.0,1152.0,1248.0,1381.0,1498.0,1548.0,1644.0,1703.0,1781.0,1819.0,1862.0,1930.0,1954.0,1998.0,2018.0,2056.0,2091.0
unfilled_spots,2170.0,36.0,21.0,8.0,0.0,5.0,30.0,156.0,348.0,552.0,742.0,913.0,1027.0,1153.0,1304.0,1391.0,1485.0,1575.0,1644.0,1709.0,1773.0,1806.0,1872.0,1897.0,1962.0,2001.0,2043.0,2064.0,2104.0
unfilled_spots,2181.0,19.0,22.0,4.0,0.0,1.0,32.0,148.0,345.0,510.0,742.0,906.0,1035.0,1185.0,1272.0,1390.0,1481.0,1593.0,1651.0,1727.0,1771.0,1829.0,1862.0,1941.0,1957.0,2003.0,2030.0,2058.0,2116.0
unfilled_spots,2175.0,16.0,31.0,3.0,0.0,4.0,30.0,176.0,313.0,579.0,719.0,924.0,1048.0,1176.0,1289.0,1359.0,1465.0,1560.0,1630.0,1691.0,1773.0,1852.0,1877.0,1924.0,1968.0,2000.0,2032.0,2080.0,2097.0
reviews_per_program,495.752,495.752,495.752,495.752,492.372,349.852,143.972,115.016,127.936,143.928,159.92,175.912,191.904,207.896,223.888,239.88,255.872,271.864,287.856,303.848,319.84,335.832,351.824,367.816,383.808,399.8,415.792,431.784,447.776
reviews_per_program,495.752,495.752,495.752,495.752,493.98,349.54,129.54,115.036,127.936,143.928,159.92,175.912,191.904,207.896,223.888,239.88,255.872,271.864,287.856,303.848,319.84,335.832,351.824,367.816,383.808,399.8,415.792,431.784,447.776
reviews_per_program,495.752,495.752,495.752,495.752,487.148,365.332,135.348,113.536,127.936,143.928,159.92,175.912,191.904,207.896,223.888,239.88,255.872,271.864,287.856,303.848,319.84,335.832,351.824,367.816,383.808,399.8,415.792,431.784,447.776
reviews_per_program,495.752,495.752,495.752,495.752,492.292,359.452,130.424,115.08,127.936,143.928,159.92,175.912,191.904,207.896,223.888,239.88,255.872,271.864,287.856,303.848,319.84,335.832,351.824,367.816,383.808,399.8,415.792,431.784,447.776
reviews_per_program,495.752,495.752,495.752,495.752,490.316,354.636,130.804,111.944,127.936,143.928,159.92,175.912,191.904,207.896,223.888,239.88,255.872,271.864,287.856,303.848,319.84,335.832,351.824,367.816,383.808,399.8,415.792,431.784,447.776
reviews_per_program,495.752,495.752,495.752,495.752,488.784,360.772,136.72,113.5,127.936,143.928,159.92,175.912,191.904,207.896,223.888,239.88,255.872,271.864,287.856,303.848,319.84,335.832,351.824,367.816,383.808,399.8,415.792,431.784,447.776
reviews_per_program,495.752,495.752,495.752,495.752,492.48,364.388,142.532,111.944,127.936,143.928,159.92,175.912,191.904,207.896,223.888,239.88,255.872,271.864,287.856,303.848,319.84,335.832,351.824,367.816,383.808,399.8,415.792,431.784,447.776
reviews_per_program,495.752,495.752,495.752,495.752,495.752,348.436,129.52,114.836,127.936,143.928,159.92,175.912,191.904,207.896,223.888,239.88,255.872,271.864,287.856,303.848,319.84,335.832,351.824,367.816,383.808,399.8,415.792,431.784,447.776
reviews_per_program,495.752,495.752,495.752,495.752,490.416,361.024,136.012,114.912,127.936,143.928,159.92,175.912,191.904,207.896,223.888,239.88,255.872,271.864,287.856,303.848,319.84,335.832,351.824,367.816,383.808,399.8,415.792,431.784,447.776
reviews_per_program,495.752,495.752,495.752,495.752,494.144,363.124,136.184,111.944,127.936,143.928,159.92,175.912,191.904,207.896,223.888,239.88,255.872,271.864,287.856,303.848,319.84,335.832,351.824,367.816,383.808,399.8,415.792,431.784,447.776
