Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
unmatched_applicants,2227.0,1798.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1800.0,1813.0,1818.0,1869.0,1904.0,1963.0,2031.0,2061.0
unmatched_applicants,2206.0,1798.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1801.0,1801.0,1829.0,1864.0,1922.0,1981.0,2008.0,2055.0
unmatched_applicants,2246.0,1798.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1799.0,1800.0,1813.0,1819.0,1867.0,1895.0,1959.0,2018.0,2076.0
unmatched_applicants,2239.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1808.0,1827.0,1860.0,1912.0,1984.0,2005.0,2081.0
unmatched_applicants,2225.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1811.0,1822.0,1867.0,1932.0,1963.0,2006.0,2081.0
unmatched_applicants,2199.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1799.0,1807.0,1828.0,1860.0,1920.0,1972.0,2006.0,2087.0
unmatched_applicants,2238.0,1798.0,1798.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1803.0,1805.0,1819.0,1860.0,1914.0,1953.0,2036.0,2081.0
unmatched_applicants,2211.0,1797.0,1798.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1803.0,1804.0,1833.0,1870.0,1910.0,1956.0,2026.0,2070.0
unmatched_applicants,2221.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1808.0,1838.0,1860.0,1906.0,1962.0,2011.0,2055.0
unmatched_applicants,2220.0,1798.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1808.0,1833.0,1877.0,1917.0,1979.0,2018.0,2072.0
unfilled_spots,430.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,21.0,72.0,107.0,166.0,234.0,264.0
unfilled_spots,409.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,32.0,67.0,125.0,184.0,211.0,258.0
unfilled_spots,449.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,16.0,22.0,70.0,98.0,162.0,221.0,279.0
unfilled_spots,442.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,30.0,63.0,115.0,187.0,208.0,284.0
unfilled_spots,428.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,25.0,70.0,135.0,166.0,209.0,284.0
unfilled_spots,402.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,31.0,63.0,123.0,175.0,209.0,290.0
unfilled_spots,441.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,22.0,63.0,117.0,156.0,239.0,284.0
unfilled_spots,414.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,36.0,73.0,113.0,159.0,229.0,273.0
unfilled_spots,424.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,41.0,63.0,109.0,165.0,214.0,258.0
unfilled_spots,423.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,36.0,80.0,120.0,182.0,221.0,275.0
reviews_per_program,166.56498673740052,166.56498673740052,166.56498673740052,166.56498673740052,164.53315649867375,129.0318302387268,77.78514588859416,64.90450928381964,70.342175066313,78.89920424403184,87.6657824933687,96.43236074270557,105.19893899204244,113.96551724137932,122.73209549071618,131.49867374005305,140.26525198938992
reviews_per_program,166.56498673740052,166.56498673740052,166.56498673740052,166.56498673740052,163.81697612732094,132.315649867374,76.61273209549071,67.58885941644563,70.13262599469496,78.89920424403184,87.6657824933687,96.43236074270557,105.19893899204244,113.96551724137932,122.73209549071618,131.49867374005305,140.26525198938992
reviews_per_program,166.56498673740052,166.56498673740052,166.56498673740052,166.56498673740052,163.41114058355438,132.6604774535809,79.76392572944297,64.38461538461539,70.41644562334217,78.89920424403184,87.6657824933687,96.43236074270557,105.19893899204244,113.96551724137932,122.73209549071618,131.49867374005305,140.26525198938992
reviews_per_program,166.56498673740052,166.56498673740052,166.56498673740052,166.56498673740052,164.17771883289126,134.6021220159151,78.48010610079575,64.03713527851458,70.39257294429709,78.89920424403184,87.6657824933687,96.43236074270557,105.19893899204244,113.96551724137932,122.73209549071618,131.49867374005305,140.26525198938992
reviews_per_program,166.56498673740052,166.56498673740052,166.56498673740052,166.56498673740052,164.40318302387269,133.19363395225463,79.63660477453581,64.9867374005305,70.13262599469496,78.89920424403184,87.6657824933687,96.43236074270557,105.19893899204244,113.96551724137932,122.73209549071618,131.49867374005305,140.26525198938992
reviews_per_program,166.56498673740052,166.56498673740052,166.56498673740052,166.56498673740052,165.20159151193633,137.10875331564986,79.18302387267904,64.46419098143237,70.35809018567639,78.89920424403184,87.6657824933687,96.43236074270557,105.19893899204244,113.96551724137932,122.73209549071618,131.49867374005305,140.26525198938992
reviews_per_program,166.56498673740052,166.56498673740052,166.56498673740052,166.56498673740052,165.14588859416446,133.3872679045093,79.72679045092838,63.790450928381965,70.13262599469496,78.89920424403184,87.6657824933687,96.43236074270557,105.19893899204244,113.96551724137932,122.73209549071618,131.49867374005305,140.26525198938992
reviews_per_program,166.56498673740052,166.56498673740052,166.56498673740052,166.56498673740052,164.15119363395226,134.50132625994695,81.95225464190982,64.70026525198939,70.13262599469496,78.89920424403184,87.6657824933687,96.43236074270557,105.19893899204244,113.96551724137932,122.73209549071618,131.49867374005305,140.26525198938992
reviews_per_program,166.56498673740052,166.56498673740052,166.56498673740052,166.56498673740052,163.16710875331566,133.11140583554376,84.53315649867373,66.37665782493369,70.61538461538461,78.89920424403184,87.6657824933687,96.43236074270557,105.19893899204244,113.96551724137932,122.73209549071618,131.49867374005305,140.26525198938992
reviews_per_program,166.56498673740052,166.56498673740052,166.56498673740052,166.56498673740052,163.51193633952255,130.6392572944297,82.03448275862068,66.24137931034483,70.13262599469496,78.89920424403184,87.6657824933687,96.43236074270557,105.19893899204244,113.96551724137932,122.73209549071618,131.49867374005305,140.26525198938992
pct_interview_given_signal,0.0,1.0105900151285931,1.0078668683812406,1.0063540090771559,1.0023449319213313,0.9771860816944025,0.8949571356530509,0.7800734817376269,0.6843797276853253,0.6083711548159354,0.5475340393343419,0.49775821757667443,0.4562783661119516,0.4211800302571861,0.3910957423816728,0.3650226928895613,0.3422087745839637
pct_interview_given_signal,0.0,1.0114977307110438,1.0078668683812406,1.0063540090771559,1.0024205748865356,0.9764599092284417,0.8930408472012102,0.779295439809812,0.6844175491679274,0.6083711548159354,0.5475340393343419,0.49775821757667443,0.4562783661119516,0.4211800302571861,0.3910957423816728,0.3650226928895613,0.3422087745839637
pct_interview_given_signal,0.0,1.0114977307110438,1.0092284417549169,1.0075642965204237,1.0024205748865356,0.9776096822995461,0.8916288451840646,0.7805057272530798,0.6843419062027232,0.6083711548159354,0.5475340393343419,0.49775821757667443,0.4562783661119516,0.4211800302571861,0.3910957423816728,0.3650226928895613,0.3422087745839637
pct_interview_given_signal,0.0,1.0096822995461423,1.0095310136157338,1.005446293494705,1.0020423600605144,0.978517397881997,0.8940998487140696,0.7806786254592608,0.6843797276853253,0.6083711548159354,0.5475340393343419,0.49775821757667443,0.4562783661119516,0.4211800302571861,0.3910957423816728,0.3650226928895613,0.3422087745839637
pct_interview_given_signal,0.0,1.0099848714069593,1.0089258698941,1.0072617246596067,1.0035552193645991,0.9775491679273828,0.8929399899142713,0.7798573589799006,0.6844175491679274,0.6083711548159354,0.5475340393343419,0.49775821757667443,0.4562783661119516,0.4211800302571861,0.3910957423816728,0.3650226928895613,0.3422087745839637
pct_interview_given_signal,0.0,1.0142208774583963,1.0089258698941,1.0071608673726677,1.003479576399395,0.9769440242057489,0.8930408472012102,0.7806354009077155,0.6843797276853253,0.6083711548159354,0.5475340393343419,0.49775821757667443,0.4562783661119516,0.4211800302571861,0.3910957423816728,0.3650226928895613,0.3422087745839637
pct_interview_given_signal,0.0,1.01089258698941,1.0089258698941,1.005849722642461,1.0031013615733737,0.9790620272314675,0.8907715582450833,0.7816727901448023,0.6844175491679274,0.6083711548159354,0.5475340393343419,0.49775821757667443,0.4562783661119516,0.4211800302571861,0.3910957423816728,0.3650226928895613,0.3422087745839637
pct_interview_given_signal,0.0,1.0118003025718607,1.0093797276853254,1.0059505799294,1.0029500756429652,0.983358547655068,0.8899142713061019,0.7804625027015345,0.6844175491679274,0.6083711548159354,0.5475340393343419,0.49775821757667443,0.4562783661119516,0.4211800302571861,0.3910957423816728,0.3650226928895613,0.3422087745839637
pct_interview_given_signal,0.0,1.0118003025718607,1.008623298033283,1.0063540090771559,1.0034039334341907,0.9785779122541604,0.8895612708018155,0.7804192781499892,0.6842662632375189,0.6083711548159354,0.5475340393343419,0.49775821757667443,0.4562783661119516,0.4211800302571861,0.3910957423816728,0.3650226928895613,0.3422087745839637
pct_interview_given_signal,0.0,1.0102874432677762,1.0096822995461423,1.0059505799294,1.0027987897125568,0.9728895612708018,0.8897629853756934,0.7796844607737194,0.6844175491679274,0.6083711548159354,0.5475340393343419,0.49775821757667443,0.4562783661119516,0.4211800302571861,0.3910957423816728,0.3650226928895613,0.3422087745839637
pct_interview_given_nosignal,0.28817581017596944,0.24804168767860144,0.20350627391652576,0.15351739788199698,0.09773071104387292,0.0421007132051005,0.008122890725008727,0.0012355017650025214,2.7506532801540365e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.28817581017596944,0.24799125903513194,0.20350627391652576,0.15351739788199698,0.09771053958648512,0.04236006051437216,0.00900733154893518,0.0016893595562279375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.28817581017596944,0.24799125903513194,0.20334608881374033,0.15329046898638427,0.09771053958648512,0.041949427274692024,0.009659024787617829,0.0009833585476550681,5.501306560308073e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.28817581017596944,0.24809211632207093,0.20331049212423244,0.1536875945537065,0.0978113968734241,0.041625243138102445,0.008518561619923194,0.0008825012607160867,2.7506532801540365e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.28817581017596944,0.24807530677424777,0.2033816855032482,0.15334720121028744,0.09740796772566818,0.04197103955046466,0.00905388106598394,0.0013615733736762482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.28817581017596944,0.24783997310472347,0.2033816855032482,0.1533661119515885,0.09742813918305597,0.04218716230819105,0.00900733154893518,0.000907715582450832,2.7506532801540365e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.28817581017596944,0.24802487813077828,0.2033816855032482,0.15361195158850227,0.09752899646999495,0.041430732656148696,0.010054695682532293,0.000302571860816944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.28817581017596944,0.2479744494873088,0.20332829046898637,0.1535930408472012,0.09756933938477055,0.03989626107629134,0.01045036657744676,0.0010085728693898135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.28817581017596944,0.2479744494873088,0.20341728219275607,0.15351739788199698,0.09744831064044378,0.0416036308623298,0.010613289887117421,0.0010337871911245587,0.00011002613120616146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.28817581017596944,0.24805849722642462,0.2032926937794785,0.1535930408472012,0.09760968229954614,0.043635184784957856,0.0105201908530199,0.0014624306606152294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
