Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
unmatched_applicants,1332.0,706.0,691.0,678.0,677.0,676.0,676.0,676.0,676.0,703.0,724.0,814.0,850.0,938.0,965.0,1039.0,1106.0,1129.0,1195.0,1229.0
unmatched_applicants,1344.0,702.0,690.0,678.0,677.0,676.0,676.0,676.0,681.0,711.0,748.0,826.0,847.0,929.0,998.0,1045.0,1099.0,1162.0,1203.0,1228.0
unmatched_applicants,1335.0,698.0,687.0,676.0,676.0,676.0,676.0,679.0,678.0,696.0,744.0,781.0,888.0,920.0,986.0,1068.0,1117.0,1152.0,1187.0,1244.0
unmatched_applicants,1352.0,717.0,692.0,680.0,676.0,676.0,676.0,676.0,681.0,697.0,738.0,801.0,854.0,922.0,980.0,1058.0,1107.0,1152.0,1209.0,1248.0
unmatched_applicants,1344.0,703.0,689.0,678.0,676.0,676.0,676.0,676.0,689.0,709.0,730.0,788.0,860.0,898.0,988.0,1063.0,1097.0,1159.0,1206.0,1233.0
unmatched_applicants,1334.0,721.0,692.0,678.0,676.0,677.0,676.0,676.0,676.0,706.0,746.0,786.0,853.0,929.0,988.0,1044.0,1099.0,1161.0,1186.0,1258.0
unmatched_applicants,1332.0,699.0,688.0,678.0,676.0,676.0,676.0,680.0,681.0,696.0,738.0,808.0,848.0,941.0,1001.0,1045.0,1091.0,1164.0,1195.0,1246.0
unmatched_applicants,1341.0,711.0,690.0,682.0,676.0,676.0,678.0,676.0,678.0,711.0,725.0,787.0,873.0,930.0,1014.0,1049.0,1114.0,1147.0,1190.0,1252.0
unmatched_applicants,1335.0,724.0,697.0,677.0,676.0,676.0,676.0,676.0,680.0,698.0,743.0,824.0,862.0,926.0,990.0,1029.0,1109.0,1163.0,1205.0,1238.0
unmatched_applicants,1347.0,703.0,690.0,677.0,678.0,676.0,676.0,676.0,691.0,700.0,751.0,787.0,866.0,938.0,995.0,1052.0,1098.0,1142.0,1191.0,1249.0
unfilled_spots,656.0,30.0,15.0,2.0,1.0,0.0,0.0,0.0,0.0,27.0,48.0,138.0,174.0,262.0,289.0,363.0,430.0,453.0,519.0,553.0
unfilled_spots,668.0,26.0,14.0,2.0,1.0,0.0,0.0,0.0,5.0,35.0,72.0,150.0,171.0,253.0,322.0,369.0,423.0,486.0,527.0,552.0
unfilled_spots,659.0,22.0,11.0,0.0,0.0,0.0,0.0,3.0,2.0,20.0,68.0,105.0,212.0,244.0,310.0,392.0,441.0,476.0,511.0,568.0
unfilled_spots,676.0,41.0,16.0,4.0,0.0,0.0,0.0,0.0,5.0,21.0,62.0,125.0,178.0,246.0,304.0,382.0,431.0,476.0,533.0,572.0
unfilled_spots,668.0,27.0,13.0,2.0,0.0,0.0,0.0,0.0,13.0,33.0,54.0,112.0,184.0,222.0,312.0,387.0,421.0,483.0,530.0,557.0
unfilled_spots,658.0,45.0,16.0,2.0,0.0,1.0,0.0,0.0,0.0,30.0,70.0,110.0,177.0,253.0,312.0,368.0,423.0,485.0,510.0,582.0
unfilled_spots,656.0,23.0,12.0,2.0,0.0,0.0,0.0,4.0,5.0,20.0,62.0,132.0,172.0,265.0,325.0,369.0,415.0,488.0,519.0,570.0
unfilled_spots,665.0,35.0,14.0,6.0,0.0,0.0,2.0,0.0,2.0,35.0,49.0,111.0,197.0,254.0,338.0,373.0,438.0,471.0,514.0,576.0
