Parameter,0,1,2,3,4,5,6,7,8,9
unmatched_applicants,95.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,91.0
unmatched_applicants,94.0,90.0,90.0,90.0,90.0,90.0,91.0,90.0,90.0,90.0
unmatched_applicants,93.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,92.0
unmatched_applicants,92.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,91.0,91.0
unmatched_applicants,95.0,90.0,90.0,90.0,90.0,90.0,90.0,91.0,90.0,91.0
unmatched_applicants,93.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,92.0
unmatched_applicants,94.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,91.0,91.0
unmatched_applicants,93.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0
unmatched_applicants,92.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,92.0
unmatched_applicants,93.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,91.0
unfilled_spots,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
unfilled_spots,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
unfilled_spots,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
unfilled_spots,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
unfilled_spots,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
unfilled_spots,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
unfilled_spots,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
unfilled_spots,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
unfilled_spots,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
reviews_per_program,39.0,39.0,36.575,28.15,19.85,19.0,19.9,22.75,26.0,29.25
reviews_per_program,39.0,39.0,38.175,27.625,20.875,17.275,19.975,22.75,26.0,29.25
reviews_per_program,39.0,39.0,37.5,28.75,18.55,18.2,20.025,22.75,26.0,29.25
reviews_per_program,39.0,39.0,37.5,28.45,19.675,17.35,19.875,22.75,26.0,29.25
reviews_per_program,39.0,39.0,38.175,29.125,18.55,18.625,19.5,22.75,26.0,29.25
reviews_per_program,39.0,39.0,37.325,30.4,19.575,16.75,20.5,22.75,26.0,29.25
reviews_per_program,39.0,39.0,34.7,28.15,16.825,18.375,19.975,22.75,26.0,29.25
reviews_per_program,39.0,39.0,34.625,25.75,17.75,17.125,19.5,23.125,26.0,29.25
reviews_per_program,39.0,39.0,35.75,27.475,19.65,16.25,19.95,22.75,26.0,29.25
reviews_per_program,39.0,39.0,37.375,27.35,19.75,17.725,19.5,22.75,26.0,29.25
pct_interview_given_signal,0.0,1.0615384615384615,1.023076923076923,0.9512820512820512,0.7961538461538461,0.6692307692307692,0.5628205128205128,0.4835164835164835,0.4230769230769231,0.37606837606837606
pct_interview_given_signal,0.0,1.0307692307692307,1.0346153846153847,0.9384615384615385,0.7903846153846154,0.6738461538461539,0.5615384615384615,0.4835164835164835,0.4230769230769231,0.37606837606837606
pct_interview_given_signal,0.0,1.0153846153846153,1.023076923076923,0.9461538461538461,0.8173076923076923,0.6661538461538462,0.5641025641025641,0.4835164835164835,0.4230769230769231,0.37606837606837606
pct_interview_given_signal,0.0,1.0384615384615385,1.0076923076923077,0.9641025641025641,0.8038461538461539,0.6738461538461539,0.5628205128205128,0.4835164835164835,0.4230769230769231,0.37606837606837606
pct_interview_given_signal,0.0,1.0384615384615385,1.0192307692307692,0.9358974358974359,0.8076923076923077,0.6676923076923077,0.5641025641025641,0.4835164835164835,0.4230769230769231,0.37606837606837606
pct_interview_given_signal,0.0,1.0076923076923077,1.0307692307692307,0.9538461538461539,0.7961538461538461,0.6753846153846154,0.5628205128205128,0.4835164835164835,0.4230769230769231,0.37606837606837606
pct_interview_given_signal,0.0,1.0384615384615385,1.0115384615384615,0.9230769230769231,0.8096153846153846,0.6692307692307692,0.5628205128205128,0.4835164835164835,0.4230769230769231,0.37606837606837606
pct_interview_given_signal,0.0,1.0461538461538462,0.9961538461538462,0.9692307692307692,0.7961538461538461,0.6738461538461539,0.5641025641025641,0.47692307692307695,0.4230769230769231,0.37606837606837606
pct_interview_given_signal,0.0,1.023076923076923,1.0115384615384615,0.958974358974359,0.801923076923077,0.676923076923077,0.5628205128205128,0.4835164835164835,0.4230769230769231,0.37606837606837606
pct_interview_given_signal,0.0,1.0538461538461539,0.9961538461538462,0.9153846153846154,0.8,0.6661538461538462,0.5641025641025641,0.4835164835164835,0.4230769230769231,0.37606837606837606
pct_interview_given_nosignal,0.28205128205128205,0.2111888111888112,0.13384615384615384,0.05897435897435897,0.025,0.005494505494505495,0.001282051282051282,0.0,0.0,0.0
pct_interview_given_nosignal,0.28205128205128205,0.213986013986014,0.13153846153846155,0.06324786324786325,0.027884615384615386,0.002197802197802198,0.002564102564102564,0.0,0.0,0.0
pct_interview_given_nosignal,0.28205128205128205,0.2153846153846154,0.13384615384615384,0.06068376068376068,0.014423076923076924,0.007692307692307693,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.28205128205128205,0.21328671328671328,0.13692307692307693,0.0547008547008547,0.021153846153846155,0.002197802197802198,0.001282051282051282,0.0,0.0,0.0
pct_interview_given_nosignal,0.28205128205128205,0.21328671328671328,0.1346153846153846,0.0641025641025641,0.019230769230769232,0.006593406593406593,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.28205128205128205,0.21608391608391608,0.13230769230769232,0.05811965811965812,0.025,0.001098901098901099,0.001282051282051282,0.0,0.0,0.0
pct_interview_given_nosignal,0.28205128205128205,0.21328671328671328,0.13615384615384615,0.06837606837606838,0.01826923076923077,0.005494505494505495,0.001282051282051282,0.0,0.0,0.0
pct_interview_given_nosignal,0.28205128205128205,0.2125874125874126,0.13923076923076924,0.05299145299145299,0.025,0.002197802197802198,0.0,0.009230769230769232,0.0,0.0
pct_interview_given_nosignal,0.28205128205128205,0.21468531468531468,0.13615384615384615,0.05641025641025641,0.022115384615384617,0.0,0.001282051282051282,0.0,0.0,0.0
pct_interview_given_nosignal,0.28205128205128205,0.21188811188811188,0.13923076923076924,0.07094017094017094,0.023076923076923078,0.007692307692307693,0.0,0.0,0.0,0.0
pct_interview_given_application,0.28205128205128205,0.28205128205128205,0.28205128205128205,0.28205128205128205,0.28205128205128205,0.28205128205128205,0.28205128205128205,0.28205128205128205,0.28205128205128205,0.28205128205128205
pct_interview_given_application,0.28205128205128205,0.28205128205128205,0.28205128205128205,0.28205128205128205,0.28205128205128205,0.28205128205128205,0.28205128205128205,0.28205128205128205,0.28205128205128205,0.28205128205128205
pct_interview_given_application,0.28205128205128205,0.28205128205128205,0.28205128205128205,0.28205128205128205,0.28205128205128205,0.28205128205128205,0.28205128205128205,0.28205128205128205,0.28205128205128205,0.28205128205128205
pct_interview_given_application,0.28205128205128205,0.28205128205128205,0.28205128205128205,0.28205128205128205,0.28205128205128205,0.28205128205128205,0.28205128205128205,0.28205128205128205,0.28205128205128205,0.28205128205128205
pct_interview_given_application,0.28205128205128205,0.28205128205128205,0.28205128205128205,0.28205128205128205,0.28205128205128205,0.28205128205128205,0.28205128205128205,0.28205128205128205,0.28205128205128205,0.28205128205128205
pct_interview_given_application,0.28205128205128205,0.28205128205128205,0.28205128205128205,0.28205128205128205,0.28205128205128205,0.28205128205128205,0.28205128205128205,0.28205128205128205,0.28205128205128205,0.28205128205128205
pct_interview_given_application,0.28205128205128205,0.28205128205128205,0.28205128205128205,0.28205128205128205,0.28205128205128205,0.28205128205128205,0.28205128205128205,0.28205128205128205,0.28205128205128205,0.28205128205128205
pct_interview_given_application,0.28205128205128205,0.28205128205128205,0.28205128205128205,0.28205128205128205,0.28205128205128205,0.28205128205128205,0.28205128205128205,0.28205128205128205,0.28205128205128205,0.28205128205128205
pct_interview_given_application,0.28205128205128205,0.28205128205128205,0.28205128205128205,0.28205128205128205,0.28205128205128205,0.28205128205128205,0.28205128205128205,0.28205128205128205,0.28205128205128205,0.28205128205128205
pct_interview_given_application,0.28205128205128205,0.28205128205128205,0.28205128205128205,0.28205128205128205,0.28205128205128205,0.28205128205128205,0.28205128205128205,0.28205128205128205,0.28205128205128205,0.28205128205128205
pct_of_app_match_via_signal_given_matched,0.0,0.975,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.925,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.975,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.925,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.95,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.95,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.95,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
