Parameter,0,1,2,3,4
unmatched_applicants,2435.0,2435.0,2435.0,2435.0,2435.0
unmatched_applicants,2435.0,2435.0,2435.0,2435.0,2435.0
unmatched_applicants,2435.0,2435.0,2435.0,2435.0,2435.0
unmatched_applicants,2435.0,2435.0,2435.0,2435.0,2435.0
unmatched_applicants,2435.0,2435.0,2435.0,2435.0,2435.0
unmatched_applicants,2435.0,2435.0,2435.0,2435.0,2435.0
unmatched_applicants,2435.0,2435.0,2435.0,2435.0,2435.0
unmatched_applicants,2435.0,2435.0,2435.0,2435.0,2435.0
unmatched_applicants,2435.0,2435.0,2435.0,2435.0,2435.0
unmatched_applicants,2435.0,2435.0,2435.0,2435.0,2435.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0
reviews_per_program,53.88249694002448,53.88249694002448,53.88249694002448,53.88249694002448,53.88249694002448
reviews_per_program,53.88249694002448,53.88249694002448,53.88249694002448,53.88249694002448,53.88249694002448
reviews_per_program,53.88249694002448,53.88249694002448,53.88249694002448,53.88249694002448,53.88249694002448
reviews_per_program,53.88249694002448,53.88249694002448,53.88249694002448,53.88249694002448,53.88249694002448
reviews_per_program,53.88249694002448,53.88249694002448,53.88249694002448,53.88249694002448,53.88249694002448
reviews_per_program,53.88249694002448,53.88249694002448,53.88249694002448,53.88249694002448,53.88249694002448
reviews_per_program,53.88249694002448,53.88249694002448,53.88249694002448,53.88249694002448,53.88249694002448
reviews_per_program,53.88249694002448,53.88249694002448,53.88249694002448,53.88249694002448,53.88249694002448
reviews_per_program,53.88249694002448,53.88249694002448,53.88249694002448,53.88249694002448,53.88249694002448
reviews_per_program,53.88249694002448,53.88249694002448,53.88249694002448,53.88249694002448,53.88249694002448
pct_interview_given_signal,0.0,1.0069510699195856,1.0039525691699605,1.003634546363182,1.0019762845849802
pct_interview_given_signal,0.0,1.005042933078915,1.0044977511244377,1.0043614556358185,1.0025555404116124
pct_interview_given_signal,0.0,1.0064058879651083,1.0048384898459861,1.0035891145336422,1.0027259097723866
pct_interview_given_signal,0.0,1.0059970014992503,1.0053836718004634,1.0032256598973242,1.0022829494343737
