Parameter,0,1,2,3,4,5,6,7,8
unmatched_applicants,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0
unmatched_applicants,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0
unmatched_applicants,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0
unmatched_applicants,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0
unmatched_applicants,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0
unmatched_applicants,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0
unmatched_applicants,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0
unmatched_applicants,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0
unmatched_applicants,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0
unmatched_applicants,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
reviews_per_program,348.22857142857146,348.22857142857146,135.45714285714286,94.97142857142858,126.62857142857143,158.28571428571428,189.94285714285715,221.6,253.25714285714287
reviews_per_program,348.22857142857146,348.22857142857146,128.62857142857143,94.97142857142858,126.62857142857143,158.28571428571428,189.94285714285715,221.6,253.25714285714287
reviews_per_program,348.22857142857146,348.22857142857146,168.4,94.97142857142858,126.62857142857143,158.28571428571428,189.94285714285715,221.6,253.25714285714287
reviews_per_program,348.22857142857146,348.22857142857146,169.02857142857144,94.97142857142858,126.62857142857143,158.28571428571428,189.94285714285715,221.6,253.25714285714287
reviews_per_program,348.22857142857146,348.22857142857146,162.11428571428573,94.97142857142858,126.62857142857143,158.28571428571428,189.94285714285715,221.6,253.25714285714287
reviews_per_program,348.22857142857146,348.22857142857146,152.5142857142857,94.97142857142858,126.62857142857143,158.28571428571428,189.94285714285715,221.6,253.25714285714287
reviews_per_program,348.22857142857146,348.22857142857146,142.11428571428573,94.97142857142858,126.62857142857143,158.28571428571428,189.94285714285715,221.6,253.25714285714287
reviews_per_program,348.22857142857146,348.22857142857146,136.88571428571427,94.97142857142858,126.62857142857143,158.28571428571428,189.94285714285715,221.6,253.25714285714287
reviews_per_program,348.22857142857146,348.22857142857146,170.05714285714285,94.97142857142858,126.62857142857143,158.28571428571428,189.94285714285715,221.6,253.25714285714287
reviews_per_program,348.22857142857146,348.22857142857146,161.14285714285714,94.97142857142858,126.62857142857143,158.28571428571428,189.94285714285715,221.6,253.25714285714287
pct_interview_given_signal,0.0,1.023465703971119,0.924187725631769,0.631768953068592,0.47382671480144406,0.37906137184115524,0.315884476534296,0.27075812274368233,0.23691335740072203
pct_interview_given_signal,0.0,1.0270758122743682,0.9232851985559567,0.631768953068592,0.47382671480144406,0.37906137184115524,0.315884476534296,0.27075812274368233,0.23691335740072203
pct_interview_given_signal,0.0,1.0252707581227436,0.9142599277978339,0.631768953068592,0.47382671480144406,0.37906137184115524,0.315884476534296,0.27075812274368233,0.23691335740072203
pct_interview_given_signal,0.0,1.0243682310469313,0.927797833935018,0.631768953068592,0.47382671480144406,0.37906137184115524,0.315884476534296,0.27075812274368233,0.23691335740072203
pct_interview_given_signal,0.0,1.0279783393501805,0.9259927797833934,0.631768953068592,0.47382671480144406,0.37906137184115524,0.315884476534296,0.27075812274368233,0.23691335740072203
pct_interview_given_signal,0.0,1.0207581227436824,0.9187725631768953,0.631768953068592,0.47382671480144406,0.37906137184115524,0.315884476534296,0.27075812274368233,0.23691335740072203
pct_interview_given_signal,0.0,1.023465703971119,0.921028880866426,0.631768953068592,0.47382671480144406,0.37906137184115524,0.315884476534296,0.27075812274368233,0.23691335740072203
pct_interview_given_signal,0.0,1.029783393501805,0.9336642599277978,0.631768953068592,0.47382671480144406,0.37906137184115524,0.315884476534296,0.27075812274368233,0.23691335740072203
pct_interview_given_signal,0.0,1.01985559566787,0.9178700361010831,0.631768953068592,0.47382671480144406,0.37906137184115524,0.315884476534296,0.27075812274368233,0.23691335740072203
pct_interview_given_signal,0.0,1.0315884476534296,0.9201263537906137,0.631768953068592,0.47382671480144406,0.37906137184115524,0.315884476534296,0.27075812274368233,0.23691335740072203
pct_interview_given_nosignal,0.17230062356416148,0.08718411552346571,0.005214600882470918,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.17230062356416148,0.08682310469314079,0.005415162454873646,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.17230062356416148,0.08700361010830325,0.007420778178900923,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.17230062356416148,0.08709386281588448,0.004412354592860008,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.17230062356416148,0.08673285198555956,0.0048134777376654635,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.17230062356416148,0.08745487364620938,0.006417970316887284,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.17230062356416148,0.08718411552346571,0.0059165663858804654,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.17230062356416148,0.0865523465703971,0.0031087043722422786,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.17230062356416148,0.08754512635379061,0.006618531889290012,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.17230062356416148,0.08637184115523466,0.006117127958283193,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_application,0.17230062356416148,0.17230062356416148,0.17230062356416148,0.17230062356416148,0.17230062356416148,0.17230062356416148,0.17230062356416148,0.17230062356416148,0.17230062356416148
pct_interview_given_application,0.17230062356416148,0.17230062356416148,0.17230062356416148,0.17230062356416148,0.17230062356416148,0.17230062356416148,0.17230062356416148,0.17230062356416148,0.17230062356416148
pct_interview_given_application,0.17230062356416148,0.17230062356416148,0.17230062356416148,0.17230062356416148,0.17230062356416148,0.17230062356416148,0.17230062356416148,0.17230062356416148,0.17230062356416148
pct_interview_given_application,0.17230062356416148,0.17230062356416148,0.17230062356416148,0.17230062356416148,0.17230062356416148,0.17230062356416148,0.17230062356416148,0.17230062356416148,0.17230062356416148
pct_interview_given_application,0.17230062356416148,0.17230062356416148,0.17230062356416148,0.17230062356416148,0.17230062356416148,0.17230062356416148,0.17230062356416148,0.17230062356416148,0.17230062356416148
pct_interview_given_application,0.17230062356416148,0.17230062356416148,0.17230062356416148,0.17230062356416148,0.17230062356416148,0.17230062356416148,0.17230062356416148,0.17230062356416148,0.17230062356416148
pct_interview_given_application,0.17230062356416148,0.17230062356416148,0.17230062356416148,0.17230062356416148,0.17230062356416148,0.17230062356416148,0.17230062356416148,0.17230062356416148,0.17230062356416148
pct_interview_given_application,0.17230062356416148,0.17230062356416148,0.17230062356416148,0.17230062356416148,0.17230062356416148,0.17230062356416148,0.17230062356416148,0.17230062356416148,0.17230062356416148
pct_interview_given_application,0.17230062356416148,0.17230062356416148,0.17230062356416148,0.17230062356416148,0.17230062356416148,0.17230062356416148,0.17230062356416148,0.17230062356416148,0.17230062356416148
pct_interview_given_application,0.17230062356416148,0.17230062356416148,0.17230062356416148,0.17230062356416148,0.17230062356416148,0.17230062356416148,0.17230062356416148,0.17230062356416148,0.17230062356416148
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
