Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
unmatched_applicants,426.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,212.0,223.0,232.0,245.0,245.0,256.0,275.0,289.0,299.0,297.0,322.0,338.0,334.0,337.0,358.0,353.0,364.0,373.0,386.0,383.0,390.0,399.0,413.0,405.0
unmatched_applicants,419.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,206.0,210.0,222.0,217.0,240.0,261.0,262.0,272.0,293.0,295.0,309.0,314.0,325.0,337.0,344.0,356.0,359.0,359.0,373.0,380.0,388.0,391.0,393.0,409.0,407.0
unmatched_applicants,420.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,206.0,205.0,204.0,204.0,222.0,227.0,244.0,248.0,264.0,276.0,280.0,297.0,295.0,313.0,329.0,338.0,348.0,351.0,356.0,369.0,367.0,384.0,392.0,395.0,396.0,404.0,413.0
unmatched_applicants,419.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,205.0,205.0,206.0,213.0,230.0,236.0,248.0,261.0,273.0,291.0,303.0,299.0,310.0,325.0,338.0,342.0,345.0,364.0,369.0,376.0,383.0,391.0,399.0,399.0,403.0,407.0
unmatched_applicants,422.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,205.0,213.0,217.0,237.0,234.0,242.0,263.0,279.0,284.0,297.0,310.0,322.0,329.0,329.0,346.0,341.0,358.0,378.0,376.0,382.0,386.0,389.0,397.0,402.0,410.0
unmatched_applicants,418.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,206.0,213.0,219.0,230.0,245.0,264.0,262.0,271.0,287.0,292.0,306.0,312.0,331.0,346.0,347.0,359.0,360.0,372.0,375.0,379.0,390.0,390.0,399.0,402.0,412.0
unmatched_applicants,422.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,205.0,209.0,213.0,230.0,243.0,252.0,263.0,271.0,293.0,298.0,312.0,314.0,328.0,339.0,340.0,355.0,361.0,367.0,369.0,382.0,395.0,396.0,393.0,408.0,405.0
unmatched_applicants,428.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,205.0,213.0,236.0,239.0,245.0,266.0,287.0,286.0,304.0,316.0,317.0,330.0,335.0,337.0,352.0,356.0,372.0,380.0,374.0,384.0,396.0,396.0,406.0,410.0
unmatched_applicants,425.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,205.0,204.0,206.0,212.0,209.0,237.0,233.0,256.0,267.0,271.0,289.0,289.0,311.0,313.0,327.0,335.0,350.0,359.0,359.0,359.0,380.0,386.0,388.0,396.0,399.0,403.0,408.0
unmatched_applicants,422.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,208.0,217.0,234.0,235.0,250.0,270.0,271.0,301.0,307.0,304.0,318.0,330.0,339.0,348.0,359.0,354.0,369.0,373.0,383.0,379.0,397.0,397.0,405.0,409.0
unfilled_spots,222.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,19.0,28.0,41.0,41.0,52.0,71.0,85.0,95.0,93.0,118.0,134.0,130.0,133.0,154.0,149.0,160.0,169.0,182.0,179.0,186.0,195.0,209.0,201.0
unfilled_spots,215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,18.0,13.0,36.0,57.0,58.0,68.0,89.0,91.0,105.0,110.0,121.0,133.0,140.0,152.0,155.0,155.0,169.0,176.0,184.0,187.0,189.0,205.0,203.0
unfilled_spots,216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,18.0,23.0,40.0,44.0,60.0,72.0,76.0,93.0,91.0,109.0,125.0,134.0,144.0,147.0,152.0,165.0,163.0,180.0,188.0,191.0,192.0,200.0,209.0
unfilled_spots,215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,9.0,26.0,32.0,44.0,57.0,69.0,87.0,99.0,95.0,106.0,121.0,134.0,138.0,141.0,160.0,165.0,172.0,179.0,187.0,195.0,195.0,199.0,203.0
