Parameter,0,1,2,3,4,5,6,7,8,9,10
unmatched_applicants,925.0,680.0,686.0,682.0,676.0,676.0,676.0,676.0,678.0,714.0,726.0
unmatched_applicants,938.0,687.0,681.0,676.0,677.0,676.0,676.0,676.0,689.0,707.0,738.0
unmatched_applicants,912.0,682.0,679.0,676.0,676.0,676.0,676.0,676.0,680.0,699.0,732.0
unmatched_applicants,895.0,678.0,682.0,679.0,676.0,676.0,676.0,678.0,688.0,720.0,744.0
unmatched_applicants,952.0,681.0,686.0,681.0,677.0,676.0,676.0,676.0,689.0,714.0,734.0
unmatched_applicants,927.0,676.0,682.0,678.0,676.0,676.0,676.0,676.0,677.0,701.0,752.0
unmatched_applicants,920.0,678.0,687.0,679.0,678.0,676.0,676.0,678.0,677.0,696.0,752.0
unmatched_applicants,936.0,680.0,684.0,679.0,677.0,676.0,676.0,677.0,682.0,707.0,738.0
unmatched_applicants,922.0,681.0,685.0,683.0,678.0,676.0,676.0,676.0,683.0,699.0,726.0
unmatched_applicants,941.0,677.0,694.0,679.0,676.0,676.0,676.0,676.0,683.0,706.0,756.0
unfilled_spots,249.0,4.0,10.0,6.0,0.0,0.0,0.0,0.0,2.0,38.0,50.0
unfilled_spots,262.0,11.0,5.0,0.0,1.0,0.0,0.0,0.0,13.0,31.0,62.0
unfilled_spots,236.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,23.0,56.0
unfilled_spots,219.0,2.0,6.0,3.0,0.0,0.0,0.0,2.0,12.0,44.0,68.0
unfilled_spots,276.0,5.0,10.0,5.0,1.0,0.0,0.0,0.0,13.0,38.0,58.0
unfilled_spots,251.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,1.0,25.0,76.0
unfilled_spots,244.0,2.0,11.0,3.0,2.0,0.0,0.0,2.0,1.0,20.0,76.0
unfilled_spots,260.0,4.0,8.0,3.0,1.0,0.0,0.0,1.0,6.0,31.0,62.0
unfilled_spots,246.0,5.0,9.0,7.0,2.0,0.0,0.0,0.0,7.0,23.0,50.0
unfilled_spots,265.0,1.0,18.0,3.0,0.0,0.0,0.0,0.0,7.0,30.0,80.0
reviews_per_program,94.78983050847458,94.78983050847458,94.78983050847458,94.78983050847458,94.78983050847458,93.45762711864407,84.46779661016949,69.55593220338983,63.74576271186441,65.77627118644068,72.98983050847458
reviews_per_program,94.78983050847458,94.78983050847458,94.78983050847458,94.78983050847458,94.78983050847458,93.70508474576272,84.90508474576271,68.9593220338983,61.76610169491526,66.14237288135594,73.0
reviews_per_program,94.78983050847458,94.78983050847458,94.78983050847458,94.78983050847458,94.78983050847458,94.2,86.4271186440678,68.83728813559323,62.637288135593224,65.72542372881355,72.91525423728814
reviews_per_program,94.78983050847458,94.78983050847458,94.78983050847458,94.78983050847458,94.78983050847458,92.88474576271186,85.32542372881356,70.8,63.45084745762712,65.95254237288135,72.91525423728814
reviews_per_program,94.78983050847458,94.78983050847458,94.78983050847458,94.78983050847458,94.78983050847458,92.53898305084746,86.26101694915255,68.7728813559322,62.29491525423729,66.00677966101695,72.91525423728814
reviews_per_program,94.78983050847458,94.78983050847458,94.78983050847458,94.78983050847458,94.78983050847458,92.79322033898305,86.25084745762712,71.42372881355932,61.8,66.20338983050847,72.91525423728814
reviews_per_program,94.78983050847458,94.78983050847458,94.78983050847458,94.78983050847458,94.78983050847458,93.77966101694915,86.76610169491525,68.96949152542373,62.80677966101695,66.63389830508474,72.91525423728814
reviews_per_program,94.78983050847458,94.78983050847458,94.78983050847458,94.78983050847458,94.78983050847458,94.30847457627118,85.59661016949153,68.21694915254237,62.708474576271186,66.28813559322033,72.91525423728814
reviews_per_program,94.78983050847458,94.78983050847458,94.78983050847458,94.78983050847458,94.78983050847458,94.0271186440678,85.9728813559322,69.89152542372881,62.77627118644068,66.50508474576272,72.91525423728814
reviews_per_program,94.78983050847458,94.78983050847458,94.78983050847458,94.78983050847458,94.78983050847458,93.53898305084746,84.74915254237288,69.64067796610169,63.179661016949154,65.9728813559322,72.91525423728814
pct_interview_given_signal,0.0,1.0227801022780103,1.0153417015341701,1.0119324345265768,1.0116225011622502,1.0062296606229661,0.9889198822253216,0.9365743508002923,0.8468735471873547,0.7617128983935121,0.6856810785681079
pct_interview_given_signal,0.0,1.0199907019990702,1.0167364016736402,1.0139470013947,1.0101115760111576,1.004370060437006,0.9865178986517898,0.9345155077372651,0.8521036727103672,0.7608864094219743,0.6855416085541609
pct_interview_given_signal,0.0,1.0213854021385402,1.0148768014876801,1.0120874012087402,1.01022780102278,1.004556020455602,0.9923291492329149,0.9361094507538023,0.8476871222687122,0.7617645539542331,0.6857275685727569
pct_interview_given_signal,0.0,1.0195258019525801,1.0146443514644352,1.0156516348984967,1.0094142259414225,1.004463040446304,0.9917867658453432,0.9308627216577008,0.8478033472803347,0.7614546205899065,0.6857275685727569
pct_interview_given_signal,0.0,1.0213854021385402,1.0158066015806602,1.0113125677979236,1.0099953509995352,1.0050209205020921,0.9883774988377498,0.9330543933054394,0.8500697350069735,0.7612996539077431,0.6857275685727569
pct_interview_given_signal,0.0,1.0167364016736402,1.016503951650395,1.0103827677049435,1.00976290097629,1.004927940492794,0.9908569657523633,0.9323238360895265,0.8512900976290098,0.7612479983470221,0.6857275685727569
pct_interview_given_signal,0.0,1.0172013017201302,1.0155741515574153,1.0117774678444134,1.0094142259414225,1.0042770804277081,0.9903920657058732,0.935246064953178,0.8482682473268247,0.760318198254042,0.6857275685727569
pct_interview_given_signal,0.0,1.0181311018131103,1.0178986517898652,1.01348210134821,1.0094142259414225,1.007066480706648,0.9859755152642182,0.9338513648137079,0.849488609948861,0.7604731649362054,0.6857275685727569
pct_interview_given_signal,0.0,1.0172013017201302,1.016039051603905,1.0114675344800867,1.0096466759646676,1.0069735006973501,0.9858205485820548,0.9296672643952979,0.8495467224546722,0.7605764760576476,0.6857275685727569
pct_interview_given_signal,0.0,1.0158066015806602,1.01348210134821,1.0130172013017202,1.0098791259879125,1.004556020455602,0.992794049279405,0.9367735936773594,0.8505927475592747,0.761196342786301,0.6857275685727569
pct_interview_given_nosignal,0.5274827450559668,0.4862079652874632,0.4387811166053844,0.3821478382147838,0.3123095201198409,0.22826592282659228,0.1319651989108056,0.0502092050209205,0.016457461645746164,0.00046490004649000463,0.0001549666821633349
pct_interview_given_nosignal,0.5274827450559668,0.4864404153107082,0.43852753476184436,0.3815434681543468,0.31298104240921537,0.22942817294281728,0.13402404197383277,0.05261118859445219,0.008089260808926082,0.0023245002324500234,0.0006198667286533395
