Parameter,0,1,2,3,4
unmatched_applicants,94.0,90.0,90.0,90.0,91.0
unmatched_applicants,95.0,90.0,90.0,90.0,91.0
unmatched_applicants,94.0,90.0,90.0,90.0,91.0
unmatched_applicants,97.0,90.0,90.0,90.0,91.0
unmatched_applicants,95.0,90.0,90.0,90.0,93.0
unmatched_applicants,96.0,91.0,90.0,91.0,92.0
unmatched_applicants,96.0,90.0,90.0,90.0,91.0
unmatched_applicants,94.0,90.0,90.0,91.0,91.0
unmatched_applicants,98.0,90.0,90.0,91.0,93.0
unmatched_applicants,94.0,90.0,90.0,90.0,92.0
unfilled_spots,4.0,0.0,0.0,0.0,1.0
unfilled_spots,5.0,0.0,0.0,0.0,1.0
unfilled_spots,4.0,0.0,0.0,0.0,1.0
unfilled_spots,7.0,0.0,0.0,0.0,1.0
unfilled_spots,5.0,0.0,0.0,0.0,3.0
unfilled_spots,6.0,1.0,0.0,1.0,2.0
unfilled_spots,6.0,0.0,0.0,0.0,1.0
unfilled_spots,4.0,0.0,0.0,1.0,1.0
unfilled_spots,8.0,0.0,0.0,1.0,3.0
unfilled_spots,4.0,0.0,0.0,0.0,2.0
reviews_per_program,19.5,15.95,8.875,9.75,13.0
reviews_per_program,19.5,15.825,10.0,10.7,13.0
reviews_per_program,19.5,16.475,9.05,10.125,13.0
reviews_per_program,19.5,15.6,10.7,9.75,13.0
reviews_per_program,19.5,14.875,9.425,9.925,13.0
reviews_per_program,19.5,15.5,7.775,10.4,13.0
reviews_per_program,19.5,16.25,10.05,10.25,13.0
reviews_per_program,19.5,15.25,8.575,9.75,13.0
reviews_per_program,19.5,16.65,9.0,9.75,13.0
reviews_per_program,19.5,15.575,8.4,10.8,13.0
pct_interview_given_signal,0.0,0.9461538461538461,0.7307692307692307,0.5128205128205128,0.38461538461538464
pct_interview_given_signal,0.0,0.9846153846153847,0.7,0.49230769230769234,0.38461538461538464
pct_interview_given_signal,0.0,0.9692307692307692,0.7230769230769231,0.5076923076923077,0.38461538461538464
pct_interview_given_signal,0.0,0.9538461538461539,0.7,0.5128205128205128,0.38461538461538464
pct_interview_given_signal,0.0,0.9692307692307692,0.7076923076923077,0.5051282051282051,0.38461538461538464
pct_interview_given_signal,0.0,0.9307692307692308,0.7307692307692307,0.5051282051282051,0.38461538461538464
