Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
unmatched_applicants,3936.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3526.0,3556.0,3586.0,3613.0,3637.0,3721.0,3758.0,3800.0
unmatched_applicants,3945.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3521.0,3530.0,3538.0,3576.0,3642.0,3660.0,3691.0,3758.0,3806.0
unmatched_applicants,3938.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3527.0,3552.0,3581.0,3597.0,3658.0,3727.0,3734.0,3803.0
unmatched_applicants,3938.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3528.0,3536.0,3558.0,3615.0,3649.0,3720.0,3769.0,3781.0
unmatched_applicants,3948.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3525.0,3531.0,3542.0,3572.0,3596.0,3636.0,3708.0,3752.0,3799.0
unmatched_applicants,3946.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3524.0,3536.0,3571.0,3605.0,3653.0,3697.0,3773.0,3815.0
unmatched_applicants,3947.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3523.0,3537.0,3569.0,3630.0,3657.0,3714.0,3748.0,3815.0
unmatched_applicants,3936.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3524.0,3522.0,3536.0,3566.0,3628.0,3654.0,3701.0,3751.0,3800.0
unmatched_applicants,3941.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3528.0,3526.0,3594.0,3597.0,3637.0,3715.0,3742.0,3794.0
unmatched_applicants,3946.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3529.0,3538.0,3579.0,3606.0,3653.0,3711.0,3746.0,3802.0
unfilled_spots,416.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,36.0,66.0,93.0,117.0,201.0,238.0,280.0
unfilled_spots,425.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,18.0,56.0,122.0,140.0,171.0,238.0,286.0
unfilled_spots,418.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,32.0,61.0,77.0,138.0,207.0,214.0,283.0
unfilled_spots,418.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,16.0,38.0,95.0,129.0,200.0,249.0,261.0
unfilled_spots,428.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,11.0,22.0,52.0,76.0,116.0,188.0,232.0,279.0
unfilled_spots,426.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,51.0,85.0,133.0,177.0,253.0,295.0
unfilled_spots,427.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,17.0,49.0,110.0,137.0,194.0,228.0,295.0
unfilled_spots,416.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,16.0,46.0,108.0,134.0,181.0,231.0,280.0
unfilled_spots,421.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,74.0,77.0,117.0,195.0,222.0,274.0
unfilled_spots,426.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,18.0,59.0,86.0,133.0,191.0,226.0,282.0
reviews_per_program,547.8813559322034,547.8813559322034,547.8813559322034,547.8813559322034,547.8813559322034,456.7457627118644,192.08050847457628,153.40677966101694,175.32203389830508,197.23728813559322,219.15254237288136,241.0677966101695,262.9830508474576,284.89830508474574,306.8135593220339,328.728813559322,350.64406779661016,372.5593220338983,394.47457627118644,416.3898305084746,438.3050847457627,460.22033898305085,482.135593220339
reviews_per_program,547.8813559322034,547.8813559322034,547.8813559322034,547.8813559322034,547.8813559322034,458.9279661016949,184.27118644067798,153.40677966101694,175.32203389830508,197.23728813559322,219.15254237288136,241.0677966101695,262.9830508474576,284.89830508474574,306.8135593220339,328.728813559322,350.64406779661016,372.5593220338983,394.47457627118644,416.3898305084746,438.3050847457627,460.22033898305085,482.135593220339
reviews_per_program,547.8813559322034,547.8813559322034,547.8813559322034,547.8813559322034,545.9533898305085,460.8220338983051,180.49576271186442,153.40677966101694,175.32203389830508,197.23728813559322,219.15254237288136,241.0677966101695,262.9830508474576,284.89830508474574,306.8135593220339,328.728813559322,350.64406779661016,372.5593220338983,394.47457627118644,416.3898305084746,438.3050847457627,460.22033898305085,482.135593220339
reviews_per_program,547.8813559322034,547.8813559322034,547.8813559322034,547.8813559322034,547.8813559322034,462.1271186440678,188.0677966101695,153.40677966101694,175.32203389830508,197.23728813559322,219.15254237288136,241.0677966101695,262.9830508474576,284.89830508474574,306.8135593220339,328.728813559322,350.64406779661016,372.5593220338983,394.47457627118644,416.3898305084746,438.3050847457627,460.22033898305085,482.135593220339
reviews_per_program,547.8813559322034,547.8813559322034,547.8813559322034,547.8813559322034,547.8813559322034,450.59322033898303,187.65677966101694,153.40677966101694,175.32203389830508,197.23728813559322,219.15254237288136,241.0677966101695,262.9830508474576,284.89830508474574,306.8135593220339,328.728813559322,350.64406779661016,372.5593220338983,394.47457627118644,416.3898305084746,438.3050847457627,460.22033898305085,482.135593220339
reviews_per_program,547.8813559322034,547.8813559322034,547.8813559322034,547.8813559322034,545.9745762711865,487.114406779661,175.52542372881356,155.15677966101694,175.32203389830508,197.23728813559322,219.15254237288136,241.0677966101695,262.9830508474576,284.89830508474574,306.8135593220339,328.728813559322,350.64406779661016,372.5593220338983,394.47457627118644,416.3898305084746,438.3050847457627,460.22033898305085,482.135593220339
reviews_per_program,547.8813559322034,547.8813559322034,547.8813559322034,547.8813559322034,547.8813559322034,477.52966101694915,177.71186440677965,155.0635593220339,175.32203389830508,197.23728813559322,219.15254237288136,241.0677966101695,262.9830508474576,284.89830508474574,306.8135593220339,328.728813559322,350.64406779661016,372.5593220338983,394.47457627118644,416.3898305084746,438.3050847457627,460.22033898305085,482.135593220339
reviews_per_program,547.8813559322034,547.8813559322034,547.8813559322034,547.8813559322034,547.8813559322034,453.4830508474576,192.39406779661016,153.40677966101694,175.32203389830508,197.23728813559322,219.15254237288136,241.0677966101695,262.9830508474576,284.89830508474574,306.8135593220339,328.728813559322,350.64406779661016,372.5593220338983,394.47457627118644,416.3898305084746,438.3050847457627,460.22033898305085,482.135593220339
reviews_per_program,547.8813559322034,547.8813559322034,547.8813559322034,547.8813559322034,545.9194915254237,463.9618644067797,182.29237288135593,153.40677966101694,175.32203389830508,197.23728813559322,219.15254237288136,241.0677966101695,262.9830508474576,284.89830508474574,306.8135593220339,328.728813559322,350.64406779661016,372.5593220338983,394.47457627118644,416.3898305084746,438.3050847457627,460.22033898305085,482.135593220339
reviews_per_program,547.8813559322034,547.8813559322034,547.8813559322034,547.8813559322034,543.9491525423729,472.0974576271187,178.27542372881356,153.40677966101694,175.32203389830508,197.23728813559322,219.15254237288136,241.0677966101695,262.9830508474576,284.89830508474574,306.8135593220339,328.728813559322,350.64406779661016,372.5593220338983,394.47457627118644,416.3898305084746,438.3050847457627,460.22033898305085,482.135593220339
pct_interview_given_signal,0.0,1.0203016241299303,1.0148878576952822,1.0095385408610467,1.005413766434648,0.9916860015467904,0.8994586233565351,0.7757153905645785,0.6787509667440061,0.6033341926613388,0.5430007733952049,0.4936370667229136,0.45250064449600413,0.4176929026116961,0.38785769528228925,0.3620005155968033,0.3393754833720031,0.3194122196442382,0.3016670963306694,0.2857898807343184,0.27150038669760246,0.2585717968548595,0.2468185333614568
pct_interview_given_signal,0.0,1.0175947409126063,1.014597834493426,1.0101830368651714,1.0059938128383603,0.9914539829853055,0.8996841969579789,0.7757153905645785,0.6787509667440061,0.6033341926613388,0.5430007733952049,0.4936370667229136,0.45250064449600413,0.4176929026116961,0.38785769528228925,0.3620005155968033,0.3393754833720031,0.3194122196442382,0.3016670963306694,0.2857898807343184,0.27150038669760246,0.2585717968548595,0.2468185333614568
pct_interview_given_signal,0.0,1.0191415313225058,1.016047950502707,1.0096674400618717,1.0053170920340293,0.9933488012374323,0.8996841969579789,0.7757153905645785,0.6787509667440061,0.6033341926613388,0.5430007733952049,0.4936370667229136,0.45250064449600413,0.4176929026116961,0.38785769528228925,0.3620005155968033,0.3393754833720031,0.3194122196442382,0.3016670963306694,0.2857898807343184,0.27150038669760246,0.2585717968548595,0.2468185333614568
pct_interview_given_signal,0.0,1.018368136117556,1.0151778808971383,1.0099252384635216,1.005945475638051,0.991337973704563,0.8992652745552978,0.7757153905645785,0.6787509667440061,0.6033341926613388,0.5430007733952049,0.4936370667229136,0.45250064449600413,0.4176929026116961,0.38785769528228925,0.3620005155968033,0.3393754833720031,0.3194122196442382,0.3016670963306694,0.2857898807343184,0.27150038669760246,0.2585717968548595,0.2468185333614568
pct_interview_given_signal,0.0,1.020108275328693,1.0144044856921888,1.0097963392626965,1.0055104408352669,0.9903325599381284,0.900522041763341,0.7757153905645785,0.6787509667440061,0.6033341926613388,0.5430007733952049,0.4936370667229136,0.45250064449600413,0.4176929026116961,0.38785769528228925,0.3620005155968033,0.3393754833720031,0.3194122196442382,0.3016670963306694,0.2857898807343184,0.27150038669760246,0.2585717968548595,0.2468185333614568
