Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
unmatched_applicants,1015.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,977.0,981.0,991.0,994.0,1000.0,1003.0
unmatched_applicants,1015.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,971.0,971.0,979.0,975.0,979.0,986.0,985.0,995.0,1002.0
unmatched_applicants,1009.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,972.0,974.0,975.0,980.0,983.0,991.0,1000.0,1004.0
unmatched_applicants,1014.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,971.0,974.0,982.0,991.0,991.0,994.0,1002.0
unmatched_applicants,1015.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,969.0,971.0,979.0,977.0,987.0,987.0,998.0,999.0
unmatched_applicants,1016.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,973.0,980.0,979.0,989.0,988.0,1000.0,999.0
unmatched_applicants,1015.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,969.0,983.0,979.0,985.0,989.0,996.0,1001.0
unmatched_applicants,1013.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,972.0,970.0,974.0,984.0,983.0,984.0,993.0,992.0,999.0
unmatched_applicants,1013.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,971.0,968.0,976.0,976.0,979.0,987.0,990.0,996.0,1003.0
unmatched_applicants,1018.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,974.0,974.0,978.0,982.0,987.0,992.0,1000.0,1006.0
unfilled_spots,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,13.0,23.0,26.0,32.0,35.0
unfilled_spots,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,11.0,7.0,11.0,18.0,17.0,27.0,34.0
unfilled_spots,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,7.0,12.0,15.0,23.0,32.0,36.0
unfilled_spots,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,14.0,23.0,23.0,26.0,34.0
