Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
unmatched_applicants,489.0,204.0,204.0,204.0,204.0,204.0,204.0,206.0,211.0,226.0,230.0,258.0,270.0,301.0,308.0,330.0,348.0,355.0,357.0,381.0,381.0,405.0,408.0,417.0,420.0,427.0,441.0,439.0,445.0,453.0,447.0,456.0,466.0,468.0,472.0,478.0,476.0
unmatched_applicants,486.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,210.0,218.0,236.0,263.0,289.0,285.0,316.0,323.0,345.0,358.0,370.0,375.0,391.0,396.0,404.0,407.0,425.0,428.0,427.0,435.0,445.0,447.0,448.0,460.0,464.0,473.0,474.0,470.0,480.0
unmatched_applicants,487.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,214.0,232.0,238.0,265.0,281.0,307.0,316.0,321.0,344.0,353.0,372.0,383.0,389.0,390.0,394.0,420.0,414.0,430.0,427.0,441.0,444.0,445.0,460.0,454.0,463.0,461.0,473.0,470.0,482.0
unmatched_applicants,489.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,210.0,210.0,242.0,258.0,274.0,294.0,312.0,328.0,339.0,355.0,373.0,384.0,391.0,407.0,411.0,416.0,425.0,427.0,437.0,445.0,446.0,444.0,451.0,464.0,465.0,465.0,470.0,479.0,475.0
unmatched_applicants,486.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,209.0,217.0,234.0,261.0,281.0,295.0,323.0,328.0,338.0,351.0,368.0,380.0,381.0,388.0,411.0,421.0,421.0,422.0,435.0,443.0,437.0,453.0,460.0,461.0,469.0,468.0,474.0,471.0,477.0
unmatched_applicants,490.0,204.0,204.0,204.0,204.0,204.0,205.0,206.0,207.0,224.0,231.0,254.0,268.0,290.0,317.0,326.0,343.0,362.0,372.0,383.0,389.0,400.0,411.0,417.0,414.0,429.0,430.0,437.0,445.0,455.0,457.0,464.0,467.0,462.0,471.0,477.0,479.0
unmatched_applicants,490.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,212.0,218.0,236.0,260.0,290.0,303.0,307.0,322.0,334.0,348.0,368.0,384.0,388.0,395.0,406.0,413.0,423.0,428.0,442.0,441.0,447.0,450.0,454.0,465.0,461.0,466.0,469.0,473.0,478.0
unmatched_applicants,489.0,204.0,204.0,204.0,204.0,204.0,204.0,207.0,214.0,212.0,245.0,258.0,291.0,302.0,316.0,336.0,347.0,358.0,375.0,379.0,390.0,401.0,402.0,409.0,419.0,428.0,433.0,435.0,451.0,456.0,455.0,457.0,457.0,455.0,467.0,475.0,478.0
unmatched_applicants,481.0,204.0,205.0,204.0,204.0,204.0,204.0,204.0,214.0,226.0,231.0,264.0,281.0,291.0,312.0,328.0,337.0,352.0,374.0,378.0,386.0,391.0,417.0,419.0,413.0,429.0,432.0,436.0,448.0,440.0,459.0,457.0,463.0,462.0,463.0,477.0,475.0
unmatched_applicants,485.0,204.0,204.0,204.0,204.0,204.0,205.0,204.0,211.0,219.0,236.0,261.0,272.0,295.0,324.0,324.0,336.0,347.0,373.0,386.0,380.0,399.0,406.0,413.0,422.0,431.0,433.0,443.0,441.0,454.0,453.0,462.0,468.0,470.0,472.0,478.0,484.0
