Parameter,0,1,2,3,4,5,6,7,8,9,10
unmatched_applicants,673.0,562.0,562.0,564.0,564.0,576.0,587.0,607.0,621.0,640.0,644.0
unmatched_applicants,675.0,562.0,562.0,562.0,568.0,580.0,598.0,603.0,622.0,634.0,654.0
unmatched_applicants,669.0,562.0,562.0,562.0,567.0,573.0,589.0,606.0,624.0,639.0,647.0
unmatched_applicants,671.0,562.0,562.0,564.0,564.0,579.0,592.0,607.0,621.0,635.0,643.0
unmatched_applicants,674.0,562.0,562.0,562.0,567.0,575.0,592.0,614.0,625.0,636.0,649.0
unmatched_applicants,675.0,562.0,562.0,562.0,567.0,575.0,601.0,604.0,617.0,633.0,646.0
unmatched_applicants,676.0,562.0,562.0,562.0,569.0,577.0,598.0,610.0,622.0,647.0,649.0
unmatched_applicants,680.0,562.0,562.0,562.0,563.0,586.0,595.0,603.0,624.0,640.0,649.0
unmatched_applicants,677.0,562.0,562.0,562.0,565.0,572.0,589.0,603.0,630.0,636.0,652.0
unmatched_applicants,677.0,562.0,562.0,562.0,565.0,584.0,598.0,609.0,612.0,629.0,644.0
unfilled_spots,111.0,0.0,0.0,2.0,2.0,14.0,25.0,45.0,59.0,78.0,82.0
unfilled_spots,113.0,0.0,0.0,0.0,6.0,18.0,36.0,41.0,60.0,72.0,92.0
unfilled_spots,107.0,0.0,0.0,0.0,5.0,11.0,27.0,44.0,62.0,77.0,85.0
unfilled_spots,109.0,0.0,0.0,2.0,2.0,17.0,30.0,45.0,59.0,73.0,81.0
unfilled_spots,112.0,0.0,0.0,0.0,5.0,13.0,30.0,52.0,63.0,74.0,87.0
unfilled_spots,113.0,0.0,0.0,0.0,5.0,13.0,39.0,42.0,55.0,71.0,84.0
unfilled_spots,114.0,0.0,0.0,0.0,7.0,15.0,36.0,48.0,60.0,85.0,87.0
unfilled_spots,118.0,0.0,0.0,0.0,1.0,24.0,33.0,41.0,62.0,78.0,87.0
unfilled_spots,115.0,0.0,0.0,0.0,3.0,10.0,27.0,41.0,68.0,74.0,90.0
unfilled_spots,115.0,0.0,0.0,0.0,3.0,22.0,36.0,47.0,50.0,67.0,82.0
reviews_per_program,184.83636363636364,166.3272727272727,33.872727272727275,42.654545454545456,56.872727272727275,71.0909090909091,85.30909090909091,99.52727272727273,113.74545454545455,127.96363636363637,142.1818181818182
reviews_per_program,184.83636363636364,175.38181818181818,36.72727272727273,42.654545454545456,56.872727272727275,71.0909090909091,85.30909090909091,99.52727272727273,113.74545454545455,127.96363636363637,142.1818181818182
reviews_per_program,184.83636363636364,163.0,34.18181818181818,42.654545454545456,56.872727272727275,71.0909090909091,85.30909090909091,99.52727272727273,113.74545454545455,127.96363636363637,142.1818181818182
reviews_per_program,184.83636363636364,175.70909090909092,36.92727272727273,42.654545454545456,56.872727272727275,71.0909090909091,85.30909090909091,99.52727272727273,113.74545454545455,127.96363636363637,142.1818181818182
reviews_per_program,184.83636363636364,165.74545454545455,34.0,42.654545454545456,56.872727272727275,71.0909090909091,85.30909090909091,99.52727272727273,113.74545454545455,127.96363636363637,142.1818181818182
