Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
unmatched_applicants,4638.0,3520.0,3520.0,3520.0,3520.0,3520.0,3538.0,3590.0,3724.0,3815.0,3916.0,3998.0,4056.0,4144.0,4222.0,4260.0,4313.0,4359.0,4398.0,4445.0,4475.0,4501.0,4524.0,4565.0,4572.0
unmatched_applicants,4632.0,3520.0,3520.0,3520.0,3520.0,3520.0,3550.0,3623.0,3686.0,3805.0,3899.0,4005.0,4082.0,4137.0,4200.0,4254.0,4307.0,4343.0,4407.0,4438.0,4465.0,4488.0,4525.0,4546.0,4580.0
unmatched_applicants,4637.0,3520.0,3520.0,3520.0,3520.0,3522.0,3544.0,3594.0,3733.0,3804.0,3891.0,3980.0,4069.0,4150.0,4184.0,4266.0,4303.0,4345.0,4397.0,4426.0,4441.0,4505.0,4535.0,4541.0,4567.0
unmatched_applicants,4641.0,3520.0,3520.0,3520.0,3520.0,3522.0,3545.0,3595.0,3662.0,3796.0,3901.0,3979.0,4075.0,4144.0,4200.0,4258.0,4312.0,4351.0,4395.0,4426.0,4466.0,4486.0,4523.0,4539.0,4585.0
unmatched_applicants,4639.0,3520.0,3520.0,3520.0,3520.0,3520.0,3546.0,3584.0,3684.0,3792.0,3897.0,3987.0,4066.0,4147.0,4216.0,4265.0,4304.0,4325.0,4390.0,4442.0,4466.0,4499.0,4533.0,4557.0,4579.0
unmatched_applicants,4629.0,3520.0,3520.0,3520.0,3520.0,3522.0,3528.0,3620.0,3695.0,3805.0,3896.0,4019.0,4051.0,4128.0,4214.0,4260.0,4308.0,4365.0,4384.0,4430.0,4474.0,4502.0,4530.0,4556.0,4563.0
unmatched_applicants,4624.0,3520.0,3520.0,3520.0,3520.0,3520.0,3536.0,3598.0,3687.0,3798.0,3906.0,3983.0,4065.0,4115.0,4199.0,4265.0,4334.0,4350.0,4400.0,4430.0,4463.0,4505.0,4538.0,4558.0,4572.0
unmatched_applicants,4628.0,3520.0,3520.0,3520.0,3520.0,3520.0,3547.0,3608.0,3689.0,3805.0,3926.0,4001.0,4082.0,4129.0,4191.0,4265.0,4308.0,4356.0,4384.0,4432.0,4468.0,4518.0,4540.0,4551.0,4576.0
unmatched_applicants,4633.0,3520.0,3520.0,3520.0,3520.0,3521.0,3560.0,3599.0,3699.0,3801.0,3898.0,4010.0,4086.0,4133.0,4210.0,4265.0,4311.0,4348.0,4405.0,4426.0,4466.0,4507.0,4528.0,4559.0,4576.0
unmatched_applicants,4646.0,3520.0,3520.0,3520.0,3520.0,3521.0,3537.0,3592.0,3693.0,3823.0,3896.0,4018.0,4065.0,4150.0,4201.0,4256.0,4303.0,4356.0,4391.0,4435.0,4470.0,4500.0,4532.0,4570.0,4573.0
unfilled_spots,1118.0,0.0,0.0,0.0,0.0,0.0,18.0,70.0,204.0,295.0,396.0,478.0,536.0,624.0,702.0,740.0,793.0,839.0,878.0,925.0,955.0,981.0,1004.0,1045.0,1052.0
unfilled_spots,1112.0,0.0,0.0,0.0,0.0,0.0,30.0,103.0,166.0,285.0,379.0,485.0,562.0,617.0,680.0,734.0,787.0,823.0,887.0,918.0,945.0,968.0,1005.0,1026.0,1060.0
unfilled_spots,1117.0,0.0,0.0,0.0,0.0,2.0,24.0,74.0,213.0,284.0,371.0,460.0,549.0,630.0,664.0,746.0,783.0,825.0,877.0,906.0,921.0,985.0,1015.0,1021.0,1047.0
unfilled_spots,1121.0,0.0,0.0,0.0,0.0,2.0,25.0,75.0,142.0,276.0,381.0,459.0,555.0,624.0,680.0,738.0,792.0,831.0,875.0,906.0,946.0,966.0,1003.0,1019.0,1065.0
unfilled_spots,1119.0,0.0,0.0,0.0,0.0,0.0,26.0,64.0,164.0,272.0,377.0,467.0,546.0,627.0,696.0,745.0,784.0,805.0,870.0,922.0,946.0,979.0,1013.0,1037.0,1059.0
unfilled_spots,1109.0,0.0,0.0,0.0,0.0,2.0,8.0,100.0,175.0,285.0,376.0,499.0,531.0,608.0,694.0,740.0,788.0,845.0,864.0,910.0,954.0,982.0,1010.0,1036.0,1043.0
unfilled_spots,1104.0,0.0,0.0,0.0,0.0,0.0,16.0,78.0,167.0,278.0,386.0,463.0,545.0,595.0,679.0,745.0,814.0,830.0,880.0,910.0,943.0,985.0,1018.0,1038.0,1052.0
unfilled_spots,1108.0,0.0,0.0,0.0,0.0,0.0,27.0,88.0,169.0,285.0,406.0,481.0,562.0,609.0,671.0,745.0,788.0,836.0,864.0,912.0,948.0,998.0,1020.0,1031.0,1056.0
unfilled_spots,1113.0,0.0,0.0,0.0,0.0,1.0,40.0,79.0,179.0,281.0,378.0,490.0,566.0,613.0,690.0,745.0,791.0,828.0,885.0,906.0,946.0,987.0,1008.0,1039.0,1056.0
unfilled_spots,1126.0,0.0,0.0,0.0,0.0,1.0,17.0,72.0,173.0,303.0,376.0,498.0,545.0,630.0,681.0,736.0,783.0,836.0,871.0,915.0,950.0,980.0,1012.0,1050.0,1053.0
reviews_per_program,591.7118644067797,591.7118644067797,458.8728813559322,79.24152542372882,87.66101694915254,109.57627118644068,131.4915254237288,153.40677966101694,175.32203389830508,197.23728813559322,219.15254237288136,241.0677966101695,262.9830508474576,284.89830508474574,306.8135593220339,328.728813559322,350.64406779661016,372.5593220338983,394.47457627118644,416.3898305084746,438.3050847457627,460.22033898305085,482.135593220339,504.0508474576271,525.9661016949152
reviews_per_program,591.7118644067797,591.7118644067797,459.7669491525424,70.58474576271186,87.66101694915254,109.57627118644068,131.4915254237288,153.40677966101694,175.32203389830508,197.23728813559322,219.15254237288136,241.0677966101695,262.9830508474576,284.89830508474574,306.8135593220339,328.728813559322,350.64406779661016,372.5593220338983,394.47457627118644,416.3898305084746,438.3050847457627,460.22033898305085,482.135593220339,504.0508474576271,525.9661016949152
reviews_per_program,591.7118644067797,591.7118644067797,459.9491525423729,72.66101694915254,87.66101694915254,109.57627118644068,131.4915254237288,153.40677966101694,175.32203389830508,197.23728813559322,219.15254237288136,241.0677966101695,262.9830508474576,284.89830508474574,306.8135593220339,328.728813559322,350.64406779661016,372.5593220338983,394.47457627118644,416.3898305084746,438.3050847457627,460.22033898305085,482.135593220339,504.0508474576271,525.9661016949152
reviews_per_program,591.7118644067797,591.7118644067797,468.4279661016949,74.54661016949153,87.66101694915254,109.57627118644068,131.4915254237288,153.40677966101694,175.32203389830508,197.23728813559322,219.15254237288136,241.0677966101695,262.9830508474576,284.89830508474574,306.8135593220339,328.728813559322,350.64406779661016,372.5593220338983,394.47457627118644,416.3898305084746,438.3050847457627,460.22033898305085,482.135593220339,504.0508474576271,525.9661016949152
