Parameter,0,1,2,3,4,5,6,7
unmatched_applicants,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0
unmatched_applicants,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0
unmatched_applicants,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0
unmatched_applicants,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0
unmatched_applicants,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0
unmatched_applicants,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0
unmatched_applicants,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0
unmatched_applicants,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0
unmatched_applicants,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0
unmatched_applicants,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
reviews_per_program,84.61538461538461,84.61538461538461,84.61538461538461,66.38461538461539,37.92307692307692,42.30769230769231,50.76923076923077,59.23076923076923
reviews_per_program,84.61538461538461,84.61538461538461,84.61538461538461,71.3076923076923,46.30769230769231,42.30769230769231,50.76923076923077,59.23076923076923
reviews_per_program,84.61538461538461,84.61538461538461,84.61538461538461,61.92307692307692,37.53846153846154,42.30769230769231,50.76923076923077,59.23076923076923
reviews_per_program,84.61538461538461,84.61538461538461,84.61538461538461,70.76923076923077,38.23076923076923,42.30769230769231,50.76923076923077,59.23076923076923
reviews_per_program,84.61538461538461,84.61538461538461,84.61538461538461,66.61538461538461,44.84615384615385,42.30769230769231,50.76923076923077,59.23076923076923
reviews_per_program,84.61538461538461,84.61538461538461,84.61538461538461,66.61538461538461,33.84615384615385,42.30769230769231,50.76923076923077,59.23076923076923
reviews_per_program,84.61538461538461,84.61538461538461,84.61538461538461,62.07692307692308,41.30769230769231,42.30769230769231,50.76923076923077,59.23076923076923
reviews_per_program,84.61538461538461,84.61538461538461,84.61538461538461,74.38461538461539,37.53846153846154,42.30769230769231,50.76923076923077,59.23076923076923
reviews_per_program,84.61538461538461,84.61538461538461,84.61538461538461,65.38461538461539,38.38461538461539,42.30769230769231,50.76923076923077,59.23076923076923
reviews_per_program,84.61538461538461,84.61538461538461,84.61538461538461,75.6923076923077,45.46153846153846,42.30769230769231,50.76923076923077,59.23076923076923
pct_interview_given_signal,0.0,1.1272727272727272,1.1,0.996969696969697,0.8272727272727273,0.6618181818181819,0.5515151515151515,0.4727272727272727
pct_interview_given_signal,0.0,1.1727272727272726,1.0909090909090908,0.9939393939393939,0.8,0.6618181818181819,0.5515151515151515,0.4727272727272727
pct_interview_given_signal,0.0,1.1636363636363636,1.1045454545454545,1.009090909090909,0.8181818181818182,0.6618181818181819,0.5515151515151515,0.4727272727272727
pct_interview_given_signal,0.0,1.1545454545454545,1.1090909090909091,0.996969696969697,0.825,0.6618181818181819,0.5515151515151515,0.4727272727272727
pct_interview_given_signal,0.0,1.1727272727272726,1.1136363636363635,1.0151515151515151,0.8204545454545454,0.6618181818181819,0.5515151515151515,0.4727272727272727
pct_interview_given_signal,0.0,1.2181818181818183,1.0681818181818181,1.0,0.8272727272727273,0.6618181818181819,0.5515151515151515,0.4727272727272727
pct_interview_given_signal,0.0,1.1454545454545455,1.0863636363636364,1.006060606060606,0.8159090909090909,0.6618181818181819,0.5515151515151515,0.4727272727272727
pct_interview_given_signal,0.0,1.1818181818181819,1.0772727272727274,1.003030303030303,0.8272727272727273,0.6618181818181819,0.5515151515151515,0.4727272727272727
pct_interview_given_signal,0.0,1.1727272727272726,1.1227272727272728,1.0121212121212122,0.8272727272727273,0.6618181818181819,0.5515151515151515,0.4727272727272727
pct_interview_given_signal,0.0,1.2,1.1,1.0,0.8159090909090909,0.6618181818181819,0.5515151515151515,0.4727272727272727
pct_interview_given_nosignal,0.33090909090909093,0.24242424242424243,0.13863636363636364,0.045454545454545456,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.33090909090909093,0.23737373737373738,0.1409090909090909,0.046753246753246755,0.01818181818181818,0.0,0.0,0.0
pct_interview_given_nosignal,0.33090909090909093,0.2383838383838384,0.1375,0.04025974025974026,0.006060606060606061,0.0,0.0,0.0
pct_interview_given_nosignal,0.33090909090909093,0.23939393939393938,0.13636363636363635,0.045454545454545456,0.0015151515151515152,0.0,0.0,0.0
