Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
unmatched_applicants,100.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,93.0,90.0,94.0,93.0,94.0,96.0,96.0
unmatched_applicants,97.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,91.0,91.0,91.0,91.0,93.0,95.0,94.0,95.0
unmatched_applicants,97.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,91.0,92.0,91.0,91.0,93.0,94.0,94.0,97.0
unmatched_applicants,99.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,91.0,90.0,92.0,92.0,92.0,93.0,94.0,96.0
unmatched_applicants,100.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,91.0,91.0,91.0,91.0,92.0,92.0,94.0,94.0,97.0
unmatched_applicants,99.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,91.0,90.0,91.0,94.0,94.0,94.0,95.0,94.0
unmatched_applicants,96.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,91.0,91.0,91.0,94.0,91.0,95.0,94.0,95.0
unmatched_applicants,97.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,91.0,91.0,90.0,91.0,93.0,95.0,95.0,96.0
unmatched_applicants,98.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,91.0,92.0,93.0,92.0,93.0,95.0,98.0
unmatched_applicants,98.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,91.0,91.0,92.0,91.0,95.0,93.0,95.0,94.0
unfilled_spots,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,3.0,4.0,6.0,6.0
unfilled_spots,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,5.0,4.0,5.0
unfilled_spots,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,3.0,4.0,4.0,7.0
unfilled_spots,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,3.0,4.0,6.0
unfilled_spots,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,4.0,7.0
unfilled_spots,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,4.0,4.0,5.0,4.0
unfilled_spots,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,1.0,5.0,4.0,5.0
unfilled_spots,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,5.0,5.0,6.0
unfilled_spots,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,2.0,3.0,5.0,8.0
unfilled_spots,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,5.0,3.0,5.0,4.0
reviews_per_program,78.0,78.0,78.0,78.0,66.35,52.875,37.1,26.7,26.0,29.25,32.5,35.75,39.0,42.25,45.5,48.75,52.0,55.25,58.5,61.75,65.0,68.25
reviews_per_program,78.0,78.0,78.0,78.0,68.4,54.625,27.775,22.75,26.0,29.25,32.5,35.75,39.0,42.25,45.5,48.75,52.0,55.25,58.5,61.75,65.0,68.25
reviews_per_program,78.0,78.0,78.0,76.475,65.225,46.525,34.225,28.2,26.0,29.25,32.5,35.75,39.0,42.25,45.5,48.75,52.0,55.25,58.5,61.75,65.0,68.25
reviews_per_program,78.0,78.0,78.0,76.325,66.275,51.875,30.625,25.625,26.0,29.25,32.5,35.75,39.0,42.25,45.5,48.75,52.0,55.25,58.5,61.75,65.0,68.25
reviews_per_program,78.0,78.0,78.0,76.15,66.975,44.5,35.675,28.55,26.0,29.25,32.5,35.75,39.0,42.25,45.5,48.75,52.0,55.25,58.5,61.75,65.0,68.25
reviews_per_program,78.0,78.0,78.0,72.6,67.1,51.225,35.925,27.05,26.0,29.25,32.5,35.75,39.0,42.25,45.5,48.75,52.0,55.25,58.5,61.75,65.0,68.25
reviews_per_program,78.0,78.0,78.0,78.0,67.85,47.125,33.55,25.8,28.325,29.25,32.5,35.75,39.0,42.25,45.5,48.75,52.0,55.25,58.5,61.75,65.0,68.25
reviews_per_program,78.0,78.0,78.0,78.0,70.0,47.225,34.425,29.575,26.0,29.25,32.5,35.75,39.0,42.25,45.5,48.75,52.0,55.25,58.5,61.75,65.0,68.25
reviews_per_program,78.0,78.0,78.0,76.275,66.9,51.8,36.925,24.15,28.5,29.25,32.5,35.75,39.0,42.25,45.5,48.75,52.0,55.25,58.5,61.75,65.0,68.25
reviews_per_program,78.0,78.0,78.0,78.0,66.125,49.1,35.575,29.825,26.0,29.25,32.5,35.75,39.0,42.25,45.5,48.75,52.0,55.25,58.5,61.75,65.0,68.25
pct_interview_given_signal,0.0,1.1076923076923078,1.0884615384615384,1.0384615384615385,1.0153846153846153,0.943076923076923,0.8435897435897436,0.7428571428571429,0.6538461538461539,0.5811965811965812,0.5230769230769231,0.4755244755244755,0.4358974358974359,0.40236686390532544,0.37362637362637363,0.3487179487179487,0.3269230769230769,0.3076923076923077,0.2905982905982906,0.27530364372469635,0.26153846153846155,0.2490842490842491
pct_interview_given_signal,0.0,1.0769230769230769,1.0692307692307692,1.058974358974359,1.0096153846153846,0.9323076923076923,0.8371794871794872,0.7472527472527473,0.6538461538461539,0.5811965811965812,0.5230769230769231,0.4755244755244755,0.4358974358974359,0.40236686390532544,0.37362637362637363,0.3487179487179487,0.3269230769230769,0.3076923076923077,0.2905982905982906,0.27530364372469635,0.26153846153846155,0.2490842490842491
pct_interview_given_signal,0.0,1.1076923076923078,1.0576923076923077,1.0769230769230769,1.0134615384615384,0.9523076923076923,0.8384615384615385,0.7351648351648352,0.6538461538461539,0.5811965811965812,0.5230769230769231,0.4755244755244755,0.4358974358974359,0.40236686390532544,0.37362637362637363,0.3487179487179487,0.3269230769230769,0.3076923076923077,0.2905982905982906,0.27530364372469635,0.26153846153846155,0.2490842490842491
pct_interview_given_signal,0.0,1.1153846153846154,1.0846153846153845,1.0538461538461539,1.0096153846153846,0.96,0.8474358974358974,0.7395604395604396,0.6538461538461539,0.5811965811965812,0.5230769230769231,0.4755244755244755,0.4358974358974359,0.40236686390532544,0.37362637362637363,0.3487179487179487,0.3269230769230769,0.3076923076923077,0.2905982905982906,0.27530364372469635,0.26153846153846155,0.2490842490842491
pct_interview_given_signal,0.0,1.123076923076923,1.0846153846153845,1.0461538461538462,1.001923076923077,0.94,0.8551282051282051,0.7373626373626374,0.6538461538461539,0.5811965811965812,0.5230769230769231,0.4755244755244755,0.4358974358974359,0.40236686390532544,0.37362637362637363,0.3487179487179487,0.3269230769230769,0.3076923076923077,0.2905982905982906,0.27530364372469635,0.26153846153846155,0.2490842490842491
pct_interview_given_signal,0.0,1.0923076923076922,1.0884615384615384,1.0384615384615385,1.0038461538461538,0.9307692307692308,0.8474358974358974,0.7406593406593407,0.6538461538461539,0.5811965811965812,0.5230769230769231,0.4755244755244755,0.4358974358974359,0.40236686390532544,0.37362637362637363,0.3487179487179487,0.3269230769230769,0.3076923076923077,0.2905982905982906,0.27530364372469635,0.26153846153846155,0.2490842490842491
pct_interview_given_signal,0.0,1.1076923076923078,1.0807692307692307,1.0538461538461539,0.9826923076923076,0.9553846153846154,0.8346153846153846,0.743956043956044,0.6509615384615385,0.5811965811965812,0.5230769230769231,0.4755244755244755,0.4358974358974359,0.40236686390532544,0.37362637362637363,0.3487179487179487,0.3269230769230769,0.3076923076923077,0.2905982905982906,0.27530364372469635,0.26153846153846155,0.2490842490842491
pct_interview_given_signal,0.0,1.0692307692307692,1.0653846153846154,1.0538461538461539,1.021153846153846,0.9353846153846154,0.8435897435897436,0.7395604395604396,0.6538461538461539,0.5811965811965812,0.5230769230769231,0.4755244755244755,0.4358974358974359,0.40236686390532544,0.37362637362637363,0.3487179487179487,0.3269230769230769,0.3076923076923077,0.2905982905982906,0.27530364372469635,0.26153846153846155,0.2490842490842491
pct_interview_given_signal,0.0,1.0692307692307692,1.0692307692307692,1.0435897435897437,1.0153846153846153,0.9246153846153846,0.8384615384615385,0.7461538461538462,0.6471153846153846,0.5811965811965812,0.5230769230769231,0.4755244755244755,0.4358974358974359,0.40236686390532544,0.37362637362637363,0.3487179487179487,0.3269230769230769,0.3076923076923077,0.2905982905982906,0.27530364372469635,0.26153846153846155,0.2490842490842491
pct_interview_given_signal,0.0,1.1076923076923078,1.0769230769230769,1.0384615384615385,1.0153846153846153,0.9246153846153846,0.8448717948717949,0.7373626373626374,0.6538461538461539,0.5811965811965812,0.5230769230769231,0.4755244755244755,0.4358974358974359,0.40236686390532544,0.37362637362637363,0.3487179487179487,0.3269230769230769,0.3076923076923077,0.2905982905982906,0.27530364372469635,0.26153846153846155,0.2490842490842491
pct_interview_given_nosignal,0.21794871794871795,0.17926421404682275,0.1388111888111888,0.10073260073260074,0.05846153846153846,0.027125506072874495,0.009401709401709401,0.0018099547511312218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.21794871794871795,0.1806020066889632,0.14055944055944056,0.0978021978021978,0.05961538461538462,0.029959514170040485,0.011538461538461539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.21794871794871795,0.17926421404682275,0.14160839160839161,0.09523809523809523,0.05884615384615385,0.024696356275303644,0.011111111111111112,0.004977375565610859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.21794871794871795,0.17892976588628762,0.13916083916083916,0.09853479853479853,0.05961538461538462,0.022672064777327937,0.00811965811965812,0.003167420814479638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.21794871794871795,0.17859531772575252,0.13916083916083916,0.09963369963369964,0.061153846153846156,0.027935222672064778,0.005555555555555556,0.004072398190045249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.21794871794871795,0.17993311036789297,0.1388111888111888,0.10073260073260074,0.06076923076923077,0.030364372469635626,0.00811965811965812,0.0027149321266968325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.21794871794871795,0.17926421404682275,0.1395104895104895,0.09853479853479853,0.065,0.02388663967611336,0.012393162393162393,0.0013574660633484162,0.0014423076923076924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.21794871794871795,0.18093645484949833,0.1409090909090909,0.09853479853479853,0.05730769230769231,0.029149797570850202,0.009401709401709401,0.003167420814479638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.21794871794871795,0.18093645484949833,0.14055944055944056,0.1,0.05846153846153846,0.031983805668016195,0.011111111111111112,0.00045248868778280545,0.0033653846153846156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.21794871794871795,0.17926421404682275,0.13986013986013987,0.10073260073260074,0.05846153846153846,0.031983805668016195,0.008974358974358974,0.004072398190045249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_application,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795
pct_interview_given_application,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795
pct_interview_given_application,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795
pct_interview_given_application,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795
pct_interview_given_application,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795
pct_interview_given_application,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795
pct_interview_given_application,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795
pct_interview_given_application,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795
pct_interview_given_application,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795
pct_interview_given_application,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795
pct_of_app_match_via_signal_given_matched,0.0,0.975,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.975,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.925,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.95,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.925,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.95,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.95,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.925,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.925,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
