Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
unmatched_applicants,2017.0,1265.0,1264.0,1261.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1262.0,1264.0,1291.0,1326.0,1377.0,1424.0,1493.0,1568.0,1616.0,1693.0,1760.0,1791.0,1848.0,1914.0
unmatched_applicants,2034.0,1261.0,1261.0,1261.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1263.0,1305.0,1325.0,1389.0,1443.0,1513.0,1571.0,1643.0,1690.0,1768.0,1807.0,1859.0,1901.0
unmatched_applicants,2018.0,1262.0,1261.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1282.0,1284.0,1350.0,1380.0,1416.0,1521.0,1576.0,1644.0,1690.0,1745.0,1774.0,1866.0,1914.0
unmatched_applicants,2024.0,1261.0,1261.0,1260.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1260.0,1265.0,1287.0,1360.0,1397.0,1425.0,1497.0,1567.0,1636.0,1689.0,1737.0,1808.0,1854.0,1911.0
unmatched_applicants,2040.0,1270.0,1267.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1259.0,1269.0,1275.0,1295.0,1342.0,1386.0,1412.0,1489.0,1561.0,1640.0,1682.0,1750.0,1778.0,1854.0,1904.0
unmatched_applicants,2022.0,1262.0,1264.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1263.0,1261.0,1270.0,1301.0,1329.0,1374.0,1428.0,1518.0,1571.0,1635.0,1717.0,1727.0,1799.0,1844.0,1904.0
unmatched_applicants,2022.0,1258.0,1261.0,1259.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1259.0,1262.0,1298.0,1340.0,1381.0,1417.0,1521.0,1567.0,1631.0,1685.0,1753.0,1786.0,1858.0,1900.0
unmatched_applicants,2032.0,1273.0,1260.0,1259.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1263.0,1273.0,1286.0,1330.0,1391.0,1436.0,1508.0,1590.0,1627.0,1701.0,1744.0,1792.0,1846.0,1905.0
unmatched_applicants,2025.0,1265.0,1261.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1259.0,1266.0,1293.0,1340.0,1376.0,1451.0,1491.0,1585.0,1632.0,1693.0,1736.0,1809.0,1843.0,1905.0
unmatched_applicants,2009.0,1265.0,1260.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1262.0,1278.0,1295.0,1321.0,1377.0,1451.0,1520.0,1574.0,1622.0,1685.0,1741.0,1806.0,1875.0,1888.0
unfilled_spots,759.0,7.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,33.0,68.0,119.0,166.0,235.0,310.0,358.0,435.0,502.0,533.0,590.0,656.0
unfilled_spots,776.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,47.0,67.0,131.0,185.0,255.0,313.0,385.0,432.0,510.0,549.0,601.0,643.0
unfilled_spots,760.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,26.0,92.0,122.0,158.0,263.0,318.0,386.0,432.0,487.0,516.0,608.0,656.0
unfilled_spots,766.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,29.0,102.0,139.0,167.0,239.0,309.0,378.0,431.0,479.0,550.0,596.0,653.0
unfilled_spots,782.0,12.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,17.0,37.0,84.0,128.0,154.0,231.0,303.0,382.0,424.0,492.0,520.0,596.0,646.0
unfilled_spots,764.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,12.0,43.0,71.0,116.0,170.0,260.0,313.0,377.0,459.0,469.0,541.0,586.0,646.0
unfilled_spots,764.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,40.0,82.0,123.0,159.0,263.0,309.0,373.0,427.0,495.0,528.0,600.0,642.0
unfilled_spots,774.0,15.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,15.0,28.0,72.0,133.0,178.0,250.0,332.0,369.0,443.0,486.0,534.0,588.0,647.0
unfilled_spots,767.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,35.0,82.0,118.0,193.0,233.0,327.0,374.0,435.0,478.0,551.0,585.0,647.0
unfilled_spots,751.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,37.0,63.0,119.0,193.0,262.0,316.0,364.0,427.0,483.0,548.0,617.0,630.0
reviews_per_program,227.1881188118812,227.1881188118812,227.1881188118812,227.1881188118812,227.1881188118812,227.1881188118812,227.1881188118812,224.36138613861385,207.85148514851485,161.58663366336634,111.4950495049505,95.60891089108911,97.67326732673267,105.48019801980197,113.5940594059406,121.70792079207921,129.82178217821783,137.93564356435644,146.04950495049505,154.16336633663366,162.27722772277227,170.3910891089109,178.5049504950495,186.61881188118812,194.73267326732673,202.84653465346534
