Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
unmatched_applicants,1958.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1775.0,1774.0,1780.0,1789.0,1808.0,1816.0,1820.0,1832.0,1854.0,1860.0,1861.0,1879.0,1884.0,1893.0,1906.0,1908.0,1917.0,1923.0,1928.0,1932.0,1940.0
unmatched_applicants,1953.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1775.0,1775.0,1790.0,1798.0,1797.0,1816.0,1825.0,1839.0,1851.0,1862.0,1869.0,1884.0,1883.0,1888.0,1906.0,1906.0,1913.0,1925.0,1936.0,1932.0,1942.0
unmatched_applicants,1955.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1771.0,1773.0,1778.0,1790.0,1794.0,1809.0,1815.0,1818.0,1849.0,1848.0,1862.0,1873.0,1881.0,1889.0,1889.0,1904.0,1913.0,1916.0,1926.0,1927.0,1942.0,1939.0
unmatched_applicants,1954.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1774.0,1780.0,1781.0,1798.0,1811.0,1810.0,1827.0,1829.0,1855.0,1859.0,1871.0,1873.0,1880.0,1902.0,1898.0,1906.0,1921.0,1928.0,1934.0,1937.0,1947.0
unmatched_applicants,1958.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1777.0,1783.0,1795.0,1801.0,1815.0,1828.0,1843.0,1846.0,1858.0,1865.0,1881.0,1887.0,1894.0,1907.0,1913.0,1920.0,1918.0,1927.0,1936.0,1947.0
unmatched_applicants,1956.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1776.0,1782.0,1785.0,1792.0,1796.0,1815.0,1833.0,1852.0,1849.0,1864.0,1864.0,1875.0,1877.0,1904.0,1903.0,1899.0,1916.0,1926.0,1928.0,1938.0,1942.0
unmatched_applicants,1952.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1773.0,1780.0,1782.0,1803.0,1803.0,1815.0,1827.0,1841.0,1849.0,1853.0,1858.0,1886.0,1888.0,1894.0,1903.0,1909.0,1924.0,1923.0,1936.0,1935.0,1946.0
unmatched_applicants,1957.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1782.0,1783.0,1792.0,1803.0,1815.0,1828.0,1837.0,1845.0,1860.0,1873.0,1875.0,1888.0,1901.0,1898.0,1911.0,1920.0,1921.0,1934.0,1934.0,1946.0
unmatched_applicants,1964.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1772.0,1770.0,1773.0,1785.0,1785.0,1784.0,1802.0,1810.0,1820.0,1835.0,1849.0,1861.0,1874.0,1878.0,1885.0,1900.0,1910.0,1914.0,1919.0,1927.0,1930.0,1933.0,1941.0
unmatched_applicants,1954.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1774.0,1773.0,1782.0,1786.0,1801.0,1817.0,1822.0,1835.0,1855.0,1866.0,1870.0,1880.0,1881.0,1894.0,1905.0,1907.0,1919.0,1926.0,1928.0,1943.0,1943.0
unfilled_spots,188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,10.0,19.0,38.0,46.0,50.0,62.0,84.0,90.0,91.0,109.0,114.0,123.0,136.0,138.0,147.0,153.0,158.0,162.0,170.0
unfilled_spots,183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,20.0,28.0,27.0,46.0,55.0,69.0,81.0,92.0,99.0,114.0,113.0,118.0,136.0,136.0,143.0,155.0,166.0,162.0,172.0
unfilled_spots,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,8.0,20.0,24.0,39.0,45.0,48.0,79.0,78.0,92.0,103.0,111.0,119.0,119.0,134.0,143.0,146.0,156.0,157.0,172.0,169.0
unfilled_spots,184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,11.0,28.0,41.0,40.0,57.0,59.0,85.0,89.0,101.0,103.0,110.0,132.0,128.0,136.0,151.0,158.0,164.0,167.0,177.0
unfilled_spots,188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,13.0,25.0,31.0,45.0,58.0,73.0,76.0,88.0,95.0,111.0,117.0,124.0,137.0,143.0,150.0,148.0,157.0,166.0,177.0
unfilled_spots,186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,15.0,22.0,26.0,45.0,63.0,82.0,79.0,94.0,94.0,105.0,107.0,134.0,133.0,129.0,146.0,156.0,158.0,168.0,172.0
unfilled_spots,182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,12.0,33.0,33.0,45.0,57.0,71.0,79.0,83.0,88.0,116.0,118.0,124.0,133.0,139.0,154.0,153.0,166.0,165.0,176.0
unfilled_spots,187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,13.0,22.0,33.0,45.0,58.0,67.0,75.0,90.0,103.0,105.0,118.0,131.0,128.0,141.0,150.0,151.0,164.0,164.0,176.0
unfilled_spots,194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,15.0,15.0,14.0,32.0,40.0,50.0,65.0,79.0,91.0,104.0,108.0,115.0,130.0,140.0,144.0,149.0,157.0,160.0,163.0,171.0
unfilled_spots,184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,12.0,16.0,31.0,47.0,52.0,65.0,85.0,96.0,100.0,110.0,111.0,124.0,135.0,137.0,149.0,156.0,158.0,173.0,173.0
reviews_per_program,844.2197802197802,844.2197802197802,835.6153846153846,121.07692307692308,93.8021978021978,117.25274725274726,140.7032967032967,164.15384615384616,187.6043956043956,211.05494505494505,234.5054945054945,257.95604395604397,281.4065934065934,304.85714285714283,328.3076923076923,351.75824175824175,375.2087912087912,398.65934065934067,422.1098901098901,445.56043956043953,469.010989010989,492.46153846153845,515.9120879120879,539.3626373626373,562.8131868131868,586.2637362637363,609.7142857142857,633.1648351648352,656.6153846153846,680.065934065934,703.5164835164835,726.967032967033,750.4175824175824,773.8681318681319
reviews_per_program,844.2197802197802,844.2197802197802,835.4615384615385,137.42857142857142,93.8021978021978,117.25274725274726,140.7032967032967,164.15384615384616,187.6043956043956,211.05494505494505,234.5054945054945,257.95604395604397,281.4065934065934,304.85714285714283,328.3076923076923,351.75824175824175,375.2087912087912,398.65934065934067,422.1098901098901,445.56043956043953,469.010989010989,492.46153846153845,515.9120879120879,539.3626373626373,562.8131868131868,586.2637362637363,609.7142857142857,633.1648351648352,656.6153846153846,680.065934065934,703.5164835164835,726.967032967033,750.4175824175824,773.8681318681319
reviews_per_program,844.2197802197802,844.2197802197802,818.2747252747253,147.01098901098902,93.8021978021978,117.25274725274726,140.7032967032967,164.15384615384616,187.6043956043956,211.05494505494505,234.5054945054945,257.95604395604397,281.4065934065934,304.85714285714283,328.3076923076923,351.75824175824175,375.2087912087912,398.65934065934067,422.1098901098901,445.56043956043953,469.010989010989,492.46153846153845,515.9120879120879,539.3626373626373,562.8131868131868,586.2637362637363,609.7142857142857,633.1648351648352,656.6153846153846,680.065934065934,703.5164835164835,726.967032967033,750.4175824175824,773.8681318681319
reviews_per_program,844.2197802197802,844.2197802197802,800.6593406593406,121.13186813186813,93.8021978021978,117.25274725274726,140.7032967032967,164.15384615384616,187.6043956043956,211.05494505494505,234.5054945054945,257.95604395604397,281.4065934065934,304.85714285714283,328.3076923076923,351.75824175824175,375.2087912087912,398.65934065934067,422.1098901098901,445.56043956043953,469.010989010989,492.46153846153845,515.9120879120879,539.3626373626373,562.8131868131868,586.2637362637363,609.7142857142857,633.1648351648352,656.6153846153846,680.065934065934,703.5164835164835,726.967032967033,750.4175824175824,773.8681318681319
reviews_per_program,844.2197802197802,844.2197802197802,827.3626373626373,162.87912087912088,93.8021978021978,117.25274725274726,140.7032967032967,164.15384615384616,187.6043956043956,211.05494505494505,234.5054945054945,257.95604395604397,281.4065934065934,304.85714285714283,328.3076923076923,351.75824175824175,375.2087912087912,398.65934065934067,422.1098901098901,445.56043956043953,469.010989010989,492.46153846153845,515.9120879120879,539.3626373626373,562.8131868131868,586.2637362637363,609.7142857142857,633.1648351648352,656.6153846153846,680.065934065934,703.5164835164835,726.967032967033,750.4175824175824,773.8681318681319
reviews_per_program,844.2197802197802,844.2197802197802,826.8241758241758,111.64835164835165,93.8021978021978,117.25274725274726,140.7032967032967,164.15384615384616,187.6043956043956,211.05494505494505,234.5054945054945,257.95604395604397,281.4065934065934,304.85714285714283,328.3076923076923,351.75824175824175,375.2087912087912,398.65934065934067,422.1098901098901,445.56043956043953,469.010989010989,492.46153846153845,515.9120879120879,539.3626373626373,562.8131868131868,586.2637362637363,609.7142857142857,633.1648351648352,656.6153846153846,680.065934065934,703.5164835164835,726.967032967033,750.4175824175824,773.8681318681319
reviews_per_program,844.2197802197802,844.2197802197802,808.7472527472528,138.06593406593407,93.8021978021978,117.25274725274726,140.7032967032967,164.15384615384616,187.6043956043956,211.05494505494505,234.5054945054945,257.95604395604397,281.4065934065934,304.85714285714283,328.3076923076923,351.75824175824175,375.2087912087912,398.65934065934067,422.1098901098901,445.56043956043953,469.010989010989,492.46153846153845,515.9120879120879,539.3626373626373,562.8131868131868,586.2637362637363,609.7142857142857,633.1648351648352,656.6153846153846,680.065934065934,703.5164835164835,726.967032967033,750.4175824175824,773.8681318681319
reviews_per_program,844.2197802197802,844.2197802197802,835.7912087912088,164.63736263736263,93.8021978021978,117.25274725274726,140.7032967032967,164.15384615384616,187.6043956043956,211.05494505494505,234.5054945054945,257.95604395604397,281.4065934065934,304.85714285714283,328.3076923076923,351.75824175824175,375.2087912087912,398.65934065934067,422.1098901098901,445.56043956043953,469.010989010989,492.46153846153845,515.9120879120879,539.3626373626373,562.8131868131868,586.2637362637363,609.7142857142857,633.1648351648352,656.6153846153846,680.065934065934,703.5164835164835,726.967032967033,750.4175824175824,773.8681318681319
reviews_per_program,844.2197802197802,844.2197802197802,817.1098901098901,147.12087912087912,93.8021978021978,117.25274725274726,140.7032967032967,164.15384615384616,187.6043956043956,211.05494505494505,234.5054945054945,257.95604395604397,281.4065934065934,304.85714285714283,328.3076923076923,351.75824175824175,375.2087912087912,398.65934065934067,422.1098901098901,445.56043956043953,469.010989010989,492.46153846153845,515.9120879120879,539.3626373626373,562.8131868131868,586.2637362637363,609.7142857142857,633.1648351648352,656.6153846153846,680.065934065934,703.5164835164835,726.967032967033,750.4175824175824,773.8681318681319
reviews_per_program,844.2197802197802,844.2197802197802,818.1098901098901,138.97802197802199,93.8021978021978,117.25274725274726,140.7032967032967,164.15384615384616,187.6043956043956,211.05494505494505,234.5054945054945,257.95604395604397,281.4065934065934,304.85714285714283,328.3076923076923,351.75824175824175,375.2087912087912,398.65934065934067,422.1098901098901,445.56043956043953,469.010989010989,492.46153846153845,515.9120879120879,539.3626373626373,562.8131868131868,586.2637362637363,609.7142857142857,633.1648351648352,656.6153846153846,680.065934065934,703.5164835164835,726.967032967033,750.4175824175824,773.8681318681319
pct_interview_given_signal,0.0,1.013120899718838,1.0037488284910965,0.8487972508591065,0.6396438612933458,0.5117150890346767,0.42642924086223055,0.3655107778819119,0.3198219306466729,0.28428616057482037,0.25585754451733833,0.23259776774303484,0.21321462043111528,0.19681349578256796,0.18275538894095594,0.17057169634489222,0.15991096532333646,0.1505044379513755,0.14214308028741018,0.13466186553544124,0.12792877225866917,0.1218369259606373,0.11629888387151742,0.11124241065971231,0.10660731021555764,0.10234301780693533,0.09840674789128398,0.09476205352494012,0.09137769447047797,0.08822673948873735,0.08528584817244611,0.08253469177978656,0.07995548266166823,0.07753258924767828
pct_interview_given_signal,0.0,1.0164011246485474,1.0032802249297095,0.8481724461105904,0.6396438612933458,0.5117150890346767,0.42642924086223055,0.3655107778819119,0.3198219306466729,0.28428616057482037,0.25585754451733833,0.23259776774303484,0.21321462043111528,0.19681349578256796,0.18275538894095594,0.17057169634489222,0.15991096532333646,0.1505044379513755,0.14214308028741018,0.13466186553544124,0.12792877225866917,0.1218369259606373,0.11629888387151742,0.11124241065971231,0.10660731021555764,0.10234301780693533,0.09840674789128398,0.09476205352494012,0.09137769447047797,0.08822673948873735,0.08528584817244611,0.08253469177978656,0.07995548266166823,0.07753258924767828
pct_interview_given_signal,0.0,1.0154639175257731,1.0028116213683225,0.845673227116526,0.6396438612933458,0.5117150890346767,0.42642924086223055,0.3655107778819119,0.3198219306466729,0.28428616057482037,0.25585754451733833,0.23259776774303484,0.21321462043111528,0.19681349578256796,0.18275538894095594,0.17057169634489222,0.15991096532333646,0.1505044379513755,0.14214308028741018,0.13466186553544124,0.12792877225866917,0.1218369259606373,0.11629888387151742,0.11124241065971231,0.10660731021555764,0.10234301780693533,0.09840674789128398,0.09476205352494012,0.09137769447047797,0.08822673948873735,0.08528584817244611,0.08253469177978656,0.07995548266166823,0.07753258924767828
pct_interview_given_signal,0.0,1.0196813495782568,1.0,0.8497344579818806,0.6396438612933458,0.5117150890346767,0.42642924086223055,0.3655107778819119,0.3198219306466729,0.28428616057482037,0.25585754451733833,0.23259776774303484,0.21321462043111528,0.19681349578256796,0.18275538894095594,0.17057169634489222,0.15991096532333646,0.1505044379513755,0.14214308028741018,0.13466186553544124,0.12792877225866917,0.1218369259606373,0.11629888387151742,0.11124241065971231,0.10660731021555764,0.10234301780693533,0.09840674789128398,0.09476205352494012,0.09137769447047797,0.08822673948873735,0.08528584817244611,0.08253469177978656,0.07995548266166823,0.07753258924767828
pct_interview_given_signal,0.0,1.0178069353327086,1.0021087160262419,0.8475476413620744,0.6396438612933458,0.5117150890346767,0.42642924086223055,0.3655107778819119,0.3198219306466729,0.28428616057482037,0.25585754451733833,0.23259776774303484,0.21321462043111528,0.19681349578256796,0.18275538894095594,0.17057169634489222,0.15991096532333646,0.1505044379513755,0.14214308028741018,0.13466186553544124,0.12792877225866917,0.1218369259606373,0.11629888387151742,0.11124241065971231,0.10660731021555764,0.10234301780693533,0.09840674789128398,0.09476205352494012,0.09137769447047797,0.08822673948873735,0.08528584817244611,0.08253469177978656,0.07995548266166823,0.07753258924767828
pct_interview_given_signal,0.0,1.0178069353327086,1.006091846298032,0.8494220556076226,0.6396438612933458,0.5117150890346767,0.42642924086223055,0.3655107778819119,0.3198219306466729,0.28428616057482037,0.25585754451733833,0.23259776774303484,0.21321462043111528,0.19681349578256796,0.18275538894095594,0.17057169634489222,0.15991096532333646,0.1505044379513755,0.14214308028741018,0.13466186553544124,0.12792877225866917,0.1218369259606373,0.11629888387151742,0.11124241065971231,0.10660731021555764,0.10234301780693533,0.09840674789128398,0.09476205352494012,0.09137769447047797,0.08822673948873735,0.08528584817244611,0.08253469177978656,0.07995548266166823,0.07753258924767828
pct_interview_given_signal,0.0,1.0164011246485474,1.0028116213683225,0.8470790378006873,0.6396438612933458,0.5117150890346767,0.42642924086223055,0.3655107778819119,0.3198219306466729,0.28428616057482037,0.25585754451733833,0.23259776774303484,0.21321462043111528,0.19681349578256796,0.18275538894095594,0.17057169634489222,0.15991096532333646,0.1505044379513755,0.14214308028741018,0.13466186553544124,0.12792877225866917,0.1218369259606373,0.11629888387151742,0.11124241065971231,0.10660731021555764,0.10234301780693533,0.09840674789128398,0.09476205352494012,0.09137769447047797,0.08822673948873735,0.08528584817244611,0.08253469177978656,0.07995548266166823,0.07753258924767828
pct_interview_given_signal,0.0,1.0145267104029991,1.0058575445173383,0.8447360199937519,0.6396438612933458,0.5117150890346767,0.42642924086223055,0.3655107778819119,0.3198219306466729,0.28428616057482037,0.25585754451733833,0.23259776774303484,0.21321462043111528,0.19681349578256796,0.18275538894095594,0.17057169634489222,0.15991096532333646,0.1505044379513755,0.14214308028741018,0.13466186553544124,0.12792877225866917,0.1218369259606373,0.11629888387151742,0.11124241065971231,0.10660731021555764,0.10234301780693533,0.09840674789128398,0.09476205352494012,0.09137769447047797,0.08822673948873735,0.08528584817244611,0.08253469177978656,0.07995548266166823,0.07753258924767828
