Parameter,0,1,2,3,4,5
unmatched_applicants,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0
unmatched_applicants,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0
unmatched_applicants,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0
unmatched_applicants,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0
unmatched_applicants,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0
unmatched_applicants,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0
unmatched_applicants,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0
unmatched_applicants,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0
unmatched_applicants,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0
unmatched_applicants,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0
reviews_per_program,187.6043956043956,187.6043956043956,153.67032967032966,71.68131868131869,93.8021978021978,117.25274725274726
reviews_per_program,187.6043956043956,187.6043956043956,157.0,71.46153846153847,93.8021978021978,117.25274725274726
reviews_per_program,187.6043956043956,187.6043956043956,150.52747252747253,71.5934065934066,93.8021978021978,117.25274725274726
reviews_per_program,187.6043956043956,187.6043956043956,149.17582417582418,71.67032967032966,93.8021978021978,117.25274725274726
reviews_per_program,187.6043956043956,187.6043956043956,156.45054945054946,71.54945054945055,93.8021978021978,117.25274725274726
reviews_per_program,187.6043956043956,187.6043956043956,150.8901098901099,70.35164835164835,93.8021978021978,117.25274725274726
reviews_per_program,187.6043956043956,187.6043956043956,162.37362637362637,70.35164835164835,93.8021978021978,117.25274725274726
reviews_per_program,187.6043956043956,187.6043956043956,153.3186813186813,72.96703296703296,93.8021978021978,117.25274725274726
reviews_per_program,187.6043956043956,187.6043956043956,151.30769230769232,71.6043956043956,93.8021978021978,117.25274725274726
reviews_per_program,187.6043956043956,187.6043956043956,153.7912087912088,70.35164835164835,93.8021978021978,117.25274725274726
pct_interview_given_signal,0.0,1.0149953139643861,0.9803186504217432,0.738831615120275,0.5543580131208997,0.4434864104967198
pct_interview_given_signal,0.0,1.0145267104029991,0.9840674789128397,0.738987816307404,0.5543580131208997,0.4434864104967198
pct_interview_given_signal,0.0,1.013120899718838,0.9885192127460168,0.738831615120275,0.5543580131208997,0.4434864104967198
pct_interview_given_signal,0.0,1.0112464854732897,0.9798500468603561,0.738831615120275,0.5543580131208997,0.4434864104967198
pct_interview_given_signal,0.0,1.0117150890346767,0.9857075913776945,0.7382068103717588,0.5543580131208997,0.4434864104967198
pct_interview_given_signal,0.0,1.0098406747891284,0.9777413308341143,0.739144017494533,0.5543580131208997,0.4434864104967198
pct_interview_given_signal,0.0,1.0107778819119024,0.9826616682286785,0.739144017494533,0.5543580131208997,0.4434864104967198
pct_interview_given_signal,0.0,1.0117150890346767,0.9861761949390815,0.7382068103717588,0.5543580131208997,0.4434864104967198
pct_interview_given_signal,0.0,1.012652296157451,0.9887535145267105,0.7386754139331458,0.5543580131208997,0.4434864104967198
pct_interview_given_signal,0.0,1.0093720712277414,0.982427366447985,0.739144017494533,0.5543580131208997,0.4434864104967198
pct_interview_given_nosignal,0.27717900656044986,0.1717766769313161,0.04279912527335208,0.00018744142455482662,0.0,0.0
pct_interview_given_nosignal,0.27717900656044986,0.17184362029722855,0.0415495157763199,9.372071227741331e-05,0.0,0.0
pct_interview_given_nosignal,0.27717900656044986,0.17204445039496585,0.04006560449859419,0.00018744142455482662,0.0,0.0
pct_interview_given_nosignal,0.27717900656044986,0.1723122238586156,0.0429553264604811,0.00018744142455482662,0.0,0.0
pct_interview_given_nosignal,0.27717900656044986,0.17224528049270318,0.041002811621368325,0.0005623242736644799,0.0,0.0
pct_interview_given_nosignal,0.27717900656044986,0.1725130539563529,0.043658231802561696,0.0,0.0,0.0
pct_interview_given_nosignal,0.27717900656044986,0.17237916722452806,0.042018119337706966,0.0,0.0,0.0
pct_interview_given_nosignal,0.27717900656044986,0.17224528049270318,0.0408466104342393,0.0005623242736644799,0.0,0.0
pct_interview_given_nosignal,0.27717900656044986,0.1721113937608783,0.03998750390502968,0.00028116213683223993,0.0,0.0
pct_interview_given_nosignal,0.27717900656044986,0.17257999732226537,0.04209621993127148,0.0,0.0,0.0
pct_interview_given_application,0.27717900656044986,0.27717900656044986,0.27717900656044986,0.27717900656044986,0.27717900656044986,0.27717900656044986
pct_interview_given_application,0.27717900656044986,0.27717900656044986,0.27717900656044986,0.27717900656044986,0.27717900656044986,0.27717900656044986
pct_interview_given_application,0.27717900656044986,0.27717900656044986,0.27717900656044986,0.27717900656044986,0.27717900656044986,0.27717900656044986
pct_interview_given_application,0.27717900656044986,0.27717900656044986,0.27717900656044986,0.27717900656044986,0.27717900656044986,0.27717900656044986
pct_interview_given_application,0.27717900656044986,0.27717900656044986,0.27717900656044986,0.27717900656044986,0.27717900656044986,0.27717900656044986
pct_interview_given_application,0.27717900656044986,0.27717900656044986,0.27717900656044986,0.27717900656044986,0.27717900656044986,0.27717900656044986
pct_interview_given_application,0.27717900656044986,0.27717900656044986,0.27717900656044986,0.27717900656044986,0.27717900656044986,0.27717900656044986
pct_interview_given_application,0.27717900656044986,0.27717900656044986,0.27717900656044986,0.27717900656044986,0.27717900656044986,0.27717900656044986
pct_interview_given_application,0.27717900656044986,0.27717900656044986,0.27717900656044986,0.27717900656044986,0.27717900656044986,0.27717900656044986
pct_interview_given_application,0.27717900656044986,0.27717900656044986,0.27717900656044986,0.27717900656044986,0.27717900656044986,0.27717900656044986
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0
