Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
unmatched_applicants,260.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,219.0,222.0,222.0,223.0,233.0,234.0,239.0,246.0,244.0,252.0
unmatched_applicants,257.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,216.0,220.0,224.0,226.0,227.0,232.0,235.0,245.0,241.0,250.0
unmatched_applicants,268.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,216.0,214.0,215.0,214.0,219.0,223.0,225.0,225.0,232.0,238.0,242.0,250.0,252.0
unmatched_applicants,263.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,215.0,215.0,217.0,222.0,220.0,226.0,229.0,236.0,241.0,239.0,246.0,251.0
unmatched_applicants,263.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,215.0,215.0,219.0,223.0,229.0,231.0,231.0,237.0,242.0,248.0,255.0
unmatched_applicants,261.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,215.0,214.0,215.0,222.0,221.0,227.0,233.0,235.0,242.0,247.0,251.0
unmatched_applicants,261.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,215.0,218.0,216.0,220.0,223.0,229.0,235.0,237.0,239.0,248.0,255.0
unmatched_applicants,262.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,216.0,219.0,217.0,221.0,228.0,230.0,232.0,239.0,239.0,245.0,247.0
unmatched_applicants,261.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,216.0,215.0,218.0,218.0,224.0,225.0,228.0,230.0,238.0,239.0,249.0,254.0
unmatched_applicants,265.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,216.0,214.0,218.0,221.0,221.0,226.0,229.0,230.0,234.0,243.0,243.0,248.0
