Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
unmatched_applicants,4280.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3526.0,3554.0,3569.0,3620.0,3678.0,3715.0,3780.0,3835.0,3877.0,3936.0,3992.0,4025.0,4070.0,4077.0,4154.0,4161.0,4205.0
unmatched_applicants,4282.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3522.0,3520.0,3541.0,3582.0,3627.0,3670.0,3744.0,3771.0,3828.0,3877.0,3934.0,3997.0,4019.0,4055.0,4107.0,4152.0,4162.0,4204.0
unmatched_applicants,4292.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3530.0,3545.0,3571.0,3614.0,3664.0,3719.0,3778.0,3835.0,3896.0,3955.0,3988.0,4021.0,4066.0,4100.0,4129.0,4173.0,4201.0
unmatched_applicants,4292.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3527.0,3544.0,3568.0,3614.0,3673.0,3707.0,3785.0,3834.0,3876.0,3952.0,3977.0,4001.0,4049.0,4111.0,4142.0,4170.0,4200.0
unmatched_applicants,4296.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3539.0,3573.0,3643.0,3655.0,3709.0,3776.0,3801.0,3865.0,3941.0,3986.0,4014.0,4075.0,4096.0,4135.0,4159.0,4186.0
unmatched_applicants,4292.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3522.0,3532.0,3555.0,3589.0,3605.0,3693.0,3717.0,3768.0,3829.0,3895.0,3953.0,3983.0,4026.0,4069.0,4095.0,4132.0,4167.0,4204.0
unmatched_applicants,4300.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3525.0,3542.0,3556.0,3595.0,3669.0,3742.0,3804.0,3821.0,3907.0,3952.0,3974.0,4025.0,4037.0,4104.0,4142.0,4149.0,4204.0
unmatched_applicants,4288.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3523.0,3546.0,3560.0,3621.0,3682.0,3740.0,3777.0,3832.0,3899.0,3933.0,3986.0,4022.0,4041.0,4099.0,4141.0,4177.0,4208.0
unmatched_applicants,4288.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3521.0,3530.0,3541.0,3571.0,3611.0,3660.0,3734.0,3780.0,3840.0,3897.0,3934.0,3975.0,4023.0,4061.0,4111.0,4125.0,4172.0,4208.0
unmatched_applicants,4279.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3531.0,3548.0,3609.0,3603.0,3643.0,3719.0,3798.0,3830.0,3887.0,3935.0,3977.0,4010.0,4074.0,4099.0,4131.0,4177.0,4190.0
unfilled_spots,760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,34.0,49.0,100.0,158.0,195.0,260.0,315.0,357.0,416.0,472.0,505.0,550.0,557.0,634.0,641.0,685.0
unfilled_spots,762.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,21.0,62.0,107.0,150.0,224.0,251.0,308.0,357.0,414.0,477.0,499.0,535.0,587.0,632.0,642.0,684.0
unfilled_spots,772.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,25.0,51.0,94.0,144.0,199.0,258.0,315.0,376.0,435.0,468.0,501.0,546.0,580.0,609.0,653.0,681.0
unfilled_spots,772.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,24.0,48.0,94.0,153.0,187.0,265.0,314.0,356.0,432.0,457.0,481.0,529.0,591.0,622.0,650.0,680.0
unfilled_spots,776.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,53.0,123.0,135.0,189.0,256.0,281.0,345.0,421.0,466.0,494.0,555.0,576.0,615.0,639.0,666.0
unfilled_spots,772.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,35.0,69.0,85.0,173.0,197.0,248.0,309.0,375.0,433.0,463.0,506.0,549.0,575.0,612.0,647.0,684.0
unfilled_spots,780.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,22.0,36.0,75.0,149.0,222.0,284.0,301.0,387.0,432.0,454.0,505.0,517.0,584.0,622.0,629.0,684.0
unfilled_spots,768.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,26.0,40.0,101.0,162.0,220.0,257.0,312.0,379.0,413.0,466.0,502.0,521.0,579.0,621.0,657.0,688.0
unfilled_spots,768.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,21.0,51.0,91.0,140.0,214.0,260.0,320.0,377.0,414.0,455.0,503.0,541.0,591.0,605.0,652.0,688.0
unfilled_spots,759.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,28.0,89.0,83.0,123.0,199.0,278.0,310.0,367.0,415.0,457.0,490.0,554.0,579.0,611.0,657.0,670.0
reviews_per_program,701.2881355932203,701.2881355932203,701.2881355932203,701.2881355932203,657.3559322033898,291.6737288135593,136.33474576271186,153.40677966101694,175.32203389830508,197.23728813559322,219.15254237288136,241.0677966101695,262.9830508474576,284.89830508474574,306.8135593220339,328.728813559322,350.64406779661016,372.5593220338983,394.47457627118644,416.3898305084746,438.3050847457627,460.22033898305085,482.135593220339,504.0508474576271,525.9661016949152,547.8813559322034,569.7966101694915,591.7118644067797,613.6271186440678,635.542372881356
reviews_per_program,701.2881355932203,701.2881355932203,701.2881355932203,701.2881355932203,685.8983050847457,271.18220338983053,136.34745762711864,153.40677966101694,175.32203389830508,197.23728813559322,219.15254237288136,241.0677966101695,262.9830508474576,284.89830508474574,306.8135593220339,328.728813559322,350.64406779661016,372.5593220338983,394.47457627118644,416.3898305084746,438.3050847457627,460.22033898305085,482.135593220339,504.0508474576271,525.9661016949152,547.8813559322034,569.7966101694915,591.7118644067797,613.6271186440678,635.542372881356
reviews_per_program,701.2881355932203,701.2881355932203,701.2881355932203,701.2881355932203,681.1355932203389,299.4406779661017,134.05084745762713,153.40677966101694,175.32203389830508,197.23728813559322,219.15254237288136,241.0677966101695,262.9830508474576,284.89830508474574,306.8135593220339,328.728813559322,350.64406779661016,372.5593220338983,394.47457627118644,416.3898305084746,438.3050847457627,460.22033898305085,482.135593220339,504.0508474576271,525.9661016949152,547.8813559322034,569.7966101694915,591.7118644067797,613.6271186440678,635.542372881356
reviews_per_program,701.2881355932203,701.2881355932203,701.2881355932203,701.2881355932203,670.3898305084746,322.8220338983051,134.11016949152543,153.40677966101694,175.32203389830508,197.23728813559322,219.15254237288136,241.0677966101695,262.9830508474576,284.89830508474574,306.8135593220339,328.728813559322,350.64406779661016,372.5593220338983,394.47457627118644,416.3898305084746,438.3050847457627,460.22033898305085,482.135593220339,504.0508474576271,525.9661016949152,547.8813559322034,569.7966101694915,591.7118644067797,613.6271186440678,635.542372881356
reviews_per_program,701.2881355932203,701.2881355932203,701.2881355932203,701.2881355932203,680.6822033898305,306.8008474576271,131.4915254237288,153.40677966101694,175.32203389830508,197.23728813559322,219.15254237288136,241.0677966101695,262.9830508474576,284.89830508474574,306.8135593220339,328.728813559322,350.64406779661016,372.5593220338983,394.47457627118644,416.3898305084746,438.3050847457627,460.22033898305085,482.135593220339,504.0508474576271,525.9661016949152,547.8813559322034,569.7966101694915,591.7118644067797,613.6271186440678,635.542372881356
reviews_per_program,701.2881355932203,701.2881355932203,701.2881355932203,701.2881355932203,675.0508474576271,303.1398305084746,136.29237288135593,153.40677966101694,175.32203389830508,197.23728813559322,219.15254237288136,241.0677966101695,262.9830508474576,284.89830508474574,306.8135593220339,328.728813559322,350.64406779661016,372.5593220338983,394.47457627118644,416.3898305084746,438.3050847457627,460.22033898305085,482.135593220339,504.0508474576271,525.9661016949152,547.8813559322034,569.7966101694915,591.7118644067797,613.6271186440678,635.542372881356
