Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
unmatched_applicants,4362.0,2492.0,2456.0,2441.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2439.0,2456.0,2533.0,2605.0,2733.0,2860.0,3018.0,3141.0,3328.0,3449.0,3575.0,3686.0,3842.0,3942.0,4065.0
unmatched_applicants,4386.0,2474.0,2461.0,2438.0,2436.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2440.0,2475.0,2513.0,2633.0,2724.0,2851.0,3025.0,3177.0,3316.0,3434.0,3581.0,3679.0,3833.0,3944.0,4044.0
unmatched_applicants,4364.0,2496.0,2448.0,2439.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2441.0,2451.0,2525.0,2616.0,2743.0,2880.0,3008.0,3176.0,3287.0,3436.0,3552.0,3736.0,3827.0,3958.0,4048.0
unmatched_applicants,4345.0,2470.0,2452.0,2436.0,2437.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2445.0,2469.0,2507.0,2600.0,2732.0,2882.0,3008.0,3168.0,3289.0,3457.0,3535.0,3715.0,3863.0,3945.0,4041.0
unmatched_applicants,4349.0,2489.0,2454.0,2445.0,2436.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2444.0,2458.0,2523.0,2606.0,2752.0,2899.0,3030.0,3143.0,3304.0,3456.0,3580.0,3675.0,3824.0,3981.0,4047.0
unmatched_applicants,4335.0,2494.0,2447.0,2438.0,2436.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2437.0,2437.0,2454.0,2489.0,2590.0,2688.0,2841.0,3005.0,3158.0,3305.0,3457.0,3606.0,3714.0,3841.0,3930.0,4026.0
unmatched_applicants,4324.0,2467.0,2463.0,2437.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2439.0,2440.0,2475.0,2530.0,2653.0,2710.0,2880.0,3009.0,3191.0,3318.0,3425.0,3569.0,3693.0,3828.0,3921.0,4062.0
unmatched_applicants,4364.0,2480.0,2457.0,2441.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2439.0,2446.0,2459.0,2513.0,2623.0,2734.0,2849.0,3006.0,3109.0,3303.0,3480.0,3575.0,3696.0,3822.0,3948.0,4040.0
unmatched_applicants,4316.0,2482.0,2470.0,2439.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2436.0,2435.0,2465.0,2530.0,2620.0,2704.0,2866.0,3015.0,3172.0,3316.0,3467.0,3561.0,3733.0,3844.0,3954.0,4073.0
unmatched_applicants,4319.0,2487.0,2461.0,2438.0,2436.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2437.0,2439.0,2476.0,2495.0,2593.0,2680.0,2836.0,3007.0,3172.0,3287.0,3480.0,3586.0,3723.0,3827.0,3954.0,4052.0
unfilled_spots,1927.0,57.0,21.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,21.0,98.0,170.0,298.0,425.0,583.0,706.0,893.0,1014.0,1140.0,1251.0,1407.0,1507.0,1630.0
unfilled_spots,1951.0,39.0,26.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,40.0,78.0,198.0,289.0,416.0,590.0,742.0,881.0,999.0,1146.0,1244.0,1398.0,1509.0,1609.0
unfilled_spots,1929.0,61.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,90.0,181.0,308.0,445.0,573.0,741.0,852.0,1001.0,1117.0,1301.0,1392.0,1523.0,1613.0
