Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
unmatched_applicants,11173.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6533.0,6592.0,6834.0,7343.0,7758.0,8223.0,8598.0,9052.0,9439.0,9814.0,10122.0,10456.0
unmatched_applicants,11187.0,6521.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6528.0,6597.0,6871.0,7290.0,7723.0,8138.0,8594.0,9031.0,9474.0,9780.0,10168.0,10448.0
unmatched_applicants,11189.0,6521.0,6521.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6521.0,6662.0,6819.0,7311.0,7722.0,8171.0,8618.0,9074.0,9457.0,9743.0,10153.0,10425.0
unmatched_applicants,11185.0,6519.0,6523.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6527.0,6595.0,6885.0,7279.0,7708.0,8171.0,8627.0,9067.0,9480.0,9778.0,10083.0,10457.0
unmatched_applicants,11195.0,6524.0,6520.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6520.0,6579.0,6840.0,7270.0,7744.0,8158.0,8634.0,9077.0,9488.0,9856.0,10108.0,10406.0
unmatched_applicants,11194.0,6525.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6539.0,6586.0,6863.0,7254.0,7690.0,8250.0,8664.0,9038.0,9444.0,9776.0,10125.0,10343.0
unmatched_applicants,11203.0,6521.0,6530.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6531.0,6589.0,6892.0,7302.0,7773.0,8164.0,8655.0,9015.0,9375.0,9860.0,10179.0,10380.0
unmatched_applicants,11239.0,6519.0,6520.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6522.0,6608.0,6903.0,7211.0,7682.0,8228.0,8655.0,9083.0,9456.0,9820.0,10117.0,10433.0
unmatched_applicants,11171.0,6526.0,6524.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6529.0,6637.0,6816.0,7365.0,7751.0,8230.0,8639.0,9030.0,9410.0,9772.0,10080.0,10432.0
unmatched_applicants,11229.0,6521.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6617.0,6845.0,7251.0,7699.0,8223.0,8670.0,9055.0,9466.0,9765.0,10143.0,10432.0
unfilled_spots,4654.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,73.0,315.0,824.0,1239.0,1704.0,2079.0,2533.0,2920.0,3295.0,3603.0,3937.0
unfilled_spots,4668.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,78.0,352.0,771.0,1204.0,1619.0,2075.0,2512.0,2955.0,3261.0,3649.0,3929.0
unfilled_spots,4670.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,143.0,300.0,792.0,1203.0,1652.0,2099.0,2555.0,2938.0,3224.0,3634.0,3906.0
unfilled_spots,4666.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,76.0,366.0,760.0,1189.0,1652.0,2108.0,2548.0,2961.0,3259.0,3564.0,3938.0
unfilled_spots,4676.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,321.0,751.0,1225.0,1639.0,2115.0,2558.0,2969.0,3337.0,3589.0,3887.0
unfilled_spots,4675.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,67.0,344.0,735.0,1171.0,1731.0,2145.0,2519.0,2925.0,3257.0,3606.0,3824.0
unfilled_spots,4684.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,70.0,373.0,783.0,1254.0,1645.0,2136.0,2496.0,2856.0,3341.0,3660.0,3861.0
unfilled_spots,4720.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,89.0,384.0,692.0,1163.0,1709.0,2136.0,2564.0,2937.0,3301.0,3598.0,3914.0
