Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
unmatched_applicants,13043.0,6522.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6574.0,6899.0,7361.0,7952.0,8485.0,8935.0,9440.0,9880.0,10248.0,10504.0,10884.0,11123.0,11438.0,11636.0,11879.0,12119.0,12295.0,12440.0,12642.0
unmatched_applicants,13030.0,6520.0,6523.0,6519.0,6519.0,6519.0,6519.0,6519.0,6525.0,6599.0,6943.0,7432.0,7913.0,8495.0,8950.0,9517.0,9841.0,10254.0,10609.0,10927.0,11147.0,11428.0,11711.0,11901.0,12137.0,12291.0,12466.0,12599.0
unmatched_applicants,13019.0,6520.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6523.0,6598.0,6897.0,7379.0,7882.0,8458.0,8949.0,9479.0,9772.0,10222.0,10571.0,10894.0,11233.0,11418.0,11663.0,11908.0,12104.0,12354.0,12482.0,12641.0
unmatched_applicants,13044.0,6526.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6529.0,6588.0,6894.0,7348.0,7936.0,8497.0,8926.0,9416.0,9836.0,10268.0,10586.0,10886.0,11218.0,11490.0,11654.0,11950.0,12114.0,12274.0,12446.0,12643.0
unmatched_applicants,13040.0,6524.0,6524.0,6519.0,6519.0,6519.0,6519.0,6519.0,6522.0,6579.0,6951.0,7380.0,7983.0,8436.0,8932.0,9466.0,9856.0,10209.0,10563.0,10927.0,11172.0,11437.0,11659.0,11915.0,12123.0,12328.0,12428.0,12663.0
unmatched_applicants,13092.0,6519.0,6520.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6595.0,6908.0,7390.0,7924.0,8462.0,9014.0,9444.0,9875.0,10263.0,10510.0,10893.0,11195.0,11395.0,11673.0,11854.0,12142.0,12233.0,12472.0,12573.0
unmatched_applicants,13047.0,6531.0,6522.0,6519.0,6519.0,6519.0,6519.0,6519.0,6522.0,6600.0,6972.0,7414.0,7968.0,8484.0,8954.0,9407.0,9862.0,10207.0,10554.0,10933.0,11214.0,11435.0,11629.0,11882.0,12114.0,12326.0,12458.0,12653.0
unmatched_applicants,13057.0,6528.0,6526.0,6519.0,6519.0,6519.0,6519.0,6519.0,6523.0,6588.0,6920.0,7388.0,7853.0,8505.0,8962.0,9504.0,9808.0,10294.0,10585.0,10912.0,11182.0,11420.0,11613.0,11882.0,12106.0,12310.0,12472.0,12640.0
unmatched_applicants,13050.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6547.0,6614.0,6925.0,7434.0,7921.0,8476.0,8986.0,9449.0,9851.0,10194.0,10582.0,10928.0,11162.0,11411.0,11669.0,11868.0,12086.0,12310.0,12451.0,12620.0
unmatched_applicants,13048.0,6521.0,6520.0,6519.0,6519.0,6519.0,6519.0,6519.0,6545.0,6606.0,6892.0,7443.0,7854.0,8510.0,8956.0,9328.0,9855.0,10237.0,10602.0,10876.0,11236.0,11459.0,11652.0,11855.0,12068.0,12302.0,12459.0,12622.0
unfilled_spots,6524.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,380.0,842.0,1433.0,1966.0,2416.0,2921.0,3361.0,3729.0,3985.0,4365.0,4604.0,4919.0,5117.0,5360.0,5600.0,5776.0,5921.0,6123.0
unfilled_spots,6511.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,80.0,424.0,913.0,1394.0,1976.0,2431.0,2998.0,3322.0,3735.0,4090.0,4408.0,4628.0,4909.0,5192.0,5382.0,5618.0,5772.0,5947.0,6080.0
unfilled_spots,6500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,79.0,378.0,860.0,1363.0,1939.0,2430.0,2960.0,3253.0,3703.0,4052.0,4375.0,4714.0,4899.0,5144.0,5389.0,5585.0,5835.0,5963.0,6122.0
unfilled_spots,6525.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,69.0,375.0,829.0,1417.0,1978.0,2407.0,2897.0,3317.0,3749.0,4067.0,4367.0,4699.0,4971.0,5135.0,5431.0,5595.0,5755.0,5927.0,6124.0
unfilled_spots,6521.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,60.0,432.0,861.0,1464.0,1917.0,2413.0,2947.0,3337.0,3690.0,4044.0,4408.0,4653.0,4918.0,5140.0,5396.0,5604.0,5809.0,5909.0,6144.0
unfilled_spots,6573.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,389.0,871.0,1405.0,1943.0,2495.0,2925.0,3356.0,3744.0,3991.0,4374.0,4676.0,4876.0,5154.0,5335.0,5623.0,5714.0,5953.0,6054.0
unfilled_spots,6528.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,81.0,453.0,895.0,1449.0,1965.0,2435.0,2888.0,3343.0,3688.0,4035.0,4414.0,4695.0,4916.0,5110.0,5363.0,5595.0,5807.0,5939.0,6134.0
unfilled_spots,6538.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,4.0,69.0,401.0,869.0,1334.0,1986.0,2443.0,2985.0,3289.0,3775.0,4066.0,4393.0,4663.0,4901.0,5094.0,5363.0,5587.0,5791.0,5953.0,6121.0
unfilled_spots,6531.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,95.0,406.0,915.0,1402.0,1957.0,2467.0,2930.0,3332.0,3675.0,4063.0,4409.0,4643.0,4892.0,5150.0,5349.0,5567.0,5791.0,5932.0,6101.0
unfilled_spots,6529.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,26.0,87.0,373.0,924.0,1335.0,1991.0,2437.0,2809.0,3336.0,3718.0,4083.0,4357.0,4717.0,4940.0,5133.0,5336.0,5549.0,5783.0,5940.0,6103.0
reviews_per_program,678.0079155672823,678.0079155672823,678.0079155672823,678.0079155672823,678.0079155672823,674.3007915567282,478.47625329815304,189.75593667546175,180.80211081794195,203.40237467018468,226.00263852242745,248.60290237467018,271.2031662269129,293.80343007915565,316.40369393139844,339.00395778364117,361.6042216358839,384.20448548812664,406.80474934036937,429.40501319261216,452.0052770448549,474.6055408970976,497.20580474934036,519.8060686015831,542.4063324538258,565.0065963060686,587.6068601583113,610.2071240105541
reviews_per_program,678.0079155672823,678.0079155672823,678.0079155672823,678.0079155672823,678.0079155672823,672.7242744063325,484.6622691292876,196.87862796833772,180.80211081794195,203.40237467018468,226.00263852242745,248.60290237467018,271.2031662269129,293.80343007915565,316.40369393139844,339.00395778364117,361.6042216358839,384.20448548812664,406.80474934036937,429.40501319261216,452.0052770448549,474.6055408970976,497.20580474934036,519.8060686015831,542.4063324538258,565.0065963060686,587.6068601583113,610.2071240105541
